Time Bucket (America/Costa_Rica),UTeM CIER Sala Mestros-Mains_A (kWatts),UTeM CIER Sala Mestros-Mains_B (kWatts),UTeM CIER Sala Mestros-Mains_C (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Rack (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Aula Medios (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L1 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L2 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L3 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Juntas (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Cubiculos (kWatts),UTeM CIER Sala Mestros-Other-Circuit_12 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_13 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_14 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_15 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_16 (kWatts)
09/11/2024 15:30:13,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:14,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:15,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:16,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:17,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:18,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:19,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:20,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:21,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:22,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:23,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:24,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:25,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:26,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:27,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:28,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:29,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:30,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:31,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:32,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:33,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:34,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:35,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:36,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:37,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:38,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:39,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:40,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:41,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:42,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:43,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:44,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:45,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:46,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:47,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:48,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:49,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:50,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:51,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:52,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:53,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:54,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:55,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:56,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:57,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:58,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:59,0.4801,0.3897,0.4908,0.0015,0.0209,0.3360,0.0116,0.0813,0.2381,0.2172,0.0080,0.4724,0.1010,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:00,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:01,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:02,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:03,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:04,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:05,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:06,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:07,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:08,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:09,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:10,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:11,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:12,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:13,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:14,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:15,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:16,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:17,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:18,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:19,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:20,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:21,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:22,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:23,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:24,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:25,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:26,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:27,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:28,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:29,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:30,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:31,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:32,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:33,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:34,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:35,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:36,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:37,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:38,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:39,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:40,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:41,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:42,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:43,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:44,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:45,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:46,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:47,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:48,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:49,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:50,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:51,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:52,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:53,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:54,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:55,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:56,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:57,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:58,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:31:59,0.4802,0.3871,0.4899,0.0018,0.0210,0.3335,0.0117,0.0815,0.2382,0.2168,0.0090,0.4730,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:00,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:01,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:02,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:03,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:04,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:05,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:06,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:07,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:08,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:09,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:10,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:11,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:12,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:13,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:14,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:15,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:16,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:17,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:18,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:19,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:20,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:32:21,0.4797,0.3875,0.4889,0.0026,0.0208,0.3335,0.0112,0.0813,0.2383,0.2174,0.0101,0.4712,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
