Tiempo,valor
00:00:00,0.3244513571262359
00:00:00,0.3244028687477112
00:00:01,0.3237062692642212
00:00:02,0.3254445791244507
00:00:03,0.3254445791244507
00:00:04,0.3232377767562866
00:00:04,0.3212275505065918
00:00:05,0.3200557231903076
00:00:06,0.316487193107605
00:00:07,0.3145768046379089
00:00:08,0.3145768046379089
00:00:09,0.3158161342144012
00:00:09,0.3172659575939178
00:00:10,0.3158591985702514
00:00:11,0.317805677652359
00:00:12,0.317805677652359
00:00:13,0.317429631948471
00:00:13,0.3148916959762573
00:00:14,0.3147489130496979
00:00:15,0.316089928150177
00:00:16,0.3154138028621673
00:00:17,0.3154138028621673
00:00:17,0.3154199421405792
00:00:18,0.3131503164768219
00:00:19,0.3111827969551086
00:00:20,0.3054680228233337
00:00:21,0.3054680228233337
00:00:22,0.3073903918266296
00:00:22,0.3048787415027618
00:00:23,0.3039298057556152
00:00:24,0.3053219020366668
00:00:25,0.3053219020366668
00:00:26,0.305966854095459
00:00:26,0.3060523569583893
00:00:27,0.3093556463718414
00:00:28,0.3123511970043182
00:00:29,0.3140325844287872
00:00:30,0.3140325844287872
00:00:30,0.3154561519622803
00:00:31,0.3209041655063629
00:00:32,0.3172406256198883
00:00:33,0.3180310428142547
00:00:34,0.3180310428142547
00:00:35,0.3199774622917175
00:00:35,0.3181334137916565
00:00:36,0.3186092674732208
00:00:37,0.3179119527339935
00:00:38,0.3179119527339935
00:00:39,0.320525199174881
00:00:39,0.3209059834480285
00:00:40,0.318572074174881
00:00:41,0.3181988596916199
00:00:42,0.3188621699810028
00:00:43,0.3188621699810028
00:00:44,0.3190587162971496
00:00:44,0.3191652297973633
00:00:45,0.3204060196876526
00:00:46,0.320691853761673
00:00:47,0.320691853761673
00:00:48,0.3222398161888122
00:00:48,0.3172776401042938
00:00:49,0.3233929872512817
00:00:50,0.3210863769054413
00:00:51,0.3235434591770172
00:00:52,0.3235434591770172
00:00:52,0.3223388493061065
00:00:53,0.321652740240097
00:00:54,0.3216267228126526
00:00:55,0.3206735253334045
00:00:56,0.3206735253334045
00:00:57,0.3179035186767578
00:00:57,0.3188645243644714
00:00:58,0.3193920850753784
00:00:59,0.3215491771697998
00:01:00,0.3215491771697998
00:01:01,0.3185507655143738
00:01:01,0.3199058473110199
00:01:02,0.3187779188156128
00:01:03,0.320583164691925
00:01:04,0.3137412071228027
00:01:05,0.3137412071228027
00:01:05,0.313882052898407
00:01:06,0.3127015829086303
00:01:07,0.3141536712646484
00:01:08,0.3147495985031128
00:01:09,0.3147495985031128
00:01:10,0.3151222765445709
00:01:10,0.3172233700752258
