fecha,Corriente_linea1
2024-09-25 15-01-38.5,123.49627685546875
2024-09-25 15-01-39.3,123.47734069824219
2024-09-25 15-01-40.2,123.49102783203125
2024-09-25 15-01-41.0,123.44219207763672
2024-09-25 15-01-41.8,123.44810485839844
2024-09-25 15-01-42.6,123.44810485839844
2024-09-25 15-01-43.4,123.44818115234375
2024-09-25 15-01-44.2,123.43370819091797
2024-09-25 15-01-45.0,123.53717041015625
2024-09-25 15-01-45.8,123.54447174072266
2024-09-25 15-01-46.7,123.54447174072266
2024-09-25 15-01-47.5,123.49890899658203
2024-09-25 15-01-48.3,123.49089813232422
2024-09-25 15-01-49.1,123.4653549194336
2024-09-25 15-01-49.9,123.39735412597656
2024-09-25 15-01-50.7,123.39735412597656
2024-09-25 15-01-51.5,123.33174896240234
2024-09-25 15-01-52.4,123.33507537841797
2024-09-25 15-01-53.2,123.4671401977539
2024-09-25 15-01-54.0,123.4979248046875
2024-09-25 15-01-54.8,123.46515655517578
2024-09-25 15-01-55.6,123.46515655517578
2024-09-25 15-01-56.4,123.4573974609375
2024-09-25 15-01-57.2,123.34671783447266
2024-09-25 15-01-58.0,123.47657775878906
2024-09-25 15-01-58.9,123.44005584716797
2024-09-25 15-01-59.7,123.44005584716797
2024-09-25 15-02-0.5,123.46210479736328
2024-09-25 15-02-1.3,123.50898742675781
2024-09-25 15-02-2.1,123.5405502319336
2024-09-25 15-02-2.9,123.52672576904297
2024-09-25 15-02-3.7,123.52672576904297
2024-09-25 15-02-4.5,123.56107330322266
2024-09-25 15-02-5.3,123.56121826171875
2024-09-25 15-02-6.2,123.57259368896484
2024-09-25 15-02-7.0,123.56965637207031
2024-09-25 15-02-7.8,123.58625030517578
2024-09-25 15-02-8.6,123.58625030517578
2024-09-25 15-02-9.4,123.62083435058594
2024-09-25 15-02-10.2,123.61343383789062
2024-09-25 15-02-11.0,123.63045501708984
2024-09-25 15-02-11.8,123.59215545654297
2024-09-25 15-02-12.7,123.59215545654297
2024-09-25 15-02-13.5,123.6114730834961
2024-09-25 15-02-14.3,123.60291290283203
2024-09-25 15-02-15.1,123.63617706298828
2024-09-25 15-02-15.9,123.58136749267578
2024-09-25 15-02-16.7,123.58136749267578
2024-09-25 15-02-17.5,123.56602478027344
2024-09-25 15-02-18.3,123.50110626220703
2024-09-25 15-02-19.2,123.45393371582031
2024-09-25 15-02-20.0,123.50342559814453
2024-09-25 15-02-20.8,123.532470703125
