fecha,Corriente_linea1,dispositivo
2024-09-25_10-17-41,0.0598876066505909,refrigerador
2024-09-25_10-17-41,0.0612252242863178,refrigerador
2024-09-25_10-17-42,0.0611563585698604,refrigerador
2024-09-25_10-17-43,0.0613463297486305,refrigerador
2024-09-25_10-17-44,0.0593069717288017,refrigerador
2024-09-25_10-17-45,0.0588989146053791,refrigerador
2024-09-25_10-17-45,0.0588989146053791,refrigerador
2024-09-25_10-17-46,0.0598467625677585,refrigerador
2024-09-25_10-17-47,0.0603806525468826,refrigerador
2024-09-25_10-17-48,0.060556661337614,refrigerador
2024-09-25_10-17-49,0.060418251901865,refrigerador
2024-09-25_10-17-49,0.060418251901865,refrigerador
2024-09-25_10-17-50,0.0603672489523887,refrigerador
2024-09-25_10-17-51,0.0608608536422252,refrigerador
2024-09-25_10-17-52,0.0618304871022701,refrigerador
2024-09-25_10-17-53,0.0606462024152278,refrigerador
2024-09-25_10-17-54,0.0606462024152278,refrigerador
2024-09-25_10-17-54,0.0603513978421688,refrigerador
2024-09-25_10-17-55,0.0591482669115066,refrigerador
2024-09-25_10-17-56,0.0553624369204044,refrigerador
2024-09-25_10-17-57,0.0508035942912101,refrigerador
2024-09-25_10-17-58,0.0507411807775497,refrigerador
2024-09-25_10-17-58,0.0507411807775497,refrigerador
2024-09-25_10-17-59,0.0538584701716899,refrigerador
2024-09-25_10-18-0,0.0548248477280139,refrigerador
2024-09-25_10-18-1,0.056845873594284,refrigerador
2024-09-25_10-18-2,0.0508206412196159,refrigerador
2024-09-25_10-18-2,0.0508206412196159,refrigerador
2024-09-25_10-18-3,0.0504954308271408,refrigerador
2024-09-25_10-18-4,0.049915786832571,refrigerador
2024-09-25_10-18-5,0.0494501367211341,refrigerador
2024-09-25_10-18-6,0.0508264489471912,refrigerador
2024-09-25_10-18-7,0.0507080145180225,refrigerador
2024-09-25_10-18-7,0.0507080145180225,refrigerador
2024-09-25_10-18-8,0.0517409928143024,refrigerador
2024-09-25_10-18-9,0.0515955910086631,refrigerador
2024-09-25_10-18-10,0.050377070903778,refrigerador
2024-09-25_10-18-11,0.0503461174666881,refrigerador
2024-09-25_10-18-11,0.0503461174666881,refrigerador
2024-09-25_10-18-12,0.0488662086427211,refrigerador
2024-09-25_10-18-13,0.0483442172408103,refrigerador
2024-09-25_10-18-14,0.051977876573801,refrigerador
2024-09-25_10-18-15,0.0495659708976745,refrigerador
2024-09-25_10-18-16,0.0495659708976745,refrigerador
2024-09-25_10-18-16,0.0489779785275459,refrigerador
2024-09-25_10-18-17,0.04875960201025,refrigerador
2024-09-25_10-18-18,0.0497887209057807,refrigerador
2024-09-25_10-18-19,0.0492309145629406,refrigerador
2024-09-25_10-18-20,0.050110537558794,refrigerador
2024-09-25_10-18-20,0.050110537558794,refrigerador
2024-09-25_10-18-21,0.049559649080038,refrigerador
2024-09-25_10-18-22,0.0494883619248867,refrigerador
2024-09-25_10-18-23,0.0504226274788379,refrigerador
2024-09-25_10-18-24,0.0516794882714748,refrigerador
2024-09-25_10-18-24,0.0516794882714748,refrigerador
2024-09-25_10-18-25,0.0509004220366478,refrigerador
2024-09-25_10-18-26,0.0506015121936798,refrigerador
2024-09-25_10-18-27,0.0497238524258136,refrigerador
2024-09-25_10-18-28,0.0508160255849361,refrigerador
2024-09-25_10-18-29,0.0508160255849361,refrigerador
2024-09-25_10-18-29,0.0523608401417732,refrigerador
2024-09-25_10-18-30,0.0573995932936668,refrigerador
2024-09-25_10-18-31,0.0537301301956176,refrigerador
2024-09-25_10-18-32,0.0511441007256507,refrigerador
2024-09-25_10-18-33,0.0557712651789188,refrigerador
2024-09-25_10-18-33,0.0557712651789188,refrigerador
2024-09-25_10-18-34,0.0533144958317279,refrigerador
2024-09-25_10-18-35,0.0524878054857254,refrigerador
2024-09-25_10-18-36,0.0520059987902641,refrigerador
2024-09-25_10-18-37,0.0544409714639186,refrigerador
2024-09-25_10-18-37,0.0544409714639186,refrigerador
2024-09-25_10-18-38,0.0536780953407287,refrigerador
2024-09-25_10-18-39,0.0536653585731983,refrigerador
2024-09-25_10-18-40,0.0568060912191867,refrigerador
2024-09-25_10-18-41,0.0574587807059288,refrigerador
2024-09-25_10-18-42,0.0577690042555332,refrigerador
2024-09-25_10-18-42,0.0577690042555332,refrigerador
2024-09-25_10-18-43,0.0582749061286449,refrigerador
2024-09-25_10-18-44,0.0567640922963619,refrigerador
2024-09-25_10-18-45,0.0567623451352119,refrigerador
2024-09-25_10-18-46,0.0528417527675628,refrigerador
2024-09-25_10-18-46,0.0528417527675628,refrigerador
2024-09-25_10-18-47,0.0522916838526725,refrigerador
2024-09-25_10-18-48,0.0568971522152423,refrigerador
2024-09-25_10-18-49,0.0593463666737079,refrigerador
2024-09-25_10-18-50,0.058526549488306,refrigerador
2024-09-25_10-18-50,0.058526549488306,refrigerador
2024-09-25_10-18-51,0.0567552521824836,refrigerador
2024-09-25_10-18-52,0.0602829493582248,refrigerador
2024-09-25_10-18-53,0.0604267790913581,refrigerador
2024-09-25_10-18-54,0.0522867403924465,refrigerador
2024-09-25_10-18-55,0.0490419454872608,refrigerador
2024-09-25_10-18-55,0.0490419454872608,refrigerador
2024-09-25_10-18-56,0.0550132170319557,refrigerador
2024-09-25_10-18-57,0.0586588233709335,refrigerador
2024-09-25_10-18-58,0.0597196519374847,refrigerador
2024-09-25_10-18-59,0.0592587850987911,refrigerador
2024-09-25_10-18-59,0.0592587850987911,refrigerador
2024-09-25_10-19-0,0.0600222535431385,refrigerador
2024-09-25_10-19-1,0.0599342212080955,refrigerador
2024-09-25_10-19-2,0.0600778795778751,refrigerador
2024-09-25_10-19-3,0.0521293170750141,refrigerador
2024-09-25_10-19-4,0.0521293170750141,refrigerador
2024-09-25_10-19-4,0.0495460070669651,refrigerador
2024-09-25_10-19-5,0.0529821999371051,refrigerador
2024-09-25_10-19-6,0.0559481419622898,refrigerador
2024-09-25_10-19-7,0.060302834957838,refrigerador
2024-09-25_10-19-8,0.0587345957756042,refrigerador
2024-09-25_10-19-8,0.0587345957756042,refrigerador
2024-09-25_10-19-9,0.0584265068173408,refrigerador
2024-09-25_10-19-10,0.0546348951756954,refrigerador
2024-09-25_10-19-11,0.0528191030025482,refrigerador
2024-09-25_10-19-12,0.0556203015148639,refrigerador
2024-09-25_10-19-12,0.0556203015148639,refrigerador
2024-09-25_10-19-13,0.0517576672136783,refrigerador
2024-09-25_10-19-14,0.0532574094831943,refrigerador
2024-09-25_10-19-15,0.0532240383327007,refrigerador
2024-09-25_10-19-16,0.0502673052251338,refrigerador
2024-09-25_10-19-17,0.049487680196762,refrigerador
2024-09-25_10-19-17,0.049487680196762,refrigerador
2024-09-25_10-19-18,0.0494536235928535,refrigerador
2024-09-25_10-19-19,0.0488695241510868,refrigerador
2024-09-25_10-19-20,0.0504612624645233,refrigerador
2024-09-25_10-19-21,0.0507502108812332,refrigerador
2024-09-25_10-19-21,0.0507502108812332,refrigerador
2024-09-25_10-19-22,0.0533405505120754,refrigerador
2024-09-25_10-19-23,0.0560670755803585,refrigerador
2024-09-25_10-19-24,0.0505107641220092,refrigerador
2024-09-25_10-19-25,0.0502471961081028,refrigerador
2024-09-25_10-19-26,0.0502471961081028,refrigerador
2024-09-25_10-19-26,0.0548428557813167,refrigerador
2024-09-25_10-19-27,0.0573966838419437,refrigerador
2024-09-25_10-19-28,0.0547297596931457,refrigerador
2024-09-25_10-19-29,0.052609410136938,refrigerador
2024-09-25_10-19-30,0.0495730377733707,refrigerador
2024-09-25_10-19-30,0.0495730377733707,refrigerador
2024-09-25_10-19-31,0.0504589974880218,refrigerador
2024-09-25_10-19-32,0.0504065006971359,refrigerador
2024-09-25_10-19-33,0.0535879246890544,refrigerador
2024-09-25_10-19-34,0.0538989007472991,refrigerador
2024-09-25_10-19-34,0.0538989007472991,refrigerador
2024-09-25_10-19-35,0.0528811141848564,refrigerador
2024-09-25_10-19-36,0.0523975230753421,refrigerador
2024-09-25_10-19-37,0.052582561969757,refrigerador
2024-09-25_10-19-38,0.0552238300442695,refrigerador
2024-09-25_10-19-39,0.0582267306745052,refrigerador
2024-09-25_10-19-39,0.0582267306745052,refrigerador
2024-09-25_10-19-40,0.0598181709647178,refrigerador
2024-09-25_10-19-41,0.0600821040570735,refrigerador
2024-09-25_10-19-42,0.0526662319898605,refrigerador
2024-09-25_10-19-43,0.0595552660524845,refrigerador
2024-09-25_10-19-43,0.0595552660524845,refrigerador
2024-09-25_10-19-44,0.0596957169473171,refrigerador
2024-09-25_10-19-45,0.0583736784756183,refrigerador
2024-09-25_10-19-46,0.053531851619482,refrigerador
2024-09-25_10-19-47,0.0554534010589122,refrigerador
2024-09-25_10-19-47,0.0554534010589122,refrigerador
2024-09-25_10-19-48,0.0517327077686786,refrigerador
2024-09-25_10-19-49,0.053743727505207,refrigerador
2024-09-25_10-19-50,0.0523226261138916,refrigerador
2024-09-25_10-19-51,0.0551919862627983,refrigerador
2024-09-25_10-19-52,0.0505760982632637,refrigerador
2024-09-25_10-19-52,0.0505760982632637,refrigerador
2024-09-25_10-19-53,0.0544274225831031,refrigerador
2024-09-25_10-19-54,0.0570329017937183,refrigerador
2024-09-25_10-19-55,0.059645626693964,refrigerador
2024-09-25_10-19-56,0.0620564520359039,refrigerador
2024-09-25_10-19-56,0.0620564520359039,refrigerador
2024-09-25_10-19-57,0.0610342994332313,refrigerador
2024-09-25_10-19-58,0.0612444020807743,refrigerador
2024-09-25_10-19-59,0.060949582606554,refrigerador
2024-09-25_10-20-0,0.0608805641531944,refrigerador
2024-09-25_10-20-1,0.0613299757242202,refrigerador
2024-09-25_10-20-1,0.0613299757242202,refrigerador
2024-09-25_10-20-2,0.0611886605620384,refrigerador
2024-09-25_10-20-3,0.0622263438999652,refrigerador
2024-09-25_10-20-4,0.0602202303707599,refrigerador
2024-09-25_10-20-5,0.0612825751304626,refrigerador
2024-09-25_10-20-5,0.0612825751304626,refrigerador
2024-09-25_10-20-6,0.0617575421929359,refrigerador
2024-09-25_10-20-7,0.0609842240810394,refrigerador
2024-09-25_10-20-8,0.0606501623988151,refrigerador
2024-09-25_10-20-9,0.0602956712245941,refrigerador
2024-09-25_10-20-9,0.0602956712245941,refrigerador
2024-09-25_10-20-10,0.0606006309390068,refrigerador
2024-09-25_10-20-11,0.0608554184436798,refrigerador
2024-09-25_10-20-12,0.0587525144219398,refrigerador
2024-09-25_10-20-13,0.0525166168808937,refrigerador
2024-09-25_10-20-14,0.0517174005508422,refrigerador
2024-09-25_10-20-14,0.0517174005508422,refrigerador
2024-09-25_10-20-15,0.0522374436259269,refrigerador
2024-09-25_10-20-16,0.0509571619331836,refrigerador
2024-09-25_10-20-17,0.049447514116764,refrigerador
2024-09-25_10-20-18,0.0507795214653015,refrigerador
2024-09-25_10-20-18,0.0507795214653015,refrigerador
2024-09-25_10-20-19,0.0504470132291317,refrigerador
2024-09-25_10-20-20,0.0524567551910877,refrigerador
2024-09-25_10-20-21,0.0518874488770961,refrigerador
2024-09-25_10-20-22,0.0503658913075923,refrigerador
2024-09-25_10-20-23,0.0503658913075923,refrigerador
2024-09-25_10-20-23,0.0494534559547901,refrigerador
2024-09-25_10-20-24,0.0504254959523677,refrigerador
2024-09-25_10-20-25,0.0500524342060089,refrigerador
2024-09-25_10-20-26,0.0496454872190952,refrigerador
2024-09-25_10-20-27,0.0530261844396591,refrigerador
2024-09-25_10-20-27,0.0530261844396591,refrigerador
2024-09-25_10-20-28,0.0596754886209964,refrigerador
2024-09-25_10-20-29,0.0567653477191925,refrigerador
2024-09-25_10-20-30,0.0488816872239112,refrigerador
2024-09-25_10-20-31,0.0489518828690052,refrigerador
2024-09-25_10-20-31,0.0489518828690052,refrigerador
2024-09-25_10-20-32,0.0502320900559425,refrigerador
2024-09-25_10-20-33,0.0494701750576496,refrigerador
2024-09-25_10-20-34,0.0486555024981498,refrigerador
2024-09-25_10-20-35,0.0492180362343788,refrigerador
2024-09-25_10-20-36,0.0500986240804195,refrigerador
2024-09-25_10-20-36,0.0500986240804195,refrigerador
2024-09-25_10-20-37,0.049859944730997,refrigerador
2024-09-25_10-20-38,0.0501391291618347,refrigerador
2024-09-25_10-20-39,0.051604114472866,refrigerador
2024-09-25_10-20-40,0.0540885888040065,refrigerador
2024-09-25_10-20-40,0.0540885888040065,refrigerador
2024-09-25_10-20-41,0.0523638576269149,refrigerador
2024-09-25_10-20-42,0.0555839501321315,refrigerador
2024-09-25_10-20-43,0.0603527836501598,refrigerador
2024-09-25_10-20-44,0.0603465400636196,refrigerador
2024-09-25_10-20-44,0.0603465400636196,refrigerador
2024-09-25_10-20-45,0.0589636638760566,refrigerador
2024-09-25_10-20-46,0.0552453324198722,refrigerador
2024-09-25_10-20-47,0.0523893237113952,refrigerador
2024-09-25_10-20-48,0.0494963116943836,refrigerador
2024-09-25_10-20-49,0.0479620993137359,refrigerador
2024-09-25_10-20-49,0.0479620993137359,refrigerador
2024-09-25_10-20-50,0.0538448356091976,refrigerador
2024-09-25_10-20-51,0.0574166364967823,refrigerador
2024-09-25_10-20-52,0.0547093823552131,refrigerador
2024-09-25_10-20-53,0.0588622577488422,refrigerador
2024-09-25_10-20-53,0.0588622577488422,refrigerador
2024-09-25_10-20-54,0.0622564367949962,refrigerador
2024-09-25_10-20-55,0.0623965933918952,refrigerador
2024-09-25_10-20-56,0.0619977451860904,refrigerador
2024-09-25_10-20-57,0.0595016703009605,refrigerador
2024-09-25_10-20-58,0.0595016703009605,refrigerador
2024-09-25_10-20-58,0.060124434530735,refrigerador
2024-09-25_10-20-59,0.057957287877798,refrigerador
2024-09-25_10-21-0,0.0608767531812191,refrigerador
2024-09-25_10-21-1,0.0602960400283336,refrigerador
2024-09-25_10-21-2,0.0583620369434356,refrigerador
2024-09-25_10-21-2,0.0583620369434356,refrigerador
2024-09-25_10-21-3,0.0584232993423938,refrigerador
2024-09-25_10-21-4,0.0540597103536129,refrigerador
2024-09-25_10-21-5,0.0508736036717891,refrigerador
2024-09-25_10-21-6,0.0489030666649341,refrigerador
2024-09-25_10-21-6,0.0489030666649341,refrigerador
2024-09-25_10-21-7,0.047706589102745,refrigerador
2024-09-25_10-21-8,0.0513354316353797,refrigerador
2024-09-25_10-21-9,0.0484203547239303,refrigerador
2024-09-25_10-21-10,0.0486027486622333,refrigerador
2024-09-25_10-21-11,0.0576505959033966,refrigerador
2024-09-25_10-21-11,0.0576505959033966,refrigerador
2024-09-25_10-21-12,0.0608197674155235,refrigerador
2024-09-25_10-21-13,0.0589115843176841,refrigerador
2024-09-25_10-21-14,0.0521165281534194,refrigerador
2024-09-25_10-21-15,0.0585325397551059,refrigerador
2024-09-25_10-21-15,0.0585325397551059,refrigerador
2024-09-25_10-21-16,0.0596303045749664,refrigerador
2024-09-25_10-21-17,0.060068167746067,refrigerador
2024-09-25_10-21-18,0.0531261451542377,refrigerador
2024-09-25_10-21-19,0.0554072819650173,refrigerador
2024-09-25_10-21-20,0.0582266189157962,refrigerador
2024-09-25_10-21-20,0.0582266189157962,refrigerador
2024-09-25_10-21-21,0.0614840276539325,refrigerador
2024-09-25_10-21-22,0.0602174289524555,refrigerador
2024-09-25_10-21-23,0.0583582706749439,refrigerador
2024-09-25_10-21-24,0.0601598247885704,refrigerador
2024-09-25_10-21-24,0.0601598247885704,refrigerador
2024-09-25_10-21-25,0.0607347227632999,refrigerador
2024-09-25_10-21-26,0.0608778521418571,refrigerador
2024-09-25_10-21-27,0.0606106184422969,refrigerador
2024-09-25_10-21-28,0.0602165386080741,refrigerador
2024-09-25_10-21-29,0.0602165386080741,refrigerador
2024-09-25_10-21-29,0.0603280998766422,refrigerador
2024-09-25_10-21-30,0.0601617470383644,refrigerador
2024-09-25_10-21-31,0.0594356060028076,refrigerador
2024-09-25_10-21-32,0.0597802549600601,refrigerador
2024-09-25_10-21-33,0.0579745359718799,refrigerador
2024-09-25_10-21-33,0.0579745359718799,refrigerador
2024-09-25_10-21-34,0.053317867219448,refrigerador
2024-09-25_10-21-35,0.0502673052251338,refrigerador
2024-09-25_10-21-36,0.052084781229496,refrigerador
2024-09-25_10-21-37,0.0506122894585132,refrigerador
2024-09-25_10-21-37,0.0506122894585132,refrigerador
2024-09-25_10-21-38,0.0501723177731037,refrigerador
2024-09-25_10-21-39,0.0507954843342304,refrigerador
2024-09-25_10-21-40,0.0503629855811595,refrigerador
2024-09-25_10-21-41,0.0534038878977298,refrigerador
2024-09-25_10-21-41,0.0534038878977298,refrigerador
2024-09-25_10-21-42,0.0567154511809349,refrigerador
2024-09-25_10-21-43,0.0589755214750766,refrigerador
2024-09-25_10-21-44,0.0601353906095027,refrigerador
2024-09-25_10-21-45,0.0542485043406486,refrigerador
2024-09-25_10-21-46,0.0592603124678134,refrigerador
2024-09-25_10-21-46,0.0592603124678134,refrigerador
2024-09-25_10-21-47,0.0602621920406818,refrigerador
2024-09-25_10-21-48,0.0595694333314895,refrigerador
2024-09-25_10-21-49,0.0537083782255649,refrigerador
2024-09-25_10-21-50,0.0582047924399375,refrigerador
2024-09-25_10-21-50,0.0582047924399375,refrigerador
2024-09-25_10-21-51,0.0589471012353897,refrigerador
2024-09-25_10-21-52,0.0574274286627769,refrigerador
2024-09-25_10-21-53,0.0558698922395706,refrigerador
2024-09-25_10-21-54,0.0573407858610153,refrigerador
2024-09-25_10-21-55,0.0573407858610153,refrigerador
2024-09-25_10-21-55,0.0508821941912174,refrigerador
2024-09-25_10-21-56,0.0484221652150154,refrigerador
2024-09-25_10-21-57,0.0505052618682384,refrigerador
2024-09-25_10-21-58,0.0505764707922935,refrigerador
2024-09-25_10-21-59,0.049500685185194,refrigerador
2024-09-25_10-21-59,0.049500685185194,refrigerador
2024-09-25_10-22-0,0.0503752455115318,refrigerador
2024-09-25_10-22-1,0.0601236410439014,refrigerador
2024-09-25_10-22-2,0.0593818165361881,refrigerador
2024-09-25_10-22-3,0.0601460374891757,refrigerador
2024-09-25_10-22-3,0.0601460374891757,refrigerador
2024-09-25_10-22-4,0.0598390363156795,refrigerador
2024-09-25_10-22-5,0.0570754595100879,refrigerador
2024-09-25_10-22-6,0.0549477189779281,refrigerador
2024-09-25_10-22-7,0.0579106397926807,refrigerador
2024-09-25_10-22-8,0.0579106397926807,refrigerador
2024-09-25_10-22-8,0.0584932751953601,refrigerador
2024-09-25_10-22-9,0.058473352342844,refrigerador
2024-09-25_10-22-10,0.0595262460410594,refrigerador
2024-09-25_10-22-11,0.0592960081994533,refrigerador
2024-09-25_10-22-12,0.0588596612215042,refrigerador
2024-09-25_10-22-12,0.0588596612215042,refrigerador
2024-09-25_10-22-13,0.0547217838466167,refrigerador
2024-09-25_10-22-14,0.0505524799227714,refrigerador
2024-09-25_10-22-15,0.0538866259157657,refrigerador
2024-09-25_10-22-16,0.0525198727846145,refrigerador
2024-09-25_10-22-17,0.0525198727846145,refrigerador
2024-09-25_10-22-17,0.0491647273302078,refrigerador
2024-09-25_10-22-18,0.0487053170800209,refrigerador
2024-09-25_10-22-19,0.0477694235742092,refrigerador
2024-09-25_10-22-20,0.0524636283516883,refrigerador
2024-09-25_10-22-21,0.0573217496275901,refrigerador
2024-09-25_10-22-21,0.0573217496275901,refrigerador
2024-09-25_10-22-22,0.056683026254177,refrigerador
2024-09-25_10-22-23,0.0592454262077808,refrigerador
2024-09-25_10-22-24,0.0584807246923446,refrigerador
2024-09-25_10-22-25,0.0516343861818313,refrigerador
2024-09-25_10-22-25,0.0516343861818313,refrigerador
2024-09-25_10-22-26,0.0509435050189495,refrigerador
2024-09-25_10-22-27,0.0494055189192295,refrigerador
2024-09-25_10-22-28,0.0492399297654628,refrigerador
2024-09-25_10-22-29,0.0516513288021087,refrigerador
2024-09-25_10-22-30,0.0516513288021087,refrigerador
2024-09-25_10-22-30,0.0496125072240829,refrigerador
2024-09-25_10-22-31,0.0500684864819049,refrigerador
2024-09-25_10-22-32,0.0486513301730155,refrigerador
2024-09-25_10-22-33,0.0487018004059791,refrigerador
2024-09-25_10-22-34,0.0578972324728965,refrigerador
2024-09-25_10-22-34,0.0578972324728965,refrigerador
2024-09-25_10-22-35,0.0606791339814662,refrigerador
2024-09-25_10-22-36,0.0591929741203784,refrigerador
2024-09-25_10-22-37,0.0589508563280105,refrigerador
2024-09-25_10-22-38,0.0590037666261196,refrigerador
2024-09-25_10-22-38,0.0590037666261196,refrigerador
2024-09-25_10-22-39,0.0557718090713024,refrigerador
2024-09-25_10-22-40,0.0575105771422386,refrigerador
2024-09-25_10-22-41,0.0599084943532943,refrigerador
2024-09-25_10-22-42,0.0551051571965217,refrigerador
2024-09-25_10-22-42,0.0551051571965217,refrigerador
2024-09-25_10-22-43,0.0490749664604663,refrigerador
2024-09-25_10-22-44,0.057903841137886,refrigerador
2024-09-25_10-22-45,0.0584618225693702,refrigerador
2024-09-25_10-22-46,0.0571747720241546,refrigerador
2024-09-25_10-22-47,0.0592696517705917,refrigerador
2024-09-25_10-22-47,0.0592696517705917,refrigerador
2024-09-25_10-22-48,0.0561105385422706,refrigerador
2024-09-25_10-22-49,0.0593141689896583,refrigerador
2024-09-25_10-22-50,0.0576619058847427,refrigerador
2024-09-25_10-22-51,0.0534048862755298,refrigerador
2024-09-25_10-22-51,0.0534048862755298,refrigerador
2024-09-25_10-22-52,0.0518972724676132,refrigerador
2024-09-25_10-22-53,0.0589401051402092,refrigerador
2024-09-25_10-22-54,0.0605372861027717,refrigerador
2024-09-25_10-22-55,0.0610682293772697,refrigerador
2024-09-25_10-22-56,0.0610682293772697,refrigerador
2024-09-25_10-22-56,0.0603577904403209,refrigerador
2024-09-25_10-22-57,0.0568167082965374,refrigerador
2024-09-25_10-22-58,0.0591609217226505,refrigerador
2024-09-25_10-22-59,0.0602036155760288,refrigerador
2024-09-25_10-23-0,0.0601378977298736,refrigerador
2024-09-25_10-23-0,0.0601378977298736,refrigerador
2024-09-25_10-23-1,0.0607565678656101,refrigerador
2024-09-25_10-23-2,0.0572559610009193,refrigerador
2024-09-25_10-23-3,0.0548718497157096,refrigerador
2024-09-25_10-23-4,0.0485902726650238,refrigerador
2024-09-25_10-23-4,0.0485902726650238,refrigerador
2024-09-25_10-23-5,0.0516159236431121,refrigerador
2024-09-25_10-23-6,0.0578879863023757,refrigerador
2024-09-25_10-23-7,0.060004074126482,refrigerador
2024-09-25_10-23-8,0.0598201118409633,refrigerador
2024-09-25_10-23-9,0.0598201118409633,refrigerador
2024-09-25_10-23-9,0.0561147928237915,refrigerador
2024-09-25_10-23-10,0.049765445291996,refrigerador
2024-09-25_10-23-11,0.0478006862103939,refrigerador
2024-09-25_10-23-12,0.0482173524796962,refrigerador
2024-09-25_10-23-13,0.0478926859796047,refrigerador
2024-09-25_10-23-13,0.0478926859796047,refrigerador
2024-09-25_10-23-14,0.0487998276948928,refrigerador
2024-09-25_10-23-15,0.0512100607156753,refrigerador
2024-09-25_10-23-16,0.0490094125270843,refrigerador
2024-09-25_10-23-17,0.0487313754856586,refrigerador
2024-09-25_10-23-17,0.0487313754856586,refrigerador
2024-09-25_10-23-18,0.0507777743041515,refrigerador
2024-09-25_10-23-19,0.0599497631192207,refrigerador
2024-09-25_10-23-20,0.057945217937231,refrigerador
2024-09-25_10-23-21,0.0591699555516243,refrigerador
2024-09-25_10-23-21,0.0591699555516243,refrigerador
2024-09-25_10-23-22,0.0599687285721302,refrigerador
2024-09-25_10-23-23,0.0587009638547897,refrigerador
2024-09-25_10-23-24,0.0589915588498115,refrigerador
2024-09-25_10-23-25,0.0556833073496818,refrigerador
2024-09-25_10-23-26,0.0589219108223915,refrigerador
2024-09-25_10-23-26,0.0589219108223915,refrigerador
2024-09-25_10-23-27,0.0590289495885372,refrigerador
2024-09-25_10-23-28,0.0523854233324527,refrigerador
2024-09-25_10-23-29,0.0501275807619094,refrigerador
2024-09-25_10-23-30,0.0549066178500652,refrigerador
2024-09-25_10-23-30,0.0549066178500652,refrigerador
2024-09-25_10-23-31,0.0559357404708862,refrigerador
2024-09-25_10-23-32,0.0546831712126731,refrigerador
2024-09-25_10-23-33,0.0481750480830669,refrigerador
2024-09-25_10-23-34,0.0488440841436386,refrigerador
2024-09-25_10-23-35,0.0488440841436386,refrigerador
2024-09-25_10-23-35,0.0482707135379314,refrigerador
2024-09-25_10-23-36,0.0494675673544406,refrigerador
2024-09-25_10-23-37,0.0562407523393631,refrigerador
2024-09-25_10-23-38,0.0563001595437526,refrigerador
2024-09-25_10-23-39,0.0552574545145034,refrigerador
2024-09-25_10-23-39,0.0552574545145034,refrigerador
2024-09-25_10-23-40,0.053709652274847,refrigerador
2024-09-25_10-23-41,0.0504381097853183,refrigerador
2024-09-25_10-23-42,0.053140640258789,refrigerador
2024-09-25_10-23-43,0.0539060458540916,refrigerador
2024-09-25_10-23-43,0.0539060458540916,refrigerador
2024-09-25_10-23-44,0.0480804443359375,refrigerador
2024-09-25_10-23-45,0.0480862781405448,refrigerador
2024-09-25_10-23-46,0.0468201860785484,refrigerador
2024-09-25_10-23-47,0.0480791889131069,refrigerador
2024-09-25_10-23-48,0.0480791889131069,refrigerador
2024-09-25_10-23-48,0.0465631745755672,refrigerador
2024-09-25_10-23-49,0.0486991070210933,refrigerador
2024-09-25_10-23-50,0.0500472486019134,refrigerador
2024-09-25_10-23-51,0.0527063682675361,refrigerador
2024-09-25_10-23-52,0.0558961257338523,refrigerador
2024-09-25_10-23-52,0.0558961257338523,refrigerador
2024-09-25_10-23-53,0.058311853557825,refrigerador
2024-09-25_10-23-54,0.0590979270637035,refrigerador
2024-09-25_10-23-55,0.0566109158098697,refrigerador
2024-09-25_10-23-56,0.055164597928524,refrigerador
2024-09-25_10-23-56,0.055164597928524,refrigerador
2024-09-25_10-23-57,0.0544326119124889,refrigerador
2024-09-25_10-23-58,0.0524034611880779,refrigerador
2024-09-25_10-23-59,0.0514637865126132,refrigerador
2024-09-25_10-24-0,0.0503899492323398,refrigerador
2024-09-25_10-24-1,0.0503899492323398,refrigerador
2024-09-25_10-24-1,0.0487960427999496,refrigerador
2024-09-25_10-24-2,0.0502951741218566,refrigerador
2024-09-25_10-24-3,0.0488790348172187,refrigerador
2024-09-25_10-24-4,0.051256489008665,refrigerador
2024-09-25_10-24-5,0.0529106706380844,refrigerador
2024-09-25_10-24-5,0.0529106706380844,refrigerador
2024-09-25_10-24-6,0.0527231693267822,refrigerador
2024-09-25_10-24-7,0.0537451468408107,refrigerador
2024-09-25_10-24-8,0.0501500591635704,refrigerador
2024-09-25_10-24-9,0.049595795571804,refrigerador
2024-09-25_10-24-9,0.049595795571804,refrigerador
2024-09-25_10-24-10,0.048353161662817,refrigerador
2024-09-25_10-24-11,0.0480819009244442,refrigerador
2024-09-25_10-24-12,0.048175785690546,refrigerador
2024-09-25_10-24-13,0.0488682687282562,refrigerador
2024-09-25_10-24-14,0.0488682687282562,refrigerador
2024-09-25_10-24-14,0.0479089245200157,refrigerador
2024-09-25_10-24-15,0.047653492540121,refrigerador
2024-09-25_10-24-16,0.0484526492655277,refrigerador
2024-09-25_10-24-17,0.052783228456974,refrigerador
2024-09-25_10-24-18,0.0506107881665229,refrigerador
2024-09-25_10-24-18,0.0506107881665229,refrigerador
2024-09-25_10-24-19,0.0478572398424148,refrigerador
2024-09-25_10-24-20,0.0476455949246883,refrigerador
2024-09-25_10-24-21,0.0484492368996143,refrigerador
2024-09-25_10-24-22,0.0463394075632095,refrigerador
2024-09-25_10-24-22,0.0463394075632095,refrigerador
2024-09-25_10-24-23,0.0533502288162708,refrigerador
2024-09-25_10-24-24,0.0544260330498218,refrigerador
2024-09-25_10-24-25,0.050017349421978,refrigerador
2024-09-25_10-24-26,0.0530468113720417,refrigerador
2024-09-25_10-24-27,0.0530468113720417,refrigerador
2024-09-25_10-24-27,0.0554716289043426,refrigerador
