fecha,Corriente_linea1,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-09-25_13-00-24,0.3148165941238403,0.31626936197280886,0.0018330856213551357,0.3192552030086517,0.3148165941238403,refrigerador
2024-09-25_13-00-25,0.3168995380401611,0.3157982289791107,0.0009763266969438793,0.3168995380401611,0.3148165941238403,ventilador
2024-09-25_13-00-26,0.3161310255527496,0.31566417813301084,0.0008407808533893391,0.3168995380401611,0.3148165941238403,refrigerador
2024-09-25_13-00-27,0.31828173995018,0.3162731528282165,0.0013822475799947073,0.31828173995018,0.3148165941238403,refrigerador
2024-09-25_13-00-28,0.3162337243556976,0.3164725244045257,0.0012620770142139504,0.31828173995018,0.3148165941238403,refrigerador
2024-09-25_13-00-28,0.3162337243556976,0.3167559504508971,0.000906176350007181,0.31828173995018,0.3161310255527496,ventilador
2024-09-25_13-00-29,0.3160792291164398,0.31659188866615284,0.0009470183910438566,0.31828173995018,0.3160792291164398,ventilador
2024-09-25_13-00-30,0.3166653215885162,0.3166987478733062,0.0009114930699030238,0.31828173995018,0.3160792291164398,ventilador
2024-09-25_13-00-31,0.315925270318985,0.3162274539470672,0.00027617578322957785,0.3166653215885162,0.315925270318985,ventilador
2024-09-25_13-00-32,0.3162660598754883,0.3162339210510253,0.0002767373463623563,0.3166653215885162,0.315925270318985,ventilador
2024-09-25_13-00-32,0.3162660598754883,0.3162403881549835,0.0002771091768903971,0.3166653215885162,0.315925270318985,ventilador
2024-09-25_13-00-33,0.317913144826889,0.3166071712970734,0.0007756692698503964,0.317913144826889,0.315925270318985,ventilador
2024-09-25_13-00-34,0.316875547170639,0.3166492164134979,0.000785247804645521,0.317913144826889,0.315925270318985,ventilador
2024-09-25_13-00-35,0.3190554678440094,0.3172752559185028,0.0012013302157136729,0.3190554678440094,0.3162660598754883,ventilador
2024-09-25_13-00-36,0.3196770846843719,0.31795746088027954,0.0014314384257367442,0.3196770846843719,0.3162660598754883,refrigerador
2024-09-25_13-00-36,0.3196770846843719,0.3186396658420562,0.0012211996648717,0.3196770846843719,0.316875547170639,refrigerador
2024-09-25_13-00-37,0.3191057741641998,0.31887819170951837,0.0011586916890592453,0.3196770846843719,0.316875547170639,refrigerador
2024-09-25_13-00-38,0.3207141757011413,0.3196459174156189,0.0006677394683809036,0.3207141757011413,0.3190554678440094,refrigerador
2024-09-25_13-00-39,0.3190020024776459,0.31963522434234615,0.0006798764652834657,0.3207141757011413,0.3190020024776459,refrigerador
2024-09-25_13-00-40,0.3189927339553833,0.3194983541965485,0.0007359182116983399,0.3207141757011413,0.3189927339553833,refrigerador
2024-09-25_13-00-41,0.3178789317607879,0.31913872361183165,0.0010136833958497079,0.3207141757011413,0.3178789317607879,refrigerador
2024-09-25_13-00-41,0.3178789317607879,0.31889335513114925,0.0011613760688705408,0.3207141757011413,0.3178789317607879,ventilador
2024-09-25_13-00-42,0.3176046311855316,0.3182714462280273,0.0006720762483475076,0.3190020024776459,0.3176046311855316,ventilador
2024-09-25_13-00-43,0.3178083002567291,0.31803270578384396,0.0005483048177793537,0.3189927339553833,0.3176046311855316,ventilador
2024-09-25_13-00-44,0.3177453875541687,0.317783236503601,0.00011431946338032834,0.3178789317607879,0.3176046311855316,ventilador
2024-09-25_13-00-45,0.3171997368335724,0.31764739751815796,0.00026987445769965137,0.3178789317607879,0.3171997368335724,ventilador
2024-09-25_13-00-45,0.3171997368335724,0.31751155853271484,0.0002940491986288394,0.3178083002567291,0.3171997368335724,ventilador
2024-09-25_13-00-46,0.3162759840488434,0.3172458291053772,0.0006145691312991042,0.3178083002567291,0.3162759840488434,ventilador
2024-09-25_13-00-47,0.3171809017658233,0.317120349407196,0.0005291258967918546,0.3177453875541687,0.3162759840488434,ventilador
2024-09-25_13-00-48,0.3158621191978454,0.3167436957359314,0.0006330536100499135,0.3171997368335724,0.3158621191978454,ventilador
2024-09-25_13-00-49,0.3150069415569305,0.316305136680603,0.0009286682485252209,0.3171997368335724,0.3150069415569305,ventilador
