fecha,Corriente_linea1,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-09-25 15:00:04,0.9379446506500244,0.937626576423645,0.00037400737350671784,0.9380150437355042,0.9372377395629884,ventilador
2024-09-25 15:00:05,0.9369322061538696,0.937473475933075,0.00047943131540517214,0.9380150437355042,0.9369322061538696,ventilador
2024-09-25 15:00:05,0.9393218755722046,0.9378903031349182,0.0009235397329751433,0.9393218755722046,0.9369322061538696,ventilador
2024-09-25 15:00:06,0.9393218755722046,0.9383071303367615,0.0010206050166863506,0.9393218755722046,0.9369322061538696,ventilador
2024-09-25 15:00:07,0.9374066591262816,0.938185453414917,0.0010975023749476005,0.9393218755722046,0.9369322061538696,ventilador
2024-09-25 15:00:08,0.935904860496521,0.9377774953842163,0.001510713007643592,0.9393218755722046,0.935904860496521,ventilador
2024-09-25 15:00:09,0.9349710941314696,0.9373852729797363,0.001969847532263051,0.9393218755722046,0.9349710941314696,ventilador
2024-09-25 15:00:09,0.9339699149131776,0.9363148808479309,0.0021039689722015904,0.9393218755722046,0.9339699149131776,ventilador
2024-09-25 15:00:10,0.93552166223526,0.935554838180542,0.0012654639424304831,0.9374066591262816,0.9339699149131776,ventilador
2024-09-25 15:00:11,0.93552166223526,0.9351778388023376,0.0007527969730942462,0.935904860496521,0.9339699149131776,ventilador
2024-09-25 15:00:12,0.9366410374641418,0.9353250741958619,0.0009709288858306029,0.9366410374641418,0.9339699149131776,ventilador
2024-09-25 15:00:13,0.9351819753646852,0.9353672504425049,0.0009561763456540851,0.9366410374641418,0.9339699149131776,ventilador
2024-09-25 15:00:14,0.9348265528678894,0.9355385780334473,0.0006800982253575744,0.9366410374641418,0.9348265528678894,ventilador
2024-09-25 15:00:14,0.9370227456092834,0.9358387947082519,0.0009489403793600226,0.9370227456092834,0.9348265528678894,ventilador
2024-09-25 15:00:15,0.9370227456092834,0.9361390113830567,0.0010550435827246306,0.9370227456092834,0.9348265528678894,ventilador
2024-09-25 15:00:16,0.9344747066497804,0.9357057452201843,0.0012279810732925029,0.9370227456092834,0.9344747066497804,ventilador
2024-09-25 15:00:17,0.9349214434623718,0.9356536388397216,0.0012608498202414874,0.9370227456092834,0.9344747066497804,ventilador
2024-09-25 15:00:18,0.9364535808563232,0.9359790444374084,0.0012026388783531318,0.9370227456092834,0.9344747066497804,ventilador
2024-09-25 15:00:18,0.9361763596534728,0.9358097672462463,0.0010714135998745138,0.9370227456092834,0.9344747066497804,ventilador
2024-09-25 15:00:19,0.9361763596534728,0.9356404900550842,0.0008819733633428233,0.9364535808563232,0.9344747066497804,ventilador
2024-09-25 15:00:20,0.9356619715690612,0.9358779430389405,0.0006064237306198394,0.9364535808563232,0.9349214434623718,ventilador
2024-09-25 15:00:21,0.936255931854248,0.9361448407173156,0.00029275041210376375,0.9364535808563232,0.9356619715690612,ventilador
2024-09-25 15:00:22,0.9361907243728638,0.9360922694206237,0.00024278454717105097,0.936255931854248,0.9356619715690612,ventilador
2024-09-25 15:00:22,0.9351534247398376,0.9358876824378968,0.0004745672621590283,0.936255931854248,0.9351534247398376,ventilador
2024-09-25 15:00:23,0.933189570903778,0.9352903246879578,0.001256298755664968,0.936255931854248,0.933189570903778,ventilador
2024-09-25 15:00:24,0.933189570903778,0.9347958445549012,0.00153016651883976,0.936255931854248,0.933189570903778,ventilador
2024-09-25 15:00:25,0.9334427118301392,0.9342332005500793,0.0013676540287851267,0.9361907243728638,0.933189570903778,ventilador
2024-09-25 15:00:26,0.9322357773780824,0.933442211151123,0.0010620015106817936,0.9351534247398376,0.9322357773780824,ventilador
2024-09-25 15:00:27,0.9321620464324952,0.9328439354896545,0.0005983915440264986,0.9334427118301392,0.9321620464324952,ventilador
2024-09-25 15:00:27,0.9314225316047668,0.9324905276298523,0.0008229108924233511,0.9334427118301392,0.9314225316047668,ventilador
2024-09-25 15:00:28,0.9314225316047668,0.9321371197700501,0.0008270728174414734,0.9334427118301392,0.9314225316047668,ventilador
2024-09-25 15:00:29,0.9336756467819214,0.9321837067604065,0.0009203044037083569,0.9336756467819214,0.9314225316047668,ventilador
2024-09-25 15:00:30,0.9340149760246276,0.9325395464897156,0.0012354722767046686,0.9340149760246276,0.9314225316047668,ventilador
2024-09-25 15:00:31,0.934636652469635,0.9330344676971436,0.0015113056586961503,0.934636652469635,0.9314225316047668,ventilador
2024-09-25 15:00:31,0.9333488941192628,0.9334197402000427,0.0012139327285313687,0.934636652469635,0.9314225316047668,ventilador
2024-09-25 15:00:32,0.9333488941192628,0.9338050127029419,0.0005404935624655535,0.934636652469635,0.9333488941192628,ventilador
2024-09-25 15:00:33,0.932174801826477,0.933504843711853,0.0009163621020688368,0.934636652469635,0.932174801826477,ventilador
2024-09-25 15:00:34,0.9312979578971864,0.9329614400863647,0.0012740241883400216,0.934636652469635,0.9312979578971864,ventilador
2024-09-25 15:00:35,0.9309923648834229,0.9322325825691223,0.0011076218616335697,0.9333488941192628,0.9309923648834229,ventilador
2024-09-25 15:00:35,0.9306908249855042,0.9317009687423706,0.0010753026805476362,0.9333488941192628,0.9306908249855042,ventilador
2024-09-25 15:00:36,0.9306832551956176,0.9311678409576416,0.0006172641372133292,0.932174801826477,0.9306832551956176,ventilador
2024-09-25 15:00:37,0.9306832551956176,0.9308695316314697,0.0002738480232459,0.9312979578971864,0.9306832551956176,ventilador
2024-09-25 15:00:38,0.9296830296516418,0.9305465459823609,0.0005006521234025018,0.9309923648834229,0.9296830296516418,ventilador
