fecha,Corriente_linea1,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-09-25_15-16-39,0.2921440601348877,0.291721886396408,0.0014055399750655,0.2932159900665283,0.2894170582294464,ventilador
2024-09-25_15-16-40,0.2915097177028656,0.2921404182910919,0.0006631569246779,0.2932159900665283,0.2915097177028656,ventilador
2024-09-25_15-16-41,0.2928608953952789,0.2923749446868896,0.0006705852858168,0.2932159900665283,0.2915097177028656,ventilador
2024-09-25_15-16-42,0.2917271554470062,0.2920771777629852,0.0005166445504535,0.2928608953952789,0.2915097177028656,ventilador
2024-09-25_15-16-42,0.2920207977294922,0.2920525252819061,0.0005155950684505,0.2928608953952789,0.2915097177028656,ventilador
2024-09-25_15-16-43,0.2909637093544006,0.2918164551258087,0.0007003301007597,0.2928608953952789,0.2909637093544006,ventilador
2024-09-25_15-16-44,0.2909637093544006,0.2917072534561157,0.0007961330731764,0.2928608953952789,0.2909637093544006,ventilador
2024-09-25_15-16-45,0.2908558547496795,0.2913062453269958,0.000530392287897,0.2920207977294922,0.2908558547496795,ventilador
2024-09-25_15-16-46,0.2919819951057434,0.2913572132587432,0.0005898617847132,0.2920207977294922,0.2908558547496795,ventilador
2024-09-25_15-16-47,0.29205983877182,0.2913650214672088,0.0006009952415515,0.29205983877182,0.2908558547496795,ventilador
2024-09-25_15-16-47,0.2931317687034607,0.2917986333370209,0.0009307294502406,0.2931317687034607,0.2908558547496795,ventilador
2024-09-25_15-16-48,0.2931317687034607,0.2922322452068329,0.0009493530452988,0.2931317687034607,0.2908558547496795,ventilador
2024-09-25_15-16-49,0.2929334938526153,0.29264777302742,0.0005785903003712,0.2931317687034607,0.2919819951057434,ventilador
2024-09-25_15-16-50,0.2928388714790344,0.2928191483020782,0.0004431359543448,0.2931317687034607,0.29205983877182,ventilador
2024-09-25_15-16-51,0.2963537871837616,0.2936779379844665,0.0015012495099434,0.2963537871837616,0.2928388714790344,ventilador
2024-09-25_15-16-51,0.3067689836025238,0.2964053809642791,0.0059769860467951,0.3067689836025238,0.2928388714790344,ventilador
2024-09-25_15-16-52,0.3067689836025238,0.2991328239440918,0.0071131997930425,0.3067689836025238,0.2928388714790344,ventilador
2024-09-25_15-16-53,0.3032615482807159,0.3011984348297118,0.0063180569519781,0.3067689836025238,0.2928388714790344,ventilador
2024-09-25_15-16-54,0.3068704009056091,0.3040047407150268,0.0045437735071235,0.3068704009056091,0.2963537871837616,ventilador
2024-09-25_15-16-55,0.3091936409473419,0.3065727114677429,0.0021212459478737,0.3091936409473419,0.3032615482807159,ventilador
2024-09-25_15-16-55,0.3084319829940796,0.3069053113460541,0.0022838559470759,0.3091936409473419,0.3032615482807159,ventilador
2024-09-25_15-16-56,0.3047831654548645,0.3065081477165222,0.0024779131913111,0.3091936409473419,0.3032615482807159,ventilador
2024-09-25_15-16-57,0.3047831654548645,0.3068124711513519,0.0020329970041924,0.3091936409473419,0.3047831654548645,ventilador
2024-09-25_15-16-58,0.3019013702869415,0.3058186650276184,0.00298787592038,0.3091936409473419,0.3019013702869415,ventilador
2024-09-25_15-16-59,0.30616495013237,0.305212926864624,0.002377207782613,0.3084319829940796,0.3019013702869415,ventilador
2024-09-25_15-16-60,0.307185411453247,0.3049636125564575,0.0019888471744549,0.307185411453247,0.3019013702869415,ventilador
2024-09-25_15-17-0,0.3013463318347931,0.3042762458324432,0.0025744827601765,0.307185411453247,0.3013463318347931,ventilador
2024-09-25_15-17-1,0.3013463318347931,0.3035888791084289,0.0028494257927432,0.307185411453247,0.3013463318347931,ventilador
2024-09-25_15-17-2,0.302660197019577,0.3037406444549561,0.0027557444634311,0.307185411453247,0.3013463318347931,ventilador
2024-09-25_15-17-3,0.3030953407287597,0.3031267225742339,0.0023995399920753,0.307185411453247,0.3013463318347931,ventilador
2024-09-25_15-17-4,0.305231899023056,0.3027360200881958,0.0015989636483783,0.305231899023056,0.3013463318347931,ventilador
2024-09-25_15-17-4,0.3069896697998047,0.3038646876811981,0.0022371627536517,0.3069896697998047,0.3013463318347931,ventilador
2024-09-25_15-17-5,0.3083127737045288,0.3052579760551452,0.0024370412071949,0.3083127737045288,0.302660197019577,ventilador
2024-09-25_15-17-6,0.3083127737045288,0.3063884913921356,0.0022332536526032,0.3083127737045288,0.3030953407287597,ventilador
2024-09-25_15-17-7,0.3096663653850555,0.3077026963233947,0.0016743380126568,0.3096663653850555,0.305231899023056,ventilador
2024-09-25_15-17-8,0.308570921421051,0.3083705008029938,0.0009529942980538,0.3096663653850555,0.3069896697998047,ventilador
2024-09-25_15-17-9,0.3067907094955444,0.3083307087421417,0.0010263919577435,0.3096663653850555,0.3067907094955444,ventilador
2024-09-25_15-17-9,0.3026414513587951,0.307196444272995,0.0027453811339329,0.3096663653850555,0.3026414513587951,ventilador
2024-09-25_15-17-10,0.3026414513587951,0.3060621798038482,0.0032869993877802,0.3096663653850555,0.3026414513587951,ventilador
2024-09-25_15-17-11,0.2997533082962036,0.3040795683860778,0.0035487823872377,0.308570921421051,0.2997533082962036,ventilador
2024-09-25_15-17-12,0.3077395260334015,0.3039132893085479,0.0032962182863545,0.3077395260334015,0.2997533082962036,ventilador
2024-09-25_15-17-13,0.3004603683948517,0.3026472210884094,0.0031260475115817,0.3077395260334015,0.2997533082962036,ventilador
2024-09-25_15-17-13,0.300558477640152,0.3022306263446808,0.0032628113713103,0.3077395260334015,0.2997533082962036,ventilador
2024-09-25_15-17-14,0.300558477640152,0.3018140316009521,0.0033295382703285,0.3077395260334015,0.2997533082962036,ventilador
2024-09-25_15-17-15,0.3067755103111267,0.3032184720039367,0.003703063819307,0.3077395260334015,0.3004603683948517,ventilador
2024-09-25_15-17-16,0.3022336363792419,0.3021172940731048,0.0027072926556344,0.3067755103111267,0.3004603683948517,ventilador
2024-09-25_15-17-17,0.3014969825744629,0.3023246169090271,0.0025856432446118,0.3067755103111267,0.300558477640152,ventilador
2024-09-25_15-17-17,0.3017048835754394,0.3025538980960846,0.0024363998095363,0.3067755103111267,0.300558477640152,ventilador
2024-09-25_15-17-18,0.3017048835754394,0.302783179283142,0.0022483577158815,0.3067755103111267,0.3014969825744629,ventilador
2024-09-25_15-17-19,0.3080978989601135,0.3030476570129394,0.0028362935996755,0.3080978989601135,0.3014969825744629,ventilador
2024-09-25_15-17-20,0.3091625869274139,0.3044334471225738,0.0038505166101868,0.3091625869274139,0.3014969825744629,ventilador
2024-09-25_15-17-21,0.3082460463047027,0.3057832598686217,0.0037452980153653,0.3091625869274139,0.3017048835754394,ventilador
2024-09-25_15-17-21,0.3064711391925812,0.3067365109920502,0.0029751308857577,0.3091625869274139,0.3017048835754394,ventilador
2024-09-25_15-17-22,0.3098814487457275,0.3083718240261078,0.0012852753175578,0.3098814487457275,0.3064711391925812,ventilador
2024-09-25_15-17-23,0.3098814487457275,0.3087285339832305,0.0014296374061672,0.3098814487457275,0.3064711391925812,ventilador
2024-09-25_15-17-24,0.3083180487155914,0.308559626340866,0.0014153532854731,0.3098814487457275,0.3064711391925812,ventilador
2024-09-25_15-17-25,0.3093233704566955,0.3087750911712646,0.0014375105965253,0.3098814487457275,0.3064711391925812,ventilador
2024-09-25_15-17-26,0.309104174375534,0.3093016982078551,0.0006479338393721,0.3098814487457275,0.3083180487155914,ventilador
2024-09-25_15-17-26,0.3100066781044006,0.3093267440795897,0.0006776840212682,0.3100066781044006,0.3083180487155914,ventilador
2024-09-25_15-17-27,0.3100066781044006,0.3093517899513244,0.0007050707524311,0.3100066781044006,0.3083180487155914,ventilador
2024-09-25_15-17-28,0.3051464259624481,0.3087174654006958,0.0020367330594951,0.3100066781044006,0.3051464259624481,ventilador
2024-09-25_15-17-29,0.3046357035636902,0.3077799320220947,0.0026688921296929,0.3100066781044006,0.3046357035636902,ventilador
2024-09-25_15-17-30,0.3020152151584625,0.3063621401786804,0.0035326907220516,0.3100066781044006,0.3020152151584625,ventilador
2024-09-25_15-17-30,0.3023492991924286,0.304830664396286,0.0032020603007787,0.3100066781044006,0.3020152151584625,ventilador
2024-09-25_15-17-31,0.3023492991924286,0.3032991886138916,0.0014706907974914,0.3051464259624481,0.3020152151584625,ventilador
2024-09-25_15-17-32,0.302360475063324,0.3027419984340668,0.0010686812566137,0.3046357035636902,0.3020152151584625,ventilador
2024-09-25_15-17-33,0.3075037002563476,0.3033155977725982,0.0023457899859901,0.3075037002563476,0.3020152151584625,ventilador
2024-09-25_15-17-34,0.3108546137809753,0.3050834774971008,0.003922043359761,0.3108546137809753,0.3023492991924286,ventilador
2024-09-25_15-17-34,0.3083471953868866,0.3062830567359924,0.0037917960181773,0.3108546137809753,0.3023492991924286,ventilador
2024-09-25_15-17-35,0.3078214526176452,0.3073774874210357,0.0030989590602809,0.3108546137809753,0.302360475063324,ventilador
2024-09-25_15-17-36,0.3078214526176452,0.3084696829318999,0.0013671526942705,0.3108546137809753,0.3075037002563476,ventilador
2024-09-25_15-17-37,0.3040589094161987,0.3077807247638702,0.0024302731147275,0.3108546137809753,0.3040589094161987,ventilador
2024-09-25_15-17-38,0.3098207712173462,0.3075739562511444,0.0021286227591012,0.3098207712173462,0.3040589094161987,ventilador
2024-09-25_15-17-39,0.3061235845088959,0.3071292340755462,0.0021587571519613,0.3098207712173462,0.3040589094161987,ventilador
2024-09-25_15-17-39,0.3015561699867248,0.3058761775493622,0.0032159778180046,0.3098207712173462,0.3015561699867248,ventilador
2024-09-25_15-17-40,0.3015561699867248,0.304623121023178,0.0034784217061937,0.3098207712173462,0.3015561699867248,ventilador
2024-09-25_15-17-41,0.3058556020259857,0.3049824595451355,0.003498311166924,0.3098207712173462,0.3015561699867248,ventilador
2024-09-25_15-17-42,0.2933934330940246,0.3016969919204711,0.0051448399092194,0.3061235845088959,0.2933934330940246,ventilador
2024-09-25_15-17-43,0.293478399515152,0.2991679549217224,0.0055192370224887,0.3058556020259857,0.2933934330940246,ventilador
2024-09-25_15-17-43,0.2974460124969482,0.2983459234237671,0.0053789112476646,0.3058556020259857,0.2933934330940246,ventilador
2024-09-25_15-17-44,0.2974460124969482,0.2975238919258117,0.0050709028437764,0.3058556020259857,0.2933934330940246,ventilador
2024-09-25_15-17-45,0.2961176335811615,0.2955762982368469,0.0020279784303676,0.2974460124969482,0.2933934330940246,ventilador
2024-09-25_15-17-46,0.2953338325023651,0.295964378118515,0.0016576825302225,0.2974460124969482,0.293478399515152,ventilador
2024-09-25_15-17-47,0.2952269613742828,0.2963140904903411,0.0010890185498049,0.2974460124969482,0.2952269613742828,ventilador
2024-09-25_15-17-48,0.2942371964454651,0.2956723272800445,0.0011954901674022,0.2974460124969482,0.2942371964454651,ventilador
2024-09-25_15-17-48,0.2939852178096771,0.2949801683425903,0.0008691585160758,0.2961176335811615,0.2939852178096771,ventilador
2024-09-25_15-17-49,0.2939852178096771,0.2945536851882934,0.0006723849518239,0.2953338325023651,0.2939852178096771,ventilador
2024-09-25_15-17-50,0.2940041124820709,0.2942877411842346,0.0005357647233283,0.2952269613742828,0.2939852178096771,ventilador
2024-09-25_15-17-51,0.2935360074043274,0.2939495503902435,0.0002545974272297,0.2942371964454651,0.2935360074043274,ventilador
2024-09-25_15-17-52,0.2929288744926452,0.2936878859996795,0.0004679682596645,0.2940041124820709,0.2929288744926452,ventilador
2024-09-25_15-17-52,0.294426828622818,0.2937762081623077,0.0005689031422861,0.294426828622818,0.2929288744926452,ventilador
2024-09-25_15-17-53,0.294426828622818,0.2938645303249359,0.0006393788137906,0.294426828622818,0.2929288744926452,ventilador
2024-09-25_15-17-54,0.2941297590732574,0.2938896596431732,0.0006486383366845,0.294426828622818,0.2929288744926452,ventilador
2024-09-25_15-17-55,0.293677270412445,0.2939179122447967,0.0006322529159806,0.294426828622818,0.2929288744926452,ventilador
2024-09-25_15-17-56,0.2940145432949066,0.294135046005249,0.0003139990183462,0.294426828622818,0.293677270412445,ventilador
2024-09-25_15-17-56,0.2940738201141357,0.2940644443035125,0.0002683607862914,0.294426828622818,0.293677270412445,ventilador
2024-09-25_15-17-57,0.2926934063434601,0.2937177598476409,0.0005990705675846,0.2941297590732574,0.2926934063434601,ventilador
2024-09-25_15-17-58,0.2926934063434601,0.2934304893016815,0.0006896515581295,0.2940738201141357,0.2926934063434601,ventilador
2024-09-25_15-17-59,0.2939499318599701,0.2934850215911865,0.0007239695933292,0.2940738201141357,0.2926934063434601,ventilador
2024-09-25_15-18-0,0.2931192517280578,0.2933059632778168,0.0006688820614256,0.2940738201141357,0.2926934063434601,ventilador
2024-09-25_15-18-1,0.2939072251319885,0.2932726442813873,0.0006236933876058,0.2939499318599701,0.2926934063434601,ventilador
2024-09-25_15-18-1,0.2910290658473968,0.2929397761821747,0.0011937436398088,0.2939499318599701,0.2910290658473968,ventilador
2024-09-25_15-18-2,0.2910290658473968,0.292606908082962,0.0014778536411773,0.2939499318599701,0.2910290658473968,ventilador
2024-09-25_15-18-3,0.2906700372695923,0.2919509291648864,0.001460515278612,0.2939072251319885,0.2906700372695923,ventilador
2024-09-25_15-18-4,0.2909467220306396,0.2915164232254028,0.0013446093127612,0.2939072251319885,0.2906700372695923,ventilador
2024-09-25_15-18-5,0.2922877073287964,0.2911925196647643,0.0006297369777329,0.2922877073287964,0.2906700372695923,ventilador
2024-09-25_15-18-5,0.2918527722358703,0.291357260942459,0.0006818710488164,0.2922877073287964,0.2906700372695923,ventilador
2024-09-25_15-18-6,0.2918527722358703,0.2915220022201538,0.0006822597539519,0.2922877073287964,0.2906700372695923,ventilador
2024-09-25_15-18-7,0.2929806113243103,0.2919841170310974,0.0007409215944906,0.2929806113243103,0.2909467220306396,ventilador
2024-09-25_15-18-8,0.291473239660263,0.2920894205570221,0.0005755915163824,0.2929806113243103,0.291473239660263,ventilador
2024-09-25_15-18-9,0.2913311719894409,0.291898113489151,0.0006476599513277,0.2929806113243103,0.2913311719894409,ventilador
2024-09-25_15-18-10,0.2921625971794128,0.2919600784778594,0.0006569914657461,0.2929806113243103,0.2913311719894409,ventilador
2024-09-25_15-18-10,0.2914299666881561,0.2918755173683166,0.0007000539475693,0.2929806113243103,0.2913311719894409,ventilador
2024-09-25_15-18-11,0.2914299666881561,0.2915653884410857,0.0003378924079932,0.2921625971794128,0.2913311719894409,ventilador
2024-09-25_15-18-12,0.2910836040973663,0.2914874613285064,0.000403096359196,0.2921625971794128,0.2910836040973663,ventilador
2024-09-25_15-18-13,0.292034387588501,0.2916281044483185,0.0004543529024347,0.2921625971794128,0.2910836040973663,ventilador
2024-09-25_15-18-14,0.2906626462936401,0.2913281142711639,0.0005055201966037,0.292034387588501,0.2906626462936401,ventilador
2024-09-25_15-18-14,0.2901048958301544,0.2910631000995635,0.0007343244447327,0.292034387588501,0.2901048958301544,ventilador
2024-09-25_15-18-15,0.2901048958301544,0.2907980859279632,0.0008045699678818,0.292034387588501,0.2901048958301544,ventilador
2024-09-25_15-18-16,0.29218590259552,0.291018545627594,0.0010235762568995,0.29218590259552,0.2901048958301544,ventilador
2024-09-25_15-18-17,0.292726069688797,0.2911568820476532,0.0012225845695931,0.292726069688797,0.2901048958301544,ventilador
2024-09-25_15-18-18,0.2925877273082733,0.2915418982505798,0.0013267171812359,0.292726069688797,0.2901048958301544,ventilador
2024-09-25_15-18-18,0.2936377823352813,0.2922484755516052,0.001310745078622,0.2936377823352813,0.2901048958301544,ventilador
2024-09-25_15-18-19,0.3014399707317352,0.2945154905319214,0.0039071753116476,0.3014399707317352,0.29218590259552,ventilador
2024-09-25_15-18-20,0.3014399707317352,0.2963663041591644,0.0046491388001987,0.3014399707317352,0.2925877273082733,ventilador
2024-09-25_15-18-21,0.3037532269954681,0.2985717356204986,0.0050856083380239,0.3037532269954681,0.2925877273082733,ventilador
2024-09-25_15-18-22,0.3037338554859161,0.3008009612560272,0.0041666995339477,0.3037532269954681,0.2936377823352813,ventilador
2024-09-25_15-18-23,0.307136982679367,0.3035008013248443,0.0023363375861203,0.307136982679367,0.3014399707317352,ventilador
2024-09-25_15-18-23,0.3117115497589111,0.3055551171302794,0.0039969423700193,0.3117115497589111,0.3014399707317352,ventilador
2024-09-25_15-18-24,0.3117115497589111,0.3076094329357146,0.0039927546545011,0.3117115497589111,0.3037338554859161,ventilador
2024-09-25_15-18-25,0.3077666461467743,0.3084121167659759,0.0033801347609043,0.3117115497589111,0.3037338554859161,ventilador
2024-09-25_15-18-26,0.3056770265102386,0.3088007509708404,0.0027631798432271,0.3117115497589111,0.3056770265102386,ventilador
2024-09-25_15-18-27,0.3014731705188751,0.307667988538742,0.0043315761593934,0.3117115497589111,0.3014731705188751,ventilador
2024-09-25_15-18-27,0.3000472784042358,0.305335134267807,0.0047319128918518,0.3117115497589111,0.3000472784042358,ventilador
2024-09-25_15-18-28,0.3000472784042358,0.3030022799968719,0.003523339975644,0.3077666461467743,0.3000472784042358,ventilador
2024-09-25_15-18-29,0.3079689443111419,0.3030427396297454,0.0035922166912204,0.3079689443111419,0.3000472784042358,ventilador
2024-09-25_15-18-30,0.3070535659790039,0.3033180475234985,0.0038853690777096,0.3079689443111419,0.3000472784042358,ventilador
2024-09-25_15-18-31,0.3038619756698608,0.3037958085536956,0.0037461773895677,0.3079689443111419,0.3000472784042358,ventilador
2024-09-25_15-18-32,0.3011331558227539,0.3040129840373992,0.0034977777040218,0.3079689443111419,0.3000472784042358,ventilador
2024-09-25_15-18-32,0.3089900016784668,0.3058015286922455,0.0032398772733593,0.3089900016784668,0.3011331558227539,ventilador
2024-09-25_15-18-33,0.3089900016784668,0.3060057401657104,0.0034368363677616,0.3089900016784668,0.3011331558227539,ventilador
2024-09-25_15-18-34,0.3060054183006286,0.3057961106300354,0.0033885732739802,0.3089900016784668,0.3011331558227539,ventilador
2024-09-25_15-18-35,0.3016664087772369,0.3053569972515106,0.0038170398178879,0.3089900016784668,0.3011331558227539,ventilador
2024-09-25_15-18-36,0.30740687251091,0.3066117405891418,0.0030318484391764,0.3089900016784668,0.3016664087772369,ventilador
2024-09-25_15-18-36,0.3064043521881103,0.3060946106910705,0.0027303016003287,0.3089900016784668,0.3016664087772369,ventilador
2024-09-25_15-18-37,0.3064043521881103,0.3055774807929992,0.002246871240343,0.30740687251091,0.3016664087772369,ventilador
2024-09-25_15-18-38,0.3034407198429107,0.3050645411014556,0.0024114727188121,0.30740687251091,0.3016664087772369,ventilador
2024-09-25_15-18-39,0.3016263842582702,0.3050565361976622,0.002425597941092,0.30740687251091,0.3016263842582702,ventilador
2024-09-25_15-18-40,0.3013221323490143,0.3038395881652831,0.002477447286986,0.3064043521881103,0.3013221323490143,ventilador
2024-09-25_15-18-40,0.3003503382205963,0.3026287853717803,0.0023883893055313,0.3064043521881103,0.3003503382205963,ventilador
2024-09-25_15-18-41,0.3003503382205963,0.3014179825782775,0.0012672621583055,0.3034407198429107,0.3003503382205963,ventilador
2024-09-25_15-18-42,0.3014538288116455,0.3010206043720245,0.0006213061298942,0.3016263842582702,0.3003503382205963,ventilador
2024-09-25_15-18-43,0.3010646402835846,0.3009082555770874,0.0005281912202232,0.3014538288116455,0.3003503382205963,ventilador
2024-09-25_15-18-44,0.3018686473369598,0.3010175585746765,0.000672173058848,0.3018686473369598,0.3003503382205963,ventilador
2024-09-25_15-18-44,0.3053579330444336,0.3020190775394439,0.0019484437916609,0.3053579330444336,0.3003503382205963,ventilador
2024-09-25_15-18-45,0.3094050288200378,0.3038300156593322,0.0035551312870194,0.3094050288200378,0.3010646402835846,ventilador
2024-09-25_15-18-46,0.3094050288200378,0.3054202556610107,0.003979510816797,0.3094050288200378,0.3010646402835846,ventilador
2024-09-25_15-18-47,0.3104901611804962,0.3073053598403931,0.0036162996691662,0.3104901611804962,0.3018686473369598,ventilador
2024-09-25_15-18-48,0.3084571659564972,0.3086230635643005,0.0019619882869787,0.3104901611804962,0.3053579330444336,ventilador
2024-09-25_15-18-49,0.3050161600112915,0.3085547089576721,0.002104929115236,0.3104901611804962,0.3050161600112915,ventilador
2024-09-25_15-18-49,0.3053566515445709,0.3077450335025787,0.0024469144834322,0.3104901611804962,0.3050161600112915,ventilador
2024-09-25_15-18-50,0.3053566515445709,0.3069353580474853,0.0024300449670409,0.3104901611804962,0.3050161600112915,ventilador
