fecha,valor,dispositivo
2024-09-25_15-47-54,0.0073810974135994,refrigerador.csv
2024-09-25_15-47-55,0.0072018597275018,refrigerador.csv
2024-09-25_15-47-56,0.0072476174682378,refrigerador.csv
2024-09-25_15-47-56,0.0072514903731644,refrigerador.csv
2024-09-25_15-47-57,0.0072514903731644,refrigerador.csv
2024-09-25_15-47-58,0.0074548455886542,refrigerador.csv
2024-09-25_15-47-59,0.0073836897499859,refrigerador.csv
2024-09-25_15-48-0,0.0073382928967475,refrigerador.csv
2024-09-25_15-48-1,0.0073430873453617,refrigerador.csv
2024-09-25_15-48-1,0.0074703050777316,refrigerador.csv
2024-09-25_15-48-2,0.0074703050777316,refrigerador.csv
2024-09-25_15-48-3,0.0073854434303939,refrigerador.csv
2024-09-25_15-48-4,0.007255395874381,refrigerador.csv
2024-09-25_15-48-5,0.0069763441570103,refrigerador.csv
2024-09-25_15-48-5,0.0068818372674286,refrigerador.csv
2024-09-25_15-48-6,0.0068818372674286,refrigerador.csv
2024-09-25_15-48-7,0.0067113824188709,refrigerador.csv
2024-09-25_15-48-8,0.0071304938755929,refrigerador.csv
2024-09-25_15-48-9,0.0073165660724043,refrigerador.csv
2024-09-25_15-48-10,0.0074177556671202,refrigerador.csv
2024-09-25_15-48-10,0.0074177556671202,refrigerador.csv
2024-09-25_15-48-11,0.0073753809556365,refrigerador.csv
2024-09-25_15-48-12,0.0072913649491965,refrigerador.csv
2024-09-25_15-48-13,0.0071717100217938,refrigerador.csv
2024-09-25_15-48-14,0.0072553246282041,refrigerador.csv
2024-09-25_15-48-14,0.0070401453413069,refrigerador.csv
2024-09-25_15-48-15,0.0070401453413069,refrigerador.csv
2024-09-25_15-48-16,0.0070423358120024,refrigerador.csv
2024-09-25_15-48-17,0.0070259510539472,refrigerador.csv
2024-09-25_15-48-18,0.007127683609724,refrigerador.csv
2024-09-25_15-48-18,0.0071420329622924,refrigerador.csv
2024-09-25_15-48-19,0.0071420329622924,refrigerador.csv
2024-09-25_15-48-20,0.0071047833189368,refrigerador.csv
2024-09-25_15-48-21,0.0069372775033116,refrigerador.csv
2024-09-25_15-48-22,0.0068197189830243,refrigerador.csv
2024-09-25_15-48-22,0.0065341545268893,refrigerador.csv
2024-09-25_15-48-23,0.0065341545268893,refrigerador.csv
2024-09-25_15-48-24,0.0068481126800179,refrigerador.csv
2024-09-25_15-48-25,0.0070578893646597,refrigerador.csv
2024-09-25_15-48-26,0.0070466669276356,refrigerador.csv
2024-09-25_15-48-27,0.0068222023546695,refrigerador.csv
2024-09-25_15-48-27,0.0068222023546695,refrigerador.csv
2024-09-25_15-48-28,0.0070798955857753,refrigerador.csv
2024-09-25_15-48-29,0.0066417842172086,refrigerador.csv
2024-09-25_15-48-30,0.0069003114476799,refrigerador.csv
2024-09-25_15-48-31,0.0069585316814482,refrigerador.csv
2024-09-25_15-48-31,0.0071841902099549,refrigerador.csv
2024-09-25_15-48-32,0.0071841902099549,refrigerador.csv
2024-09-25_15-48-33,0.0072181178256869,refrigerador.csv
2024-09-25_15-48-34,0.0070212497375905,refrigerador.csv
2024-09-25_15-48-35,0.0070289392024278,refrigerador.csv
2024-09-25_15-48-35,0.0071602016687393,refrigerador.csv
2024-09-25_15-48-36,0.0071602016687393,refrigerador.csv
2024-09-25_15-48-37,0.0070754378102719,refrigerador.csv
2024-09-25_15-48-38,0.0071115852333605,refrigerador.csv
2024-09-25_15-48-39,0.0071724732406437,refrigerador.csv
2024-09-25_15-48-40,0.0071071251295506,refrigerador.csv
2024-09-25_15-48-40,0.0071071251295506,refrigerador.csv
2024-09-25_15-48-41,0.0070646740496158,refrigerador.csv
2024-09-25_15-48-42,0.0071970708668231,refrigerador.csv
2024-09-25_15-48-43,0.0071716923266649,refrigerador.csv
2024-09-25_15-48-44,0.0069670737721025,refrigerador.csv
2024-09-25_15-48-44,0.0067637902684509,refrigerador.csv
2024-09-25_15-48-45,0.0067637902684509,refrigerador.csv
2024-09-25_15-48-46,0.0071179526858031,refrigerador.csv
2024-09-25_15-48-47,0.0070581268519163,refrigerador.csv
2024-09-25_15-48-48,0.0070489607751369,refrigerador.csv
2024-09-25_15-48-48,0.0073180799372494,refrigerador.csv
2024-09-25_15-48-49,0.0073180799372494,refrigerador.csv
2024-09-25_15-48-50,0.0074538453482091,refrigerador.csv
2024-09-25_15-48-51,0.0072738295421004,refrigerador.csv
2024-09-25_15-48-52,0.0069312010891735,refrigerador.csv
2024-09-25_15-48-53,0.007144181523472,refrigerador.csv
2024-09-25_15-48-53,0.0072703892365098,refrigerador.csv
2024-09-25_15-48-54,0.0072703892365098,refrigerador.csv
2024-09-25_15-48-55,0.0075037595815956,refrigerador.csv
2024-09-25_15-48-56,0.0071597550995647,refrigerador.csv
2024-09-25_15-48-57,0.0070459363050758,refrigerador.csv
2024-09-25_15-48-57,0.0071528782136738,refrigerador.csv
2024-09-25_15-48-58,0.0071528782136738,refrigerador.csv
2024-09-25_15-48-59,0.0069381343200802,refrigerador.csv
2024-09-25_15-49-0,0.0070799952372908,refrigerador.csv
2024-09-25_15-49-1,0.0071716369129717,refrigerador.csv
2024-09-25_15-49-1,0.0070928307250142,refrigerador.csv
2024-09-25_15-49-2,0.0070928307250142,refrigerador.csv
2024-09-25_15-49-3,0.0073388805612921,refrigerador.csv
2024-09-25_15-49-4,0.0072543499991297,refrigerador.csv
2024-09-25_15-49-5,0.0071333809755742,refrigerador.csv
2024-09-25_15-49-6,0.0071985148824751,refrigerador.csv
2024-09-25_15-49-6,0.0071985148824751,refrigerador.csv
2024-09-25_15-49-7,0.0072579188272356,refrigerador.csv
2024-09-25_15-49-8,0.0073156128637492,refrigerador.csv
2024-09-25_15-49-9,0.0072657749988138,refrigerador.csv
2024-09-25_15-49-10,0.0073269051499664,refrigerador.csv
2024-09-25_15-49-10,0.0072026718407869,refrigerador.csv
2024-09-25_15-49-11,0.0072026718407869,refrigerador.csv
2024-09-25_15-49-12,0.0069854985922575,refrigerador.csv
2024-09-25_15-49-13,0.0071872361004352,refrigerador.csv
2024-09-25_15-49-14,0.0070206490345299,refrigerador.csv
2024-09-25_15-49-14,0.007392690051347,refrigerador.csv
2024-09-25_15-49-15,0.007392690051347,refrigerador.csv
2024-09-25_15-49-16,0.0073375613428652,refrigerador.csv
2024-09-25_15-49-17,0.0073290928266942,refrigerador.csv
2024-09-25_15-49-18,0.0068871425464749,refrigerador.csv
2024-09-25_15-49-19,0.0067911520600318,refrigerador.csv
2024-09-25_15-49-19,0.0067911520600318,refrigerador.csv
2024-09-25_15-49-20,0.0070635983720421,refrigerador.csv
2024-09-25_15-49-21,0.0071177575737237,refrigerador.csv
2024-09-25_15-49-22,0.0073672318831086,refrigerador.csv
2024-09-25_15-49-23,0.0071863140910863,refrigerador.csv
2024-09-25_15-49-23,0.0071211936883628,refrigerador.csv
2024-09-25_15-49-24,0.0071211936883628,refrigerador.csv
2024-09-25_15-49-25,0.0071208560839295,refrigerador.csv
2024-09-25_15-49-26,0.0072552752681076,refrigerador.csv
2024-09-25_15-49-27,0.0071250400505959,refrigerador.csv
2024-09-25_15-49-27,0.007058257702738,refrigerador.csv
2024-09-25_15-49-28,0.007058257702738,refrigerador.csv
2024-09-25_15-49-29,0.0069028018042445,refrigerador.csv
2024-09-25_15-49-30,0.0068496786989271,refrigerador.csv
2024-09-25_15-49-31,0.0069112619385123,refrigerador.csv
2024-09-25_15-49-32,0.0071840602904558,refrigerador.csv
2024-09-25_15-49-32,0.0071840602904558,refrigerador.csv
2024-09-25_15-49-33,0.0071788802742958,refrigerador.csv
2024-09-25_15-49-34,0.0069469343870878,refrigerador.csv
2024-09-25_15-49-35,0.0070196581073105,refrigerador.csv
2024-09-25_15-49-36,0.0072629428468644,refrigerador.csv
2024-09-25_15-49-36,0.0072977468371391,refrigerador.csv
2024-09-25_15-49-37,0.0072977468371391,refrigerador.csv
2024-09-25_15-49-38,0.0071352361701428,refrigerador.csv
2024-09-25_15-49-39,0.0068898228928446,refrigerador.csv
2024-09-25_15-49-40,0.0069041540846228,refrigerador.csv
2024-09-25_15-49-40,0.0072372918948531,refrigerador.csv
2024-09-25_15-49-41,0.0072372918948531,refrigerador.csv
2024-09-25_15-49-42,0.0072883134707808,refrigerador.csv
2024-09-25_15-49-43,0.0073175877332687,refrigerador.csv
2024-09-25_15-49-44,0.0072922674007713,refrigerador.csv
2024-09-25_15-49-44,0.0068889348767697,refrigerador.csv
2024-09-25_15-49-45,0.0068889348767697,refrigerador.csv
2024-09-25_15-49-46,0.0067047686316072,refrigerador.csv
2024-09-25_15-49-47,0.0069298543967306,refrigerador.csv
2024-09-25_15-49-48,0.0070074941031634,refrigerador.csv
2024-09-25_15-49-49,0.0067296978086233,refrigerador.csv
2024-09-25_15-49-49,0.0067296978086233,refrigerador.csv
2024-09-25_15-49-50,0.0069075506180524,refrigerador.csv
2024-09-25_15-49-51,0.0072730672545731,refrigerador.csv
2024-09-25_15-49-52,0.007348355371505,refrigerador.csv
2024-09-25_15-49-53,0.0067853555083274,refrigerador.csv
2024-09-25_15-49-53,0.0067516439594328,refrigerador.csv
2024-09-25_15-49-54,0.0067516439594328,refrigerador.csv
2024-09-25_15-49-55,0.006690599489957,refrigerador.csv
2024-09-25_15-49-56,0.0069918492808938,refrigerador.csv
2024-09-25_15-49-57,0.0070050903595983,refrigerador.csv
2024-09-25_15-49-57,0.0068351053632795,refrigerador.csv
2024-09-25_15-49-58,0.0068351053632795,refrigerador.csv
2024-09-25_15-49-59,0.0068941190838813,refrigerador.csv
2024-09-25_15-50-0,0.0069349035620689,refrigerador.csv
2024-09-25_15-50-1,0.0067481957376003,refrigerador.csv
2024-09-25_15-50-2,0.0070203496143221,refrigerador.csv
2024-09-25_15-50-2,0.0070203496143221,refrigerador.csv
2024-09-25_15-50-3,0.0070968642830848,refrigerador.csv
2024-09-25_15-50-4,0.0068782540038228,refrigerador.csv
2024-09-25_15-50-5,0.0072142933495342,refrigerador.csv
2024-09-25_15-50-6,0.0071076727472245,refrigerador.csv
2024-09-25_15-50-6,0.2799758315086365,refrigerador.csv
2024-09-25_15-50-7,0.2799758315086365,refrigerador.csv
2024-09-25_15-50-8,0.6499202847480774,refrigerador.csv
2024-09-25_15-50-9,0.2392845451831817,refrigerador.csv
2024-09-25_15-50-10,0.101738154888153,refrigerador.csv
2024-09-25_15-50-10,0.0999891832470893,refrigerador.csv
2024-09-25_15-50-11,0.0999891832470893,refrigerador.csv
2024-09-25_15-50-12,0.0994709581136703,refrigerador.csv
2024-09-25_15-50-13,0.0994012802839279,refrigerador.csv
2024-09-25_15-50-14,0.0994753316044807,refrigerador.csv
2024-09-25_15-50-15,0.0992328971624374,refrigerador.csv
2024-09-25_15-50-15,0.0992328971624374,refrigerador.csv
2024-09-25_15-50-16,0.0992365404963493,refrigerador.csv
2024-09-25_15-50-17,0.099179208278656,refrigerador.csv
2024-09-25_15-50-18,0.0991890653967857,refrigerador.csv
2024-09-25_15-50-19,0.099053755402565,refrigerador.csv
2024-09-25_15-50-19,0.0990655198693275,refrigerador.csv
2024-09-25_15-50-20,0.0990655198693275,refrigerador.csv
2024-09-25_15-50-21,0.0989571884274482,refrigerador.csv
2024-09-25_15-50-22,0.0991790741682052,refrigerador.csv
2024-09-25_15-50-23,0.0990488156676292,refrigerador.csv
2024-09-25_15-50-23,0.0988620519638061,refrigerador.csv
2024-09-25_15-50-24,0.0988620519638061,refrigerador.csv
2024-09-25_15-50-25,0.0988145023584365,refrigerador.csv
2024-09-25_15-50-26,0.0989605784416198,refrigerador.csv
2024-09-25_15-50-27,0.0990313589572906,refrigerador.csv
2024-09-25_15-50-28,0.0990450158715248,refrigerador.csv
2024-09-25_15-50-28,0.0990450158715248,refrigerador.csv
2024-09-25_15-50-29,0.0991129726171493,refrigerador.csv
2024-09-25_15-50-30,0.0991297140717506,refrigerador.csv
2024-09-25_15-50-31,0.0993136242032051,refrigerador.csv
2024-09-25_15-50-32,0.0993102639913559,refrigerador.csv
2024-09-25_15-50-32,0.099271535873413,refrigerador.csv
2024-09-25_15-50-33,0.099271535873413,refrigerador.csv
2024-09-25_15-50-34,0.0993147045373916,refrigerador.csv
2024-09-25_15-50-35,0.0993704721331596,refrigerador.csv
2024-09-25_15-50-36,0.0992991849780082,refrigerador.csv
2024-09-25_15-50-36,0.0993006080389022,refrigerador.csv
2024-09-25_15-50-37,0.0993006080389022,refrigerador.csv
2024-09-25_15-50-38,0.0991489142179489,refrigerador.csv
2024-09-25_15-50-39,0.0992977991700172,refrigerador.csv
2024-09-25_15-50-40,0.0995245799422264,refrigerador.csv
2024-09-25_15-50-40,0.0994483083486557,refrigerador.csv
2024-09-25_15-50-41,0.0994483083486557,refrigerador.csv
2024-09-25_15-50-42,0.0993376821279525,refrigerador.csv
2024-09-25_15-50-43,0.0993184745311737,refrigerador.csv
2024-09-25_15-50-44,0.0993734896183013,refrigerador.csv
2024-09-25_15-50-45,0.0994775518774986,refrigerador.csv
2024-09-25_15-50-45,0.0994775518774986,refrigerador.csv
2024-09-25_15-50-46,0.0994553491473198,refrigerador.csv
2024-09-25_15-50-47,0.0993790030479431,refrigerador.csv
2024-09-25_15-50-48,0.0994410142302513,refrigerador.csv
2024-09-25_15-50-49,0.099302276968956,refrigerador.csv
2024-09-25_15-50-49,0.0992970913648605,refrigerador.csv
2024-09-25_15-50-50,0.0992970913648605,refrigerador.csv
2024-09-25_15-50-51,0.0993197411298751,refrigerador.csv
2024-09-25_15-50-52,0.0992796719074249,refrigerador.csv
2024-09-25_15-50-53,0.0992996469140052,refrigerador.csv
2024-09-25_15-50-53,0.0990976318717002,refrigerador.csv
2024-09-25_15-50-54,0.0990976318717002,refrigerador.csv
2024-09-25_15-50-55,0.0990766212344169,refrigerador.csv
2024-09-25_15-50-56,0.099158190190792,refrigerador.csv
2024-09-25_15-50-57,0.0991440936923027,refrigerador.csv
2024-09-25_15-50-58,0.0991018190979957,refrigerador.csv
2024-09-25_15-50-58,0.0991018190979957,refrigerador.csv
2024-09-25_15-50-59,0.0990939885377883,refrigerador.csv
2024-09-25_15-51-0,0.0990211442112922,refrigerador.csv
2024-09-25_15-51-1,0.0989686995744705,refrigerador.csv
2024-09-25_15-51-2,0.0989820584654808,refrigerador.csv
2024-09-25_15-51-2,0.0989684537053108,refrigerador.csv
2024-09-25_15-51-3,0.0989684537053108,refrigerador.csv
2024-09-25_15-51-4,0.0989589020609855,refrigerador.csv
2024-09-25_15-51-5,0.0990188494324684,refrigerador.csv
2024-09-25_15-51-6,0.0987815484404563,refrigerador.csv
2024-09-25_15-51-6,0.0986513644456863,refrigerador.csv
2024-09-25_15-51-7,0.0986513644456863,refrigerador.csv
2024-09-25_15-51-8,0.0986459180712699,refrigerador.csv
2024-09-25_15-51-9,0.0985279232263565,refrigerador.csv
2024-09-25_15-51-10,0.0984010621905326,refrigerador.csv
2024-09-25_15-51-11,0.0984937697649002,refrigerador.csv
2024-09-25_15-51-11,0.0984937697649002,refrigerador.csv
2024-09-25_15-51-12,0.0983042940497398,refrigerador.csv
2024-09-25_15-51-13,0.0982924252748489,refrigerador.csv
2024-09-25_15-51-14,0.0983044952154159,refrigerador.csv
2024-09-25_15-51-15,0.098148413002491,refrigerador.csv
2024-09-25_15-51-15,0.0980667546391487,refrigerador.csv
2024-09-25_15-51-16,0.0980667546391487,refrigerador.csv
2024-09-25_15-51-17,0.0980551913380622,refrigerador.csv
2024-09-25_15-51-18,0.0979745015501976,refrigerador.csv
2024-09-25_15-51-19,0.0978820100426673,refrigerador.csv
2024-09-25_15-51-19,0.0979553163051605,refrigerador.csv
2024-09-25_15-51-20,0.0979553163051605,refrigerador.csv
2024-09-25_15-51-21,0.0979167968034744,refrigerador.csv
2024-09-25_15-51-22,0.0978687331080436,refrigerador.csv
2024-09-25_15-51-23,0.0977930948138237,refrigerador.csv
2024-09-25_15-51-24,0.0977325066924095,refrigerador.csv
2024-09-25_15-51-24,0.0977325066924095,refrigerador.csv
2024-09-25_15-51-25,0.0977225080132484,refrigerador.csv
2024-09-25_15-51-26,0.0976465865969657,refrigerador.csv
2024-09-25_15-51-27,0.0974767208099365,refrigerador.csv
2024-09-25_15-51-28,0.0975482985377311,refrigerador.csv
2024-09-25_15-51-28,0.0975482985377311,refrigerador.csv
2024-09-25_15-51-29,0.0975125953555107,refrigerador.csv
2024-09-25_15-51-30,0.0974942296743393,refrigerador.csv
2024-09-25_15-51-31,0.0974469259381294,refrigerador.csv
2024-09-25_15-51-32,0.0974322780966758,refrigerador.csv
2024-09-25_15-51-32,0.0971565991640091,refrigerador.csv
2024-09-25_15-51-33,0.0971565991640091,refrigerador.csv
2024-09-25_15-51-34,0.097333900630474,refrigerador.csv
2024-09-25_15-51-35,0.0972435027360916,refrigerador.csv
2024-09-25_15-51-36,0.0972944498062133,refrigerador.csv
2024-09-25_15-51-37,0.0972363725304603,refrigerador.csv
2024-09-25_15-51-37,0.0972363725304603,refrigerador.csv
2024-09-25_15-51-38,0.0971712842583656,refrigerador.csv
2024-09-25_15-51-39,0.0971525460481643,refrigerador.csv
2024-09-25_15-51-40,0.0971568971872329,refrigerador.csv
2024-09-25_15-51-41,0.0970073267817497,refrigerador.csv
2024-09-25_15-51-41,0.0970629155635833,refrigerador.csv
2024-09-25_15-51-42,0.0970629155635833,refrigerador.csv
2024-09-25_15-51-43,0.0970511585474014,refrigerador.csv
2024-09-25_15-51-44,0.0969315245747566,refrigerador.csv
2024-09-25_15-51-45,0.096917912364006,refrigerador.csv
2024-09-25_15-51-45,0.0969490334391594,refrigerador.csv
2024-09-25_15-51-46,0.0969490334391594,refrigerador.csv
2024-09-25_15-51-47,0.0968395322561264,refrigerador.csv
2024-09-25_15-51-48,0.0969542935490608,refrigerador.csv
2024-09-25_15-51-49,0.0969825685024261,refrigerador.csv
2024-09-25_15-51-50,0.0967508628964424,refrigerador.csv
2024-09-25_15-51-50,0.0967508628964424,refrigerador.csv
2024-09-25_15-51-51,0.0967068895697593,refrigerador.csv
2024-09-25_15-51-52,0.0967296212911605,refrigerador.csv
2024-09-25_15-51-53,0.0968779698014259,refrigerador.csv
2024-09-25_15-51-54,0.0968105122447013,refrigerador.csv
2024-09-25_15-51-54,0.0968450903892517,refrigerador.csv
2024-09-25_15-51-55,0.0968450903892517,refrigerador.csv
2024-09-25_15-51-56,0.096646174788475,refrigerador.csv
2024-09-25_15-51-57,0.0966991409659385,refrigerador.csv
2024-09-25_15-51-58,0.0966243222355842,refrigerador.csv
2024-09-25_15-51-58,0.0967092961072921,refrigerador.csv
2024-09-25_15-51-59,0.0967092961072921,refrigerador.csv
2024-09-25_15-52-0,0.0965589210391044,refrigerador.csv
2024-09-25_15-52-1,0.0966003686189651,refrigerador.csv
2024-09-25_15-52-2,0.0966207236051559,refrigerador.csv
2024-09-25_15-52-3,0.0964874997735023,refrigerador.csv
2024-09-25_15-52-3,0.0964874997735023,refrigerador.csv
2024-09-25_15-52-4,0.0963968187570571,refrigerador.csv
2024-09-25_15-52-5,0.0963099002838134,refrigerador.csv
2024-09-25_15-52-6,0.0962245985865593,refrigerador.csv
2024-09-25_15-52-7,0.0963558033108711,refrigerador.csv
2024-09-25_15-52-7,0.0962785333395004,refrigerador.csv
2024-09-25_15-52-8,0.0962785333395004,refrigerador.csv
2024-09-25_15-52-9,0.0962691009044647,refrigerador.csv
2024-09-25_15-52-10,0.096306100487709,refrigerador.csv
2024-09-25_15-52-11,0.0963014438748359,refrigerador.csv
2024-09-25_15-52-11,0.0961931720376014,refrigerador.csv
2024-09-25_15-52-12,0.0961931720376014,refrigerador.csv
2024-09-25_15-52-13,0.0963814705610275,refrigerador.csv
2024-09-25_15-52-14,0.0962920784950256,refrigerador.csv
2024-09-25_15-52-15,0.0962082892656326,refrigerador.csv
2024-09-25_15-52-16,0.0961852818727493,refrigerador.csv
2024-09-25_15-52-16,0.0961852818727493,refrigerador.csv
2024-09-25_15-52-17,0.0962442010641098,refrigerador.csv
2024-09-25_15-52-18,0.0961001217365264,refrigerador.csv
2024-09-25_15-52-19,0.0962537452578544,refrigerador.csv
2024-09-25_15-52-20,0.0961257144808769,refrigerador.csv
2024-09-25_15-52-20,0.0961468666791915,refrigerador.csv
2024-09-25_15-52-21,0.0961468666791915,refrigerador.csv
2024-09-25_15-52-22,0.0962341129779815,refrigerador.csv
2024-09-25_15-52-23,0.0960687026381492,refrigerador.csv
2024-09-25_15-52-24,0.0960064008831977,refrigerador.csv
2024-09-25_15-52-24,0.0959200039505958,refrigerador.csv
2024-09-25_15-52-25,0.0959200039505958,refrigerador.csv
2024-09-25_15-52-26,0.0957694873213768,refrigerador.csv
2024-09-25_15-52-27,0.0958907157182693,refrigerador.csv
2024-09-25_15-52-28,0.0957582667469978,refrigerador.csv
2024-09-25_15-52-29,0.095950111746788,refrigerador.csv
2024-09-25_15-52-29,0.0958733037114143,refrigerador.csv
2024-09-25_15-52-30,0.0958733037114143,refrigerador.csv
2024-09-25_15-52-31,0.0958604142069816,refrigerador.csv
2024-09-25_15-52-32,0.0959560126066207,refrigerador.csv
2024-09-25_15-52-33,0.0958418250083923,refrigerador.csv
2024-09-25_15-52-33,0.0958852767944336,refrigerador.csv
2024-09-25_15-52-34,0.0958852767944336,refrigerador.csv
2024-09-25_15-52-35,0.0959421768784523,refrigerador.csv
2024-09-25_15-52-36,0.0959266871213913,refrigerador.csv
2024-09-25_15-52-37,0.095902495086193,refrigerador.csv
2024-09-25_15-52-38,0.0956691727042198,refrigerador.csv
2024-09-25_15-52-38,0.0956691727042198,refrigerador.csv
2024-09-25_15-52-39,0.0958211049437522,refrigerador.csv
2024-09-25_15-52-40,0.0958330258727073,refrigerador.csv
2024-09-25_15-52-41,0.0958096906542778,refrigerador.csv
2024-09-25_15-52-42,0.0958318263292312,refrigerador.csv
2024-09-25_15-52-42,0.0958232507109642,refrigerador.csv
2024-09-25_15-52-43,0.0958232507109642,refrigerador.csv
2024-09-25_15-52-44,0.0957261174917221,refrigerador.csv
2024-09-25_15-52-45,0.095525711774826,refrigerador.csv
2024-09-25_15-52-46,0.0957220122218132,refrigerador.csv
2024-09-25_15-52-46,0.0957199409604072,refrigerador.csv
2024-09-25_15-52-47,0.0957199409604072,refrigerador.csv
2024-09-25_15-52-48,0.0957304015755653,refrigerador.csv
2024-09-25_15-52-49,0.0954403653740882,refrigerador.csv
2024-09-25_15-52-50,0.0955031663179397,refrigerador.csv
2024-09-25_15-52-50,0.0954280197620391,refrigerador.csv
2024-09-25_15-52-51,0.0954280197620391,refrigerador.csv
2024-09-25_15-52-52,0.0954695120453834,refrigerador.csv
2024-09-25_15-52-53,0.0954363271594047,refrigerador.csv
2024-09-25_15-52-54,0.0956518352031707,refrigerador.csv
2024-09-25_15-52-55,0.0955802127718925,refrigerador.csv
2024-09-25_15-52-55,0.0955764651298523,refrigerador.csv
2024-09-25_15-52-56,0.0955764651298523,refrigerador.csv
2024-09-25_15-52-57,0.0957769975066185,refrigerador.csv
2024-09-25_15-52-58,0.0956745892763137,refrigerador.csv
2024-09-25_15-52-59,0.0957531034946441,refrigerador.csv
2024-09-25_15-52-59,0.095716156065464,refrigerador.csv
2024-09-25_15-53-0,0.095716156065464,refrigerador.csv
2024-09-25_15-53-1,0.0956510081887245,refrigerador.csv
2024-09-25_15-53-2,0.0954530164599418,refrigerador.csv
2024-09-25_15-53-3,0.0955526381731033,refrigerador.csv
2024-09-25_15-53-3,0.0954983383417129,refrigerador.csv
2024-09-25_15-53-4,0.0954983383417129,refrigerador.csv
2024-09-25_15-53-5,0.0956187844276428,refrigerador.csv
