fecha,Potencia_activa_Total
2024-09-23_10-02-15.7,0.0687545984983444
2024-09-23_10-02-16.5,0.0687545984983444
2024-09-23_10-02-17.4,0.0687977224588394
2024-09-23_10-02-18.2,0.0688570290803909
2024-09-23_10-02-19,0.0689231753349304
2024-09-23_10-02-19.8,0.0692209154367446
2024-09-23_10-02-20.6,0.0692209154367446
2024-09-23_10-02-21.4,0.0691507086157798
2024-09-23_10-02-22.2,0.069103829562664
2024-09-23_10-02-23,0.068757452070713
2024-09-23_10-02-23.8,0.0686299353837966
2024-09-23_10-02-24.7,0.0686299353837966
2024-09-23_10-02-25.5,0.0684689357876777
2024-09-23_10-02-26.3,0.0686247870326042
2024-09-23_10-02-27.1,0.0687251836061477
2024-09-23_10-02-27.9,0.068569578230381
2024-09-23_10-02-28.7,0.068569578230381
2024-09-23_10-02-29.5,0.0684408172965049
2024-09-23_10-02-30.3,0.0683760344982147
2024-09-23_10-02-31.1,0.0678995102643966
2024-09-23_10-02-32,0.0678987279534339
2024-09-23_10-02-32.8,0.0677927732467651
2024-09-23_10-02-33.6,0.0677927732467651
2024-09-23_10-02-34.4,0.0675180330872535
2024-09-23_10-02-35.2,0.067470446228981
2024-09-23_10-02-36,0.0671704560518264
2024-09-23_10-02-36.8,0.0666682198643684
2024-09-23_10-02-37.6,0.0666682198643684
2024-09-23_10-02-38.4,0.066488541662693
2024-09-23_10-02-39.3,0.0662498176097869
2024-09-23_10-02-40.1,0.0663450732827186
2024-09-23_10-02-40.9,0.0664691254496574
2024-09-23_10-02-41.7,0.0664691254496574
2024-09-23_10-02-42.5,0.0664995312690734
2024-09-23_10-02-43.3,0.0665491670370101
2024-09-23_10-02-44.1,0.0662845820188522
2024-09-23_10-02-44.9,0.0657991990447044
2024-09-23_10-02-45.7,0.0655255392193794
2024-09-23_10-02-46.5,0.0655255392193794
2024-09-23_10-02-47.4,0.0653769448399543
2024-09-23_10-02-48.2,0.0650805756449699
2024-09-23_10-02-49,0.0649007335305213
2024-09-23_10-02-49.8,0.0649240016937255
2024-09-23_10-02-50.6,0.0649240016937255
2024-09-23_10-02-51.4,0.0650766119360923
2024-09-23_10-02-52.2,0.065092384815216
2024-09-23_10-02-53,0.0646706372499466
2024-09-23_10-02-53.9,0.0644592195749282
2024-09-23_10-02-54.7,0.0644592195749282
2024-09-23_10-02-55.5,0.0645281076431274
2024-09-23_10-02-56.3,0.0643162056803703
2024-09-23_10-02-57.1,0.0640603750944137
2024-09-23_10-02-57.9,0.0643331408500671
2024-09-23_10-02-58.7,0.0643331408500671
2024-09-23_10-02-59.5,0.0644887313246727
2024-09-23_10-03-00.4,0.0639526024460792
2024-09-23_10-03-01.2,0.0637971609830856
2024-09-23_10-03-02,0.0638529062271118
2024-09-23_10-03-02.8,0.0638095661997795
2024-09-23_10-03-03.6,0.0638095661997795
2024-09-23_10-03-04.4,0.0639031380414962
2024-09-23_10-03-05.2,0.0642753988504409
2024-09-23_10-03-06,0.0641922056674957
2024-09-23_10-03-06.8,0.0643525943160057
2024-09-23_10-03-07.7,0.0643525943160057
2024-09-23_10-03-08.5,0.0642050057649612
2024-09-23_10-03-09.3,0.0642107725143432
2024-09-23_10-03-10.1,0.0637537688016891
2024-09-23_10-03-10.9,0.0632656514644622
2024-09-23_10-03-11.7,0.0632656514644622
2024-09-23_10-03-12.5,0.0631645545363426
2024-09-23_10-03-13.3,0.0631021037697792
2024-09-23_10-03-14.1,0.0633706152439117
2024-09-23_10-03-14.9,0.0635950565338134
2024-09-23_10-03-15.7,0.0631760880351066
2024-09-23_10-03-16.6,0.0631760880351066
2024-09-23_10-03-17.4,0.0632686764001846
2024-09-23_10-03-18.2,0.0635845810174942
2024-09-23_10-03-19,0.0635894462466239
2024-09-23_10-03-19.8,0.0635816231369972
2024-09-23_10-03-20.6,0.0635816231369972
2024-09-23_10-03-21.4,0.0635105818510055
2024-09-23_10-03-22.2,0.063250258564949
2024-09-23_10-03-23.1,0.062885470688343
2024-09-23_10-03-23.9,0.0628041326999664
2024-09-23_10-03-24.7,0.0628041326999664
2024-09-23_10-03-25.5,0.0626099929213523
2024-09-23_10-03-26.3,0.0630546435713768
2024-09-23_10-03-27.1,0.0631780624389648
2024-09-23_10-03-27.9,0.0628876015543937
2024-09-23_10-03-28.7,0.0628876015543937
2024-09-23_10-03-29.5,0.0624422319233417
2024-09-23_10-03-30.4,0.062534786760807
2024-09-23_10-03-31.2,0.0629881247878074
2024-09-23_10-03-32,0.0629755854606628
2024-09-23_10-03-32.8,0.0630426928400993
2024-09-23_10-03-33.6,0.0630426928400993
2024-09-23_10-03-34.4,0.0629606917500495
2024-09-23_10-03-35.2,0.0629868358373642
2024-09-23_10-03-36,0.063043363392353
2024-09-23_10-03-36.8,0.0627026632428169
2024-09-23_10-03-37.7,0.0627026632428169
2024-09-23_10-03-38.5,0.062625803053379
2024-09-23_10-03-39.3,0.0621461607515811
2024-09-23_10-03-40.1,0.0627819672226905
2024-09-23_10-03-40.9,0.0626262873411178
2024-09-23_10-03-41.7,0.0626262873411178
2024-09-23_10-03-42.5,0.0624693371355533
2024-09-23_10-03-43.3,0.0623297728598117
2024-09-23_10-03-44.1,0.0626606717705726
2024-09-23_10-03-45,0.0627741888165474
2024-09-23_10-03-45.8,0.0625739097595214
2024-09-23_10-03-46.6,0.0625739097595214
2024-09-23_10-03-47.4,0.0625249072909355
2024-09-23_10-03-48.2,0.0626513287425041
2024-09-23_10-03-49,0.0624315068125724
2024-09-23_10-03-49.8,0.0625349953770637
2024-09-23_10-03-50.6,0.0625349953770637
2024-09-23_10-03-51.4,0.0623070560395717
2024-09-23_10-03-52.3,0.0624488443136215
2024-09-23_10-03-53.1,0.062225118279457
2024-09-23_10-03-53.9,0.0622315630316734
2024-09-23_10-03-54.7,0.0622315630316734
2024-09-23_10-03-55.5,0.0624443516135215
2024-09-23_10-03-56.3,0.0621793493628501
2024-09-23_10-03-57.1,0.0621415041387081
2024-09-23_10-03-57.9,0.0620733201503753
2024-09-23_10-03-58.7,0.0620733201503753
2024-09-23_10-03-59.6,0.0622053928673267
2024-09-23_10-04-00.4,0.0621832273900508
2024-09-23_10-04-01.2,0.0619087927043437
2024-09-23_10-04-02,0.0616544745862484
2024-09-23_10-04-02.8,0.0615913942456245
2024-09-23_10-04-03.6,0.0615913942456245
2024-09-23_10-04-04.4,0.0617106109857559
2024-09-23_10-04-05.2,0.0617062933743
2024-09-23_10-04-06.1,0.0613500215113163
2024-09-23_10-04-06.9,0.0610926747322082
2024-09-23_10-04-07.7,0.0610926747322082
2024-09-23_10-04-08.5,0.0612722635269165
2024-09-23_10-04-09.3,0.0613825097680091
2024-09-23_10-04-10.1,0.0608030371367931
2024-09-23_10-04-10.9,0.0608776584267616
2024-09-23_10-04-11.7,0.0608776584267616
2024-09-23_10-04-12.5,0.0605725534260273
2024-09-23_10-04-13.3,0.0605608411133289
2024-09-23_10-04-14.2,0.060938287526369
2024-09-23_10-04-15,0.0612829700112342
2024-09-23_10-04-15.8,0.0616486445069313
2024-09-23_10-04-16.6,0.0616486445069313
2024-09-23_10-04-17.4,0.0618285238742828
2024-09-23_10-04-18.2,0.061750017106533
2024-09-23_10-04-19,0.0616014748811721
2024-09-23_10-04-19.8,0.0613636001944541
2024-09-23_10-04-20.6,0.0613636001944541
2024-09-23_10-04-21.5,0.061404176056385
2024-09-23_10-04-22.3,0.061515349894762
2024-09-23_10-04-23.1,0.0612623132765293
2024-09-23_10-04-23.9,0.0615191720426082
2024-09-23_10-04-24.7,0.0615191720426082
2024-09-23_10-04-25.5,0.061674166470766
2024-09-23_10-04-26.3,0.0614862218499183
2024-09-23_10-04-27.1,0.0614953711628913
2024-09-23_10-04-28,0.061015035957098
2024-09-23_10-04-28.8,0.0611850544810295
2024-09-23_10-04-29.6,0.0611850544810295
2024-09-23_10-04-30.4,0.0616452246904373
2024-09-23_10-04-31.2,0.0615668110549449
2024-09-23_10-04-32,0.061463575810194
2024-09-23_10-04-32.8,0.0611668154597282
2024-09-23_10-04-33.6,0.0611668154597282
2024-09-23_10-04-34.4,0.0609493814408779
2024-09-23_10-04-35.2,0.0597620010375976
2024-09-23_10-04-36.1,0.0589203499257564
2024-09-23_10-04-36.9,0.0587175078690052
2024-09-23_10-04-37.7,0.0587175078690052
2024-09-23_10-04-38.5,0.0585945434868335
2024-09-23_10-04-39.3,0.0591877698898315
2024-09-23_10-04-40.1,0.0597683154046535
2024-09-23_10-04-40.9,0.0598135106265544
2024-09-23_10-04-41.7,0.0598135106265544
2024-09-23_10-04-42.5,0.0598220340907573
2024-09-23_10-04-43.4,0.0597134530544281
2024-09-23_10-04-44.2,0.0596029385924339
2024-09-23_10-04-45,0.0593185387551784
2024-09-23_10-04-45.8,0.0588012859225273
2024-09-23_10-04-46.6,0.0588012859225273
2024-09-23_10-04-47.4,0.0588466376066207
2024-09-23_10-04-48.2,0.0586835481226444
2024-09-23_10-04-49,0.0583414882421493
2024-09-23_10-04-49.8,0.0583957843482494
2024-09-23_10-04-50.7,0.0583957843482494
2024-09-23_10-04-51.5,0.0589447803795337
2024-09-23_10-04-52.3,0.0601201206445694
2024-09-23_10-04-53.1,0.0601287595927715
2024-09-23_10-04-53.9,0.0599184371531009
2024-09-23_10-04-54.7,0.0599184371531009
2024-09-23_10-04-55.5,0.0599908605217933
2024-09-23_10-04-56.3,0.0597827993333339
2024-09-23_10-04-57.1,0.0599464625120162
2024-09-23_10-04-58,0.0597452633082866
2024-09-23_10-04-58.8,0.0597390048205852
2024-09-23_10-04-59.6,0.0597390048205852
2024-09-23_10-05-00.4,0.059687316417694
2024-09-23_10-05-01.2,0.0599388889968395
2024-09-23_10-05-02,0.0595465824007988
2024-09-23_10-05-02.8,0.0596123002469539
2024-09-23_10-05-03.7,0.0596123002469539
2024-09-23_10-05-04.5,0.0601402558386325
2024-09-23_10-05-05.3,0.0606240257620811
2024-09-23_10-05-06.1,0.059882503002882
2024-09-23_10-05-06.9,0.0602391138672828
2024-09-23_10-05-07.7,0.0602391138672828
2024-09-23_10-05-08.5,0.0608148053288459
2024-09-23_10-05-09.3,0.0605418756604194
2024-09-23_10-05-10.2,0.0604751892387867
2024-09-23_10-05-11,0.0605575703084468
2024-09-23_10-05-11.8,0.0604620017111301
2024-09-23_10-05-12.6,0.0604620017111301
2024-09-23_10-05-13.4,0.0602226518094539
2024-09-23_10-05-14.2,0.0601905919611454
2024-09-23_10-05-15,0.0600073114037513
2024-09-23_10-05-15.8,0.0597119480371475
2024-09-23_10-05-16.6,0.0597119480371475
2024-09-23_10-05-17.5,0.0598406456410884
2024-09-23_10-05-18.3,0.0600728765130043
2024-09-23_10-05-19.1,0.0601162537932395
2024-09-23_10-05-19.9,0.0601559206843376
2024-09-23_10-05-20.7,0.0601559206843376
2024-09-23_10-05-21.5,0.0602216348052024
2024-09-23_10-05-22.3,0.0599269233644008
2024-09-23_10-05-23.1,0.0601640157401561
2024-09-23_10-05-24,0.0599621646106243
2024-09-23_10-05-24.8,0.0597197711467742
2024-09-23_10-05-25.6,0.0597197711467742
2024-09-23_10-05-26.4,0.0594536252319812
2024-09-23_10-05-27.2,0.0594291351735591
2024-09-23_10-05-28,0.0605216063559055
2024-09-23_10-05-28.8,0.0606619976460933
2024-09-23_10-05-29.6,0.0606619976460933
2024-09-23_10-05-30.4,0.060338731855154
2024-09-23_10-05-31.3,0.0591652877628803
2024-09-23_10-05-32.1,0.0592761002480983
2024-09-23_10-05-32.9,0.0592872947454452
2024-09-23_10-05-33.7,0.0592872947454452
2024-09-23_10-05-34.5,0.0593326948583126
2024-09-23_10-05-35.3,0.0591487102210521
2024-09-23_10-05-36.1,0.0592330917716026
2024-09-23_10-05-36.9,0.0593751929700374
2024-09-23_10-05-37.7,0.0596529059112072
2024-09-23_10-05-38.6,0.0596529059112072
2024-09-23_10-05-39.4,0.0599612370133399
2024-09-23_10-05-40.2,0.0603522099554538
2024-09-23_10-05-41,0.0606022216379642
2024-09-23_10-05-41.8,0.0604012832045555
2024-09-23_10-05-42.6,0.0604012832045555
2024-09-23_10-05-43.4,0.0603978969156742
2024-09-23_10-05-44.2,0.0606497451663017
2024-09-23_10-05-45,0.0601329132914543
2024-09-23_10-05-45.8,0.0591289512813091
2024-09-23_10-05-46.7,0.0591289512813091
2024-09-23_10-05-47.5,0.0590548403561115
2024-09-23_10-05-48.3,0.0592132657766342
2024-09-23_10-05-49.1,0.0595547519624233
2024-09-23_10-05-49.9,0.0600176714360713
2024-09-23_10-05-50.7,0.0600176714360713
2024-09-23_10-05-51.5,0.0603349097073078
2024-09-23_10-05-52.3,0.0604806840419769
2024-09-23_10-05-53.1,0.0605294331908226
2024-09-23_10-05-54,0.0604591332376003
2024-09-23_10-05-54.8,0.0603467412292957
2024-09-23_10-05-55.6,0.0603467412292957
2024-09-23_10-05-56.4,0.0604369975626468
2024-09-23_10-05-57.2,0.0604864917695522
2024-09-23_10-05-58,0.060296356678009
2024-09-23_10-05-58.8,0.0603965409100055
2024-09-23_10-05-59.6,0.0603965409100055
2024-09-23_10-06-00.5,0.0603056326508522
2024-09-23_10-06-01.3,0.060484655201435
2024-09-23_10-06-02.1,0.0602157078683376
2024-09-23_10-06-02.9,0.0603041015565395
2024-09-23_10-06-03.7,0.0603041015565395
2024-09-23_10-06-04.5,0.060211356729269
2024-09-23_10-06-05.3,0.0601762272417545
2024-09-23_10-06-06.1,0.0602852553129196
2024-09-23_10-06-07,0.0600515641272068
2024-09-23_10-06-07.8,0.0598425082862377
2024-09-23_10-06-08.6,0.0598425082862377
2024-09-23_10-06-09.4,0.0595830157399177
2024-09-23_10-06-10.2,0.0599069185554981
2024-09-23_10-06-11,0.0601688362658023
2024-09-23_10-06-11.8,0.0600406713783741
2024-09-23_10-06-12.6,0.0600406713783741
2024-09-23_10-06-13.4,0.0600499063730239
2024-09-23_10-06-14.3,0.0598299279808998
2024-09-23_10-06-15.1,0.0598897598683834
2024-09-23_10-06-15.9,0.0598768815398216
2024-09-23_10-06-16.7,0.0598768815398216
2024-09-23_10-06-17.5,0.0601665787398815
2024-09-23_10-06-18.3,0.0600219257175922
2024-09-23_10-06-19.1,0.0597066543996334
2024-09-23_10-06-19.9,0.0596011690795421
2024-09-23_10-06-20.7,0.0596011690795421
2024-09-23_10-06-21.6,0.0597998052835464
2024-09-23_10-06-22.4,0.0597880147397518
2024-09-23_10-06-23.2,0.0597023963928222
2024-09-23_10-06-24,0.0597415342926979
2024-09-23_10-06-24.8,0.0598207339644432
2024-09-23_10-06-25.6,0.0598207339644432
2024-09-23_10-06-26.4,0.0595306530594825
2024-09-23_10-06-27.2,0.059452261775732
2024-09-23_10-06-28.1,0.0595735684037208
2024-09-23_10-06-28.9,0.0595310553908348
2024-09-23_10-06-29.7,0.0595310553908348
2024-09-23_10-06-30.5,0.0592133216559886
2024-09-23_10-06-31.3,0.0589686632156372
2024-09-23_10-06-32.1,0.0590505711734294
2024-09-23_10-06-32.9,0.0591878592967987
2024-09-23_10-06-33.8,0.0591878592967987
2024-09-23_10-06-34.6,0.0596252046525478
2024-09-23_10-06-35.4,0.0600890144705772
2024-09-23_10-06-36.2,0.0594226382672786
2024-09-23_10-06-37,0.0599205121397972
2024-09-23_10-06-37.8,0.0600502789020538
2024-09-23_10-06-38.6,0.0600502789020538
2024-09-23_10-06-39.5,0.0600701570510864
2024-09-23_10-06-40.3,0.0599831156432628
2024-09-23_10-06-41.1,0.0599289499223232
2024-09-23_10-06-41.9,0.0596665628254413
2024-09-23_10-06-42.7,0.0596665628254413
2024-09-23_10-06-43.5,0.0594548359513282
2024-09-23_10-06-44.3,0.0594764463603496
2024-09-23_10-06-45.2,0.0595218762755394
2024-09-23_10-06-46,0.0595158524811267
2024-09-23_10-06-46.8,0.0592801384627819
2024-09-23_10-06-47.6,0.0592801384627819
2024-09-23_10-06-48.4,0.0592325553297996
2024-09-23_10-06-49.2,0.0591197870671749
2024-09-23_10-06-50,0.0591345429420471
2024-09-23_10-06-50.9,0.0592871196568012
2024-09-23_10-06-51.7,0.0592871196568012
2024-09-23_10-06-52.5,0.0593804642558097
2024-09-23_10-06-53.3,0.059452012181282
2024-09-23_10-06-54.1,0.0593675747513771
2024-09-23_10-06-54.9,0.0595913082361221
2024-09-23_10-06-55.7,0.0595913082361221
2024-09-23_10-06-56.5,0.0598203502595424
2024-09-23_10-06-57.4,0.0596680231392383
2024-09-23_10-06-58.2,0.0599803179502487
2024-09-23_10-06-59,0.0600980557501316
2024-09-23_10-06-59.8,0.0600958839058876
2024-09-23_10-07-00.6,0.0600958839058876
2024-09-23_10-07-01.4,0.059979323297739
2024-09-23_10-07-02.2,0.0600314773619174
2024-09-23_10-07-03,0.05957642942667
2024-09-23_10-07-03.8,0.0597591511905193
2024-09-23_10-07-04.7,0.0597591511905193
2024-09-23_10-07-05.5,0.0595293715596199
2024-09-23_10-07-06.3,0.0595314241945743
2024-09-23_10-07-07.1,0.0596023723483085
2024-09-23_10-07-07.9,0.0597004406154155
2024-09-23_10-07-08.7,0.0597004406154155
2024-09-23_10-07-09.5,0.0596237368881702
2024-09-23_10-07-10.3,0.0594582557678222
2024-09-23_10-07-11.2,0.0594171993434429
2024-09-23_10-07-12,0.0593024156987667
2024-09-23_10-07-12.8,0.0593024156987667
2024-09-23_10-07-13.6,0.059569664299488
2024-09-23_10-07-14.4,0.0600652433931827
2024-09-23_10-07-15.2,0.0600814037024974
2024-09-23_10-07-16,0.0601213723421096
2024-09-23_10-07-16.9,0.0599156841635704
2024-09-23_10-07-17.7,0.0599156841635704
2024-09-23_10-07-18.5,0.0600923672318458
2024-09-23_10-07-19.3,0.0601016953587532
2024-09-23_10-07-20.1,0.0600358694791793
2024-09-23_10-07-20.9,0.0600206218659877
2024-09-23_10-07-21.7,0.0600206218659877
2024-09-23_10-07-22.5,0.0597441978752613
2024-09-23_10-07-23.4,0.0598738268017768
2024-09-23_10-07-24.2,0.0600329525768756
2024-09-23_10-07-25,0.0599403269588947
2024-09-23_10-07-25.8,0.0599403269588947
2024-09-23_10-07-26.6,0.0598449669778347
2024-09-23_10-07-27.4,0.0585606731474399
2024-09-23_10-07-28.2,0.0582378581166267
2024-09-23_10-07-29,0.0583243556320667
2024-09-23_10-07-29.8,0.0583163127303123
2024-09-23_10-07-30.7,0.0583163127303123
2024-09-23_10-07-31.5,0.0580288171768188
2024-09-23_10-07-32.3,0.0576150938868522
2024-09-23_10-07-33.1,0.057297334074974
2024-09-23_10-07-33.9,0.0571690127253532
2024-09-23_10-07-34.7,0.0571690127253532
2024-09-23_10-07-35.5,0.0571327768266201
2024-09-23_10-07-36.4,0.0578994043171405
2024-09-23_10-07-37.2,0.0584618933498859
2024-09-23_10-07-38,0.0218702889978885
2024-09-23_10-07-38.8,0.0030194839928299
2024-09-23_10-07-39.6,0.0030194839928299
2024-09-23_10-07-40.4,0.0027256847824901
2024-09-23_10-07-41.2,0.0027529641520231
2024-09-23_10-07-42.1,0.002647046232596
2024-09-23_10-07-42.9,0.0027052690275013
2024-09-23_10-07-43.7,0.0027052690275013
2024-09-23_10-07-44.5,0.0028325943276286
2024-09-23_10-07-45.3,0.0029386267997324
2024-09-23_10-07-46.1,0.0029560250695794
2024-09-23_10-07-47,0.0032099380623549
2024-09-23_10-07-47.8,0.0032099380623549
2024-09-23_10-07-48.6,0.0035858626943081
2024-09-23_10-07-49.4,0.0038956175558269
2024-09-23_10-07-50.2,0.0037813840899616
2024-09-23_10-07-51,0.0039452952332794
2024-09-23_10-07-51.8,0.003821549937129
2024-09-23_10-07-52.7,0.003821549937129
2024-09-23_10-07-53.5,0.0038326364010572
2024-09-23_10-07-54.3,0.0037503531202673
2024-09-23_10-07-55.1,0.0037622628733515
2024-09-23_10-07-55.9,0.0029853738378733
2024-09-23_10-07-56.7,0.0029853738378733
2024-09-23_10-07-57.5,0.0033525824546813
