fecha,Potencia_aparente_Total
2024-09-23_10-02-05.2,0.0953837260603904
2024-09-23_10-02-06,0.0953851267695427
2024-09-23_10-02-06.8,0.0950013622641563
2024-09-23_10-02-07.6,0.0950013622641563
2024-09-23_10-02-08.4,0.0951707065105438
2024-09-23_10-02-09.2,0.0949867665767669
2024-09-23_10-02-10,0.0973380133509635
2024-09-23_10-02-10.9,0.1013409495353698
2024-09-23_10-02-11.7,0.1013409495353698
2024-09-23_10-02-12.5,0.1013350263237953
2024-09-23_10-02-13.3,0.1013405844569206
2024-09-23_10-02-14.1,0.1013157665729522
2024-09-23_10-02-14.9,0.1012335941195488
2024-09-23_10-02-15.7,0.1011350229382515
2024-09-23_10-02-16.6,0.1011350229382515
2024-09-23_10-02-17.4,0.1012429222464561
2024-09-23_10-02-18.2,0.1012035310268402
2024-09-23_10-02-19,0.101202055811882
2024-09-23_10-02-19.8,0.1013451665639877
2024-09-23_10-02-20.6,0.1013451665639877
2024-09-23_10-02-21.4,0.1013447716832161
2024-09-23_10-02-22.2,0.1013148576021194
2024-09-23_10-02-23,0.1009598895907402
2024-09-23_10-02-23.9,0.1009628549218177
2024-09-23_10-02-24.7,0.1009628549218177
2024-09-23_10-02-25.5,0.1009033918380737
2024-09-23_10-02-26.3,0.1009614765644073
2024-09-23_10-02-27.1,0.1009002849459648
2024-09-23_10-02-27.9,0.1008706390857696
2024-09-23_10-02-28.7,0.1007648333907127
2024-09-23_10-02-29.5,0.1007648333907127
2024-09-23_10-02-30.4,0.1007669046521186
2024-09-23_10-02-31.2,0.1005674377083778
2024-09-23_10-02-32,0.1005630567669868
2024-09-23_10-02-32.8,0.1004687547683715
2024-09-23_10-02-33.6,0.1004687547683715
2024-09-23_10-02-34.4,0.100200280547142
2024-09-23_10-02-35.2,0.1002464294433593
2024-09-23_10-02-36,0.1000489890575409
2024-09-23_10-02-36.8,0.0998691096901893
2024-09-23_10-02-37.6,0.0998691096901893
2024-09-23_10-02-38.5,0.0997030213475227
2024-09-23_10-02-39.3,0.0995175763964653
2024-09-23_10-02-40.1,0.0994632542133331
2024-09-23_10-02-40.9,0.099556066095829
2024-09-23_10-02-41.7,0.099556066095829
2024-09-23_10-02-42.5,0.0995419844985008
2024-09-23_10-02-43.3,0.0996795371174812
2024-09-23_10-02-44.1,0.0994524657726287
2024-09-23_10-02-44.9,0.0992026701569557
2024-09-23_10-02-45.8,0.099027082324028
2024-09-23_10-02-46.6,0.099027082324028
2024-09-23_10-02-47.4,0.0990127846598625
2024-09-23_10-02-48.2,0.0988213792443275
2024-09-23_10-02-49,0.0987789332866668
2024-09-23_10-02-49.8,0.0986613556742668
2024-09-23_10-02-50.6,0.0986613556742668
2024-09-23_10-02-51.4,0.0988196283578872
2024-09-23_10-02-52.2,0.0987967476248741
2024-09-23_10-02-53.1,0.0986206978559494
2024-09-23_10-02-53.9,0.0983770042657852
2024-09-23_10-02-54.7,0.0983770042657852
2024-09-23_10-02-55.5,0.0985588580369949
2024-09-23_10-02-56.3,0.0983538031578064
2024-09-23_10-02-57.1,0.0981019213795661
2024-09-23_10-02-57.9,0.0983763560652732
2024-09-23_10-02-58.7,0.0984477996826171
2024-09-23_10-02-59.6,0.0984477996826171
2024-09-23_10-03-00.4,0.0981059148907661
2024-09-23_10-03-01.2,0.0979624241590499
2024-09-23_10-03-02,0.0980144664645195
2024-09-23_10-03-02.8,0.0979436635971069
2024-09-23_10-03-03.6,0.0979436635971069
2024-09-23_10-03-04.4,0.0979122221469879
2024-09-23_10-03-05.2,0.0981087982654571
2024-09-23_10-03-06,0.0982567593455314
2024-09-23_10-03-06.9,0.0984164401888847
2024-09-23_10-03-07.7,0.0984164401888847
2024-09-23_10-03-08.5,0.0981758311390876
2024-09-23_10-03-09.3,0.0982209965586662
2024-09-23_10-03-10.1,0.0979454591870307
2024-09-23_10-03-10.9,0.0977848172187805
2024-09-23_10-03-11.7,0.0977848172187805
2024-09-23_10-03-12.5,0.0977665558457374
2024-09-23_10-03-13.3,0.0976484194397926
2024-09-23_10-03-14.1,0.0978211835026741
2024-09-23_10-03-15,0.0979585424065589
2024-09-23_10-03-15.8,0.0976721793413162
2024-09-23_10-03-16.6,0.0976721793413162
2024-09-23_10-03-17.4,0.0976840555667877
2024-09-23_10-03-18.2,0.0977809280157089
2024-09-23_10-03-19,0.097963735461235
2024-09-23_10-03-19.8,0.0978070572018623
2024-09-23_10-03-20.6,0.0978070572018623
2024-09-23_10-03-21.4,0.0977585017681121
2024-09-23_10-03-22.3,0.0976461097598075
2024-09-23_10-03-23.1,0.0974203497171402
2024-09-23_10-03-23.9,0.0974843129515647
2024-09-23_10-03-24.7,0.0974843129515647
2024-09-23_10-03-25.5,0.0974781811237335
2024-09-23_10-03-26.3,0.0975412651896476
2024-09-23_10-03-27.1,0.0975859388709068
2024-09-23_10-03-27.9,0.0974916815757751
2024-09-23_10-03-28.7,0.0974916815757751
2024-09-23_10-03-29.5,0.0972631946206092
2024-09-23_10-03-30.4,0.0971846058964729
2024-09-23_10-03-31.2,0.0975370034575462
2024-09-23_10-03-32,0.0974441915750503
2024-09-23_10-03-32.8,0.0974670574069023
2024-09-23_10-03-33.6,0.0974670574069023
2024-09-23_10-03-34.4,0.0974756255745887
2024-09-23_10-03-35.2,0.0975089967250824
2024-09-23_10-03-36,0.0974115580320358
2024-09-23_10-03-36.9,0.0973273441195488
2024-09-23_10-03-37.7,0.0973273441195488
2024-09-23_10-03-38.5,0.0972041711211204
2024-09-23_10-03-39.3,0.0969125181436538
2024-09-23_10-03-40.1,0.0973132327198982
2024-09-23_10-03-40.9,0.0972009897232055
2024-09-23_10-03-41.7,0.0972009897232055
2024-09-23_10-03-42.5,0.0970839783549308
2024-09-23_10-03-43.3,0.0969863757491111
2024-09-23_10-03-44.2,0.0973389595746994
2024-09-23_10-03-45,0.097373180091381
2024-09-23_10-03-45.8,0.0972943380475044
2024-09-23_10-03-46.6,0.0972943380475044
2024-09-23_10-03-47.4,0.0970057547092437
2024-09-23_10-03-48.2,0.097313605248928
2024-09-23_10-03-49,0.0971065387129783
2024-09-23_10-03-49.8,0.0972188711166381
2024-09-23_10-03-50.6,0.0972188711166381
2024-09-23_10-03-51.5,0.0970711037516594
2024-09-23_10-03-52.3,0.0971119031310081
2024-09-23_10-03-53.1,0.0971516668796539
2024-09-23_10-03-53.9,0.0971043705940246
2024-09-23_10-03-54.7,0.0971043705940246
2024-09-23_10-03-55.5,0.09717857837677
2024-09-23_10-03-56.3,0.0968985110521316
2024-09-23_10-03-57.1,0.0970915108919143
2024-09-23_10-03-57.9,0.0970319882035255
2024-09-23_10-03-58.8,0.0970319882035255
2024-09-23_10-03-59.6,0.0971186682581901
2024-09-23_10-04-00.4,0.0970387086272239
2024-09-23_10-04-01.2,0.0968735888600349
2024-09-23_10-04-02,0.0967435538768768
2024-09-23_10-04-02.8,0.0968316867947578
2024-09-23_10-04-03.6,0.0968316867947578
2024-09-23_10-04-04.4,0.0969477444887161
2024-09-23_10-04-05.3,0.0968575775623321
2024-09-23_10-04-06.1,0.0966353714466095
2024-09-23_10-04-06.9,0.096541941165924
2024-09-23_10-04-07.7,0.096541941165924
2024-09-23_10-04-08.5,0.0966367647051811
2024-09-23_10-04-09.3,0.0967456549406051
2024-09-23_10-04-10.1,0.0963132083415985
2024-09-23_10-04-10.9,0.0963897854089737
2024-09-23_10-04-11.7,0.0963897854089737
2024-09-23_10-04-12.6,0.0963185131549835
2024-09-23_10-04-13.4,0.0962588414549827
2024-09-23_10-04-14.2,0.0962210223078727
2024-09-23_10-04-15,0.0964735299348831
2024-09-23_10-04-15.8,0.0967957451939582
2024-09-23_10-04-16.6,0.0967957451939582
2024-09-23_10-04-17.4,0.0967729985713958
2024-09-23_10-04-18.2,0.0967944338917732
2024-09-23_10-04-19,0.0966342464089393
2024-09-23_10-04-19.9,0.0965434163808822
2024-09-23_10-04-20.7,0.0965434163808822
2024-09-23_10-04-21.5,0.0966220721602439
2024-09-23_10-04-22.3,0.0966869220137596
2024-09-23_10-04-23.1,0.096371866762638
2024-09-23_10-04-23.9,0.0966249257326126
2024-09-23_10-04-24.7,0.0966249257326126
2024-09-23_10-04-25.5,0.0966606214642524
2024-09-23_10-04-26.3,0.0965982526540756
2024-09-23_10-04-27.2,0.0965512171387672
2024-09-23_10-04-28,0.0964022353291511
2024-09-23_10-04-28.8,0.096431978046894
2024-09-23_10-04-29.6,0.096431978046894
2024-09-23_10-04-30.4,0.0967208445072174
2024-09-23_10-04-31.2,0.0965579822659492
2024-09-23_10-04-32,0.0964564010500907
2024-09-23_10-04-32.8,0.0964270457625389
2024-09-23_10-04-33.6,0.0964270457625389
2024-09-23_10-04-34.5,0.0962903499603271
2024-09-23_10-04-35.3,0.093977503478527
2024-09-23_10-04-36.1,0.0892126038670539
2024-09-23_10-04-36.9,0.089270144701004
2024-09-23_10-04-37.7,0.089270144701004
2024-09-23_10-04-38.5,0.0891958326101303
2024-09-23_10-04-39.3,0.0894669964909553
2024-09-23_10-04-40.1,0.0896818786859512
2024-09-23_10-04-40.9,0.0898726880550384
2024-09-23_10-04-41.7,0.0898726880550384
2024-09-23_10-04-42.6,0.0899224951863288
2024-09-23_10-04-43.4,0.089645080268383
2024-09-23_10-04-44.2,0.08963443338871
2024-09-23_10-04-45,0.0895665362477302
2024-09-23_10-04-45.8,0.0893273130059242
2024-09-23_10-04-46.6,0.0893273130059242
2024-09-23_10-04-47.4,0.089359812438488
2024-09-23_10-04-48.2,0.0892117470502853
2024-09-23_10-04-49,0.0891205668449401
2024-09-23_10-04-49.9,0.0891212671995163
2024-09-23_10-04-50.7,0.0891212671995163
2024-09-23_10-04-51.5,0.0903750509023666
2024-09-23_10-04-52.3,0.0958842039108276
2024-09-23_10-04-53.1,0.0959575995802879
2024-09-23_10-04-53.9,0.095914140343666
2024-09-23_10-04-54.7,0.095914140343666
2024-09-23_10-04-55.5,0.0960743129253387
2024-09-23_10-04-56.3,0.095876045525074
2024-09-23_10-04-57.2,0.0958152487874031
2024-09-23_10-04-58,0.0957150980830192
2024-09-23_10-04-58.8,0.0957021340727806
2024-09-23_10-04-59.6,0.0957021340727806
2024-09-23_10-05-00.4,0.0957293957471847
2024-09-23_10-05-01.2,0.0958877280354499
2024-09-23_10-05-02,0.0956499874591827
2024-09-23_10-05-02.8,0.0956660732626915
2024-09-23_10-05-03.7,0.0956660732626915
2024-09-23_10-05-04.5,0.0957554578781127
2024-09-23_10-05-05.3,0.0960805267095565
2024-09-23_10-05-06.1,0.0957677960395813
2024-09-23_10-05-06.9,0.0958464965224266
2024-09-23_10-05-07.7,0.0958464965224266
2024-09-23_10-05-08.5,0.0960808172821998
2024-09-23_10-05-09.4,0.0961381942033767
2024-09-23_10-05-10.2,0.0960786119103431
2024-09-23_10-05-11,0.0961526855826377
2024-09-23_10-05-11.8,0.0961033701896667
2024-09-23_10-05-12.6,0.0961033701896667
2024-09-23_10-05-13.4,0.0959856063127517
2024-09-23_10-05-14.2,0.0959944576025009
2024-09-23_10-05-15,0.0958684831857681
2024-09-23_10-05-15.9,0.0957878977060318
2024-09-23_10-05-16.7,0.0957878977060318
2024-09-23_10-05-17.5,0.0957478061318397
2024-09-23_10-05-18.3,0.0958594232797622
2024-09-23_10-05-19.1,0.0959217548370361
2024-09-23_10-05-19.9,0.095918945968151
2024-09-23_10-05-20.7,0.095918945968151
2024-09-23_10-05-21.5,0.0959221497178077
2024-09-23_10-05-22.3,0.0956653878092765
2024-09-23_10-05-23.1,0.0959589928388595
2024-09-23_10-05-24,0.0957818254828453
2024-09-23_10-05-24.8,0.0957460477948188
2024-09-23_10-05-25.6,0.0957460477948188
2024-09-23_10-05-26.4,0.0955220684409141
2024-09-23_10-05-27.2,0.0954484790563583
2024-09-23_10-05-28,0.0959261581301689
2024-09-23_10-05-28.8,0.095931239426136
2024-09-23_10-05-29.6,0.095931239426136
2024-09-23_10-05-30.5,0.0957312434911727
2024-09-23_10-05-31.3,0.0953045636415481
2024-09-23_10-05-32.1,0.0953976586461067
2024-09-23_10-05-32.9,0.0954308435320854
2024-09-23_10-05-33.7,0.0954308435320854
2024-09-23_10-05-34.5,0.0954814106225967
2024-09-23_10-05-35.3,0.0953395441174507
2024-09-23_10-05-36.1,0.0952989161014556
2024-09-23_10-05-36.9,0.0954265519976615
2024-09-23_10-05-37.8,0.0955735296010971
2024-09-23_10-05-38.6,0.0955735296010971
2024-09-23_10-05-39.4,0.0957507938146591
2024-09-23_10-05-40.2,0.0957482233643531
2024-09-23_10-05-41,0.0960082933306694
2024-09-23_10-05-41.8,0.0960723832249641
2024-09-23_10-05-42.6,0.0960723832249641
2024-09-23_10-05-43.4,0.0958561152219772
2024-09-23_10-05-44.2,0.0959511324763298
2024-09-23_10-05-45,0.0957725271582603
2024-09-23_10-05-45.9,0.0953196287155151
2024-09-23_10-05-46.7,0.0953196287155151
2024-09-23_10-05-47.5,0.0952698290348053
2024-09-23_10-05-48.3,0.0952716320753097
2024-09-23_10-05-49.1,0.095489002764225
2024-09-23_10-05-49.9,0.0957003161311149
2024-09-23_10-05-50.7,0.0957003161311149
2024-09-23_10-05-51.5,0.0958477258682251
2024-09-23_10-05-52.3,0.0957669392228126
2024-09-23_10-05-53.2,0.0959888845682144
2024-09-23_10-05-54,0.0958059281110763
2024-09-23_10-05-54.8,0.0957661345601081
2024-09-23_10-05-55.6,0.0957661345601081
2024-09-23_10-05-56.4,0.0958594232797622
2024-09-23_10-05-57.2,0.0958683788776397
2024-09-23_10-05-58,0.095772385597229
2024-09-23_10-05-58.8,0.0958834439516067
2024-09-23_10-05-59.7,0.0958834439516067
2024-09-23_10-06-00.5,0.0958290323615074
2024-09-23_10-06-01.3,0.0959128960967063
2024-09-23_10-06-02.1,0.0957672297954559
2024-09-23_10-06-02.9,0.0958190932869911
2024-09-23_10-06-03.7,0.0958190932869911
2024-09-23_10-06-04.5,0.0957276970148086
2024-09-23_10-06-05.3,0.0957315415143966
2024-09-23_10-06-06.2,0.0957319140434265
2024-09-23_10-06-07,0.0954009890556335
2024-09-23_10-06-07.8,0.0952716916799545
2024-09-23_10-06-08.6,0.0952716916799545
2024-09-23_10-06-09.4,0.0952852517366409
2024-09-23_10-06-10.2,0.0954077094793319
2024-09-23_10-06-11,0.0955380573868751
2024-09-23_10-06-11.8,0.0955604165792465
2024-09-23_10-06-12.6,0.0955604165792465
2024-09-23_10-06-13.5,0.0955473855137825
2024-09-23_10-06-14.3,0.0954216048121452
2024-09-23_10-06-15.1,0.0953216105699539
2024-09-23_10-06-15.9,0.0953406319022178
2024-09-23_10-06-16.7,0.0953406319022178
2024-09-23_10-06-17.5,0.0955812707543373
2024-09-23_10-06-18.3,0.0954236686229705
2024-09-23_10-06-19.1,0.0953253880143165
2024-09-23_10-06-19.9,0.0952920019626617
2024-09-23_10-06-20.8,0.0954838246107101
2024-09-23_10-06-21.6,0.0954838246107101
2024-09-23_10-06-22.4,0.0954838618636131
2024-09-23_10-06-23.2,0.0954213067889213
2024-09-23_10-06-24,0.0954427495598793
2024-09-23_10-06-24.8,0.0954485014081001
2024-09-23_10-06-25.6,0.0954485014081001
2024-09-23_10-06-26.4,0.095389574766159
2024-09-23_10-06-27.3,0.0952832847833633
2024-09-23_10-06-28.1,0.0954493507742881
2024-09-23_10-06-28.9,0.0954644978046417
2024-09-23_10-06-29.7,0.0954644978046417
2024-09-23_10-06-30.5,0.0952525809407234
2024-09-23_10-06-31.3,0.0951078459620475
2024-09-23_10-06-32.1,0.0951508060097694
2024-09-23_10-06-33,0.0951146185398101
2024-09-23_10-06-33.8,0.0954619273543357
2024-09-23_10-06-34.6,0.0954619273543357
2024-09-23_10-06-35.4,0.0954738482832908
2024-09-23_10-06-36.2,0.0952154099941253
2024-09-23_10-06-37,0.0953712314367294
2024-09-23_10-06-37.8,0.0954200699925422
2024-09-23_10-06-38.7,0.0954200699925422
2024-09-23_10-06-39.5,0.09548070281744
2024-09-23_10-06-40.3,0.095508374273777
2024-09-23_10-06-41.1,0.0953970700502395
2024-09-23_10-06-41.9,0.0953784808516502
2024-09-23_10-06-42.7,0.0953784808516502
2024-09-23_10-06-43.5,0.095284603536129
2024-09-23_10-06-44.4,0.0951129794120788
2024-09-23_10-06-45.2,0.0952001512050628
2024-09-23_10-06-46,0.0952580943703651
2024-09-23_10-06-46.8,0.0952475145459175
2024-09-23_10-06-47.6,0.0952475145459175
2024-09-23_10-06-48.4,0.0950604900717735
2024-09-23_10-06-49.2,0.09506406635046
2024-09-23_10-06-50.1,0.0949858799576759
2024-09-23_10-06-50.9,0.0951615124940872
2024-09-23_10-06-51.7,0.0951615124940872
2024-09-23_10-06-52.5,0.0951554626226425
2024-09-23_10-06-53.3,0.0952392444014549
2024-09-23_10-06-54.1,0.0951269343495369
2024-09-23_10-06-54.9,0.0953416302800178
2024-09-23_10-06-55.7,0.0953416302800178
2024-09-23_10-06-56.6,0.0953642129898071
2024-09-23_10-06-57.4,0.0953684821724891
2024-09-23_10-06-58.2,0.0954677537083625
2024-09-23_10-06-59,0.0955490171909332
2024-09-23_10-06-59.8,0.0954102352261543
2024-09-23_10-07-00.6,0.0954102352261543
2024-09-23_10-07-01.4,0.0955071523785591
2024-09-23_10-07-02.2,0.0954054370522499
2024-09-23_10-07-03,0.0953179597854614
2024-09-23_10-07-03.9,0.095372773706913
2024-09-23_10-07-04.7,0.095372773706913
2024-09-23_10-07-05.5,0.0952660739421844
2024-09-23_10-07-06.3,0.0952001586556434
2024-09-23_10-07-07.1,0.0951390117406845
2024-09-23_10-07-07.9,0.0952100232243537
2024-09-23_10-07-08.7,0.0952100232243537
2024-09-23_10-07-09.6,0.0952485725283622
2024-09-23_10-07-10.4,0.0951995775103569
2024-09-23_10-07-11.2,0.0951423645019531
2024-09-23_10-07-12,0.0951355993747711
2024-09-23_10-07-12.8,0.0952932760119438
2024-09-23_10-07-13.6,0.0952932760119438
2024-09-23_10-07-14.4,0.0954825580120086
2024-09-23_10-07-15.2,0.0953690260648727
2024-09-23_10-07-16,0.0955159738659858
2024-09-23_10-07-16.9,0.0953717306256294
2024-09-23_10-07-17.7,0.0953717306256294
2024-09-23_10-07-18.5,0.0955236852169036
2024-09-23_10-07-19.3,0.0954930782318115
2024-09-23_10-07-20.1,0.095441073179245
2024-09-23_10-07-20.9,0.0953751429915428
2024-09-23_10-07-21.7,0.0953751429915428
2024-09-23_10-07-22.6,0.0953915938735008
2024-09-23_10-07-23.4,0.095423012971878
2024-09-23_10-07-24.2,0.0954541563987732
2024-09-23_10-07-25,0.095460295677185
2024-09-23_10-07-25.8,0.095460295677185
2024-09-23_10-07-26.6,0.0954599231481552
2024-09-23_10-07-27.4,0.0911558642983436
2024-09-23_10-07-28.2,0.088537260890007
2024-09-23_10-07-29,0.0885690823197364
2024-09-23_10-07-29.9,0.0885108336806297
2024-09-23_10-07-30.7,0.0885108336806297
2024-09-23_10-07-31.5,0.0884533897042274
2024-09-23_10-07-32.3,0.0883239284157753
2024-09-23_10-07-33.1,0.0881654173135757
2024-09-23_10-07-33.9,0.088103599846363
2024-09-23_10-07-34.7,0.088103599846363
2024-09-23_10-07-35.6,0.0879794135689735
2024-09-23_10-07-36.4,0.0881800949573516
2024-09-23_10-07-37.2,0.0886222273111343
2024-09-23_10-07-38,0.0514464490115642
2024-09-23_10-07-38.8,0.0064235660247504
2024-09-23_10-07-39.6,0.0064235660247504
2024-09-23_10-07-40.4,0.0060439286753535
2024-09-23_10-07-41.3,0.0056603313423693
2024-09-23_10-07-42.1,0.0055261454544961
2024-09-23_10-07-42.9,0.0056512770242989
2024-09-23_10-07-43.7,0.0056512770242989
2024-09-23_10-07-44.5,0.0057824137620627
2024-09-23_10-07-45.3,0.0059684021398425
2024-09-23_10-07-46.1,0.0060101854614913
2024-09-23_10-07-47,0.0065523330122232
2024-09-23_10-07-47.8,0.0065523330122232
2024-09-23_10-07-48.6,0.0068861651234328
2024-09-23_10-07-49.4,0.0076597360894083
2024-09-23_10-07-50.2,0.0073905428871512
2024-09-23_10-07-51,0.0074299895204603
2024-09-23_10-07-51.9,0.0073392800986766
2024-09-23_10-07-52.7,0.0073392800986766
2024-09-23_10-07-53.5,0.0073204990476369
2024-09-23_10-07-54.3,0.0070836311206221
2024-09-23_10-07-55.1,0.0071591865271329
2024-09-23_10-07-55.9,0.005841264501214
2024-09-23_10-07-56.7,0.005841264501214
2024-09-23_10-07-57.5,0.0064620478078722
