fecha,Potencia_aparente_total
2024-09-25 10:00:01,0.0401698984205722
2024-09-25 10:00:02,0.040050208568573
2024-09-25 10:00:03,0.039822269231081
2024-09-25 10:00:04,0.0400617904961109
2024-09-25 10:00:04,0.0400617904961109
2024-09-25 10:00:05,0.0397533252835273
2024-09-25 10:00:06,0.039736058562994
2024-09-25 10:00:07,0.0399794280529022
2024-09-25 10:00:08,0.0399654507637023
2024-09-25 10:00:09,0.0399654507637023
2024-09-25 10:00:09,0.0401008389890193
2024-09-25 10:00:10,0.0402624383568763
2024-09-25 10:00:11,0.0402074009180069
2024-09-25 10:00:12,0.0401309840381145
2024-09-25 10:00:13,0.0401309840381145
2024-09-25 10:00:13,0.0401382818818092
2024-09-25 10:00:14,0.0398918949067592
2024-09-25 10:00:15,0.0393901318311691
2024-09-25 10:00:16,0.0395963080227375
2024-09-25 10:00:17,0.0396845825016498
2024-09-25 10:00:17,0.0396845825016498
2024-09-25 10:00:18,0.0398087166249752
2024-09-25 10:00:19,0.0400901809334754
2024-09-25 10:00:20,0.040018081665039
2024-09-25 10:00:21,0.0398707166314125
2024-09-25 10:00:22,0.0398707166314125
2024-09-25 10:00:22,0.0398371554911136
2024-09-25 10:00:23,0.0398934297263622
2024-09-25 10:00:24,0.0398735515773296
2024-09-25 10:00:25,0.0399771556258201
2024-09-25 10:00:26,0.0399771556258201
2024-09-25 10:00:26,0.0399497486650943
2024-09-25 10:00:27,0.0401118211448192
2024-09-25 10:00:28,0.0400533527135849
2024-09-25 10:00:29,0.0400607138872146
2024-09-25 10:00:30,0.0402213111519813
2024-09-25 10:00:30,0.0402213111519813
2024-09-25 10:00:31,0.0402939356863498
2024-09-25 10:00:32,0.0401712469756603
2024-09-25 10:00:33,0.0402588173747062
2024-09-25 10:00:34,0.040292389690876
2024-09-25 10:00:35,0.040292389690876
2024-09-25 10:00:35,0.0401887781918048
2024-09-25 10:00:36,0.040022075176239
2024-09-25 10:00:37,0.0396954230964183
2024-09-25 10:00:38,0.0399925410747528
2024-09-25 10:00:39,0.0399925410747528
2024-09-25 10:00:39,0.0399747192859649
2024-09-25 10:00:40,0.0397359505295753
2024-09-25 10:00:41,0.0395504795014858
2024-09-25 10:00:42,0.0400302037596702
2024-09-25 10:00:43,0.0399778075516223
2024-09-25 10:00:43,0.0399778075516223
2024-09-25 10:00:44,0.0397283695638179
2024-09-25 10:00:45,0.039778608828783
2024-09-25 10:00:46,0.0395442694425582
2024-09-25 10:00:47,0.0391388610005378
2024-09-25 10:00:48,0.0391388610005378
2024-09-25 10:00:48,0.0395474582910537
2024-09-25 10:00:49,0.0394201688468456
2024-09-25 10:00:50,0.0396748632192611
2024-09-25 10:00:51,0.039917305111885
2024-09-25 10:00:52,0.039917305111885
2024-09-25 10:00:52,0.0399683713912963
2024-09-25 10:00:53,0.0399037040770053
2024-09-25 10:00:54,0.0393352918326854
2024-09-25 10:00:55,0.0393084771931171
2024-09-25 10:00:56,0.0394967980682849
2024-09-25 10:00:56,0.0394967980682849
2024-09-25 10:00:57,0.0391620211303234
2024-09-25 10:00:58,0.0390357412397861
2024-09-25 10:00:59,0.0390797518193721
2024-09-25 10:01:00,0.0391191951930522
2024-09-25 10:01:01,0.0391191951930522
2024-09-25 10:01:01,0.0395782999694347
2024-09-25 10:01:02,0.039748728275299
2024-09-25 10:01:03,0.039921335875988
2024-09-25 10:01:04,0.0397604219615459
2024-09-25 10:01:05,0.0392846092581748
2024-09-25 10:01:05,0.0392846092581748
2024-09-25 10:01:06,0.0392379462718963
2024-09-25 10:01:07,0.0391073189675807
2024-09-25 10:01:08,0.0390021130442619
2024-09-25 10:01:09,0.0394085831940174
2024-09-25 10:01:09,0.0394085831940174
2024-09-25 10:01:10,0.0398476086556911
2024-09-25 10:01:11,0.0400050617754459
2024-09-25 10:01:12,0.0401936583220958
2024-09-25 10:01:13,0.0397221371531486
2024-09-25 10:01:14,0.0397221371531486
2024-09-25 10:01:14,0.03942496702075
2024-09-25 10:01:15,0.0394455380737781
2024-09-25 10:01:16,0.0399248339235782
2024-09-25 10:01:17,0.0400393716990947
2024-09-25 10:01:18,0.0400276221334934
2024-09-25 10:01:18,0.0400276221334934
2024-09-25 10:01:19,0.0400317460298538
2024-09-25 10:01:20,0.0397994294762611
2024-09-25 10:01:21,0.0392495915293693
2024-09-25 10:01:22,0.0389940105378627
2024-09-25 10:01:23,0.0389940105378627
2024-09-25 10:01:23,0.0391591638326644
2024-09-25 10:01:24,0.0391740165650844
2024-09-25 10:01:25,0.0391805842518806
2024-09-25 10:01:26,0.0392323471605777
2024-09-25 10:01:27,0.0392323471605777
2024-09-25 10:01:27,0.0392482057213783
2024-09-25 10:01:28,0.0393530577421188
2024-09-25 10:01:29,0.0394015423953533
2024-09-25 10:01:30,0.0392700284719467
2024-09-25 10:01:31,0.0393965654075145
2024-09-25 10:01:31,0.0393965654075145
2024-09-25 10:01:32,0.0394845455884933
2024-09-25 10:01:33,0.0392583273351192
2024-09-25 10:01:34,0.0390844196081161
2024-09-25 10:01:35,0.0395559072494506
2024-09-25 10:01:36,0.0395559072494506
2024-09-25 10:01:36,0.0398497991263866
2024-09-25 10:01:37,0.0400741882622242
2024-09-25 10:01:38,0.0401097200810909
2024-09-25 10:01:39,0.0403904840350151
2024-09-25 10:01:40,0.0401412732899189
2024-09-25 10:01:40,0.0401412732899189
2024-09-25 10:01:41,0.0403472781181335
2024-09-25 10:01:42,0.0401937067508697
2024-09-25 10:01:43,0.0400794111192226
2024-09-25 10:01:44,0.0394391976296901
2024-09-25 10:01:45,0.0394391976296901
2024-09-25 10:01:45,0.0393194258213043
2024-09-25 10:01:46,0.0395641550421714
2024-09-25 10:01:47,0.0395879969000816
