fecha,Potencia_aparente_total
2024-09-23 10:00:01,0.0070062042213976
2024-09-23 10:00:02,0.0076842084527015
2024-09-23 10:00:03,0.0069535938091576
2024-09-23 10:00:03,0.0074100894853472
2024-09-23 10:00:04,0.0069065443240106
2024-09-23 10:00:05,0.0069065443240106
2024-09-23 10:00:06,0.0069658416323363
2024-09-23 10:00:07,0.0072122286073863
2024-09-23 10:00:08,0.007570578251034
2024-09-23 10:00:08,0.0074260272085666
2024-09-23 10:00:09,0.0074260272085666
2024-09-23 10:00:10,0.0067116268910467
2024-09-23 10:00:11,0.0067072813399136
2024-09-23 10:00:12,0.0064761377871036
2024-09-23 10:00:12,0.0066164666786789
2024-09-23 10:00:13,0.0066164666786789
2024-09-23 10:00:14,0.0068580070510506
2024-09-23 10:00:15,0.0069092502817511
2024-09-23 10:00:16,0.0073298667557537
2024-09-23 10:00:16,0.0073476154357194
2024-09-23 10:00:17,0.0073831933550536
2024-09-23 10:00:18,0.0073831933550536
2024-09-23 10:00:19,0.0062597468495368
2024-09-23 10:00:20,0.0066018966026604
2024-09-23 10:00:21,0.0061789937317371
2024-09-23 10:00:21,9.850263268162962e-06
2024-09-23 10:00:22,9.850263268162962e-06
2024-09-23 10:00:23,0.0057529639452695
2024-09-23 10:00:24,0.0066286581568419
2024-09-23 10:00:25,0.0074969246052205
2024-09-23 10:00:25,0.0071759959682822
2024-09-23 10:00:26,0.0071759959682822
2024-09-23 10:00:27,0.0069699389860033
2024-09-23 10:00:28,0.006797513924539
2024-09-23 10:00:29,0.0072683752514421
2024-09-23 10:00:29,0.0075250039808452
2024-09-23 10:00:30,0.0071438490413129
2024-09-23 10:00:31,0.0071438490413129
2024-09-23 10:00:32,0.0069636218249797
2024-09-23 10:00:33,0.0070121558383107
2024-09-23 10:00:34,0.0067912326194345
2024-09-23 10:00:34,0.0069218813441693
2024-09-23 10:00:35,0.0069218813441693
2024-09-23 10:00:36,0.007565370760858
2024-09-23 10:00:37,0.007574385497719
2024-09-23 10:00:38,0.0075820600613951
2024-09-23 10:00:38,0.0075800092890858
2024-09-23 10:00:39,0.0075800092890858
2024-09-23 10:00:40,0.0074125593528151
2024-09-23 10:00:41,0.0072349268011748
2024-09-23 10:00:42,0.0074730636551976
2024-09-23 10:00:43,0.0073740999214351
2024-09-23 10:00:43,0.007392855361104
2024-09-23 10:00:44,0.007392855361104
2024-09-23 10:00:45,0.0071739014238119
2024-09-23 10:00:46,0.0073788459412753
2024-09-23 10:00:47,0.0075020543299615
2024-09-23 10:00:47,0.007435075007379
2024-09-23 10:00:48,0.007435075007379
2024-09-23 10:00:49,0.0073004001751542
2024-09-23 10:00:50,0.0076370579190552
2024-09-23 10:00:51,0.0074702175334095
2024-09-23 10:00:51,0.0073062609881162
2024-09-23 10:00:52,0.0064782970584928
2024-09-23 10:00:53,0.0064782970584928
2024-09-23 10:00:54,8.705615982762538e-06
2024-09-23 10:00:55,0.0056528551504015
2024-09-23 10:00:56,0.0059629948809742
2024-09-23 10:00:56,0.0069564897567033
2024-09-23 10:00:57,0.0069564897567033
2024-09-23 10:00:58,0.0073792487382888
2024-09-23 10:00:59,0.006861132569611
2024-09-23 10:01:00,0.0058664227835834
2024-09-23 10:01:00,0.0056707826443016
2024-09-23 10:01:01,0.0056707826443016
2024-09-23 10:01:02,0.0062020332552492
2024-09-23 10:01:03,0.0056890253908932
2024-09-23 10:01:04,0.0056332014501094
2024-09-23 10:01:04,0.0056783226318657
2024-09-23 10:01:05,0.0056409589014947
2024-09-23 10:01:06,0.0056409589014947
2024-09-23 10:01:07,0.006007804069668
2024-09-23 10:01:08,0.0059978431090712
2024-09-23 10:01:09,0.00598272588104
2024-09-23 10:01:09,0.0058536357246339
2024-09-23 10:01:10,0.0058536357246339
2024-09-23 10:01:11,0.0060181566514074
2024-09-23 10:01:12,0.0065645542927086
2024-09-23 10:01:13,0.0065462281927466
2024-09-23 10:01:13,0.006164732389152
2024-09-23 10:01:14,0.006164732389152
2024-09-23 10:01:15,0.0062375916168093
2024-09-23 10:01:16,0.0062178657390177
2024-09-23 10:01:17,0.0064873737283051
2024-09-23 10:01:18,0.0067556765861809
2024-09-23 10:01:18,0.0066178319975733
2024-09-23 10:01:19,0.0066178319975733
2024-09-23 10:01:20,0.0067070829682052
2024-09-23 10:01:21,0.0075703021138906
2024-09-23 10:01:22,0.007563792169094
2024-09-23 10:01:22,0.0075287516228854
2024-09-23 10:01:23,0.0075287516228854
2024-09-23 10:01:24,0.0072067119181156
2024-09-23 10:01:25,0.0075464178808033
2024-09-23 10:01:26,0.0069470158778131
2024-09-23 10:01:26,0.0068338061682879
2024-09-23 10:01:27,0.0070701404474675
2024-09-23 10:01:28,0.0070701404474675
2024-09-23 10:01:29,0.0071402792818844
2024-09-23 10:01:30,0.0069088814780116
2024-09-23 10:01:31,0.0068023684434592
2024-09-23 10:01:31,0.0066918092779815
2024-09-23 10:01:32,0.0066918092779815
2024-09-23 10:01:33,0.0067559112794697
2024-09-23 10:01:34,0.0063853724859654
2024-09-23 10:01:35,0.0062421085312962
2024-09-23 10:01:35,0.0068507059477269
2024-09-23 10:01:36,0.0068507059477269
2024-09-23 10:01:37,0.0066770445555448
2024-09-23 10:01:38,0.006439758464694
2024-09-23 10:01:39,0.0064440728165209
2024-09-23 10:01:40,0.0065507520921528
2024-09-23 10:01:40,0.545738160610199
2024-09-23 10:01:41,0.545738160610199
2024-09-23 10:01:42,0.5797237157821655
2024-09-23 10:01:43,0.1099939048290252
2024-09-23 10:01:44,0.1028132662177085
2024-09-23 10:01:44,0.1018124967813491
2024-09-23 10:01:45,0.1018124967813491
2024-09-23 10:01:46,0.1015756353735923
2024-09-23 10:01:47,0.1012792587280273
2024-09-23 10:01:48,0.1015953049063682
2024-09-23 10:01:48,0.1015354692935943
2024-09-23 10:01:49,0.1015354692935943
2024-09-23 10:01:50,0.1013245806097984
2024-09-23 10:01:51,0.1014115214347839
2024-09-23 10:01:52,0.1015712097287178
2024-09-23 10:01:53,0.1012749820947647
2024-09-23 10:01:53,0.1016678884625434
2024-09-23 10:01:54,0.1016678884625434
2024-09-23 10:01:55,0.0958757922053337
2024-09-23 10:01:56,0.0955890715122222
2024-09-23 10:01:57,0.0955734848976135
2024-09-23 10:01:57,0.0953887775540351
2024-09-23 10:01:58,0.0953887775540351
2024-09-23 10:01:59,0.0953772142529487
2024-09-23 10:02:00,0.095604583621025
2024-09-23 10:02:01,0.0954715311527252
2024-09-23 10:02:01,0.0954232513904571
2024-09-23 10:02:02,0.0954232513904571
2024-09-23 10:02:03,0.0951868444681167
2024-09-23 10:02:04,0.0953626334667205
2024-09-23 10:02:05,0.0953837260603904
2024-09-23 10:02:06,0.0953851267695427
2024-09-23 10:02:06,0.0950013622641563
2024-09-23 10:02:07,0.0950013622641563
2024-09-23 10:02:08,0.0951707065105438
2024-09-23 10:02:09,0.0949867665767669
2024-09-23 10:02:10,0.0973380133509635
2024-09-23 10:02:10,0.1013409495353698
2024-09-23 10:02:11,0.1013409495353698
2024-09-23 10:02:12,0.1013350263237953
2024-09-23 10:02:13,0.1013405844569206
2024-09-23 10:02:14,0.1013157665729522
2024-09-23 10:02:14,0.1012335941195488
2024-09-23 10:02:15,0.1011350229382515
2024-09-23 10:02:16,0.1011350229382515
2024-09-23 10:02:17,0.1012429222464561
2024-09-23 10:02:18,0.1012035310268402
2024-09-23 10:02:19,0.101202055811882
2024-09-23 10:02:19,0.1013451665639877
2024-09-23 10:02:20,0.1013451665639877
2024-09-23 10:02:21,0.1013447716832161
2024-09-23 10:02:22,0.1013148576021194
2024-09-23 10:02:23,0.1009598895907402
2024-09-23 10:02:23,0.1009628549218177
2024-09-23 10:02:24,0.1009628549218177
2024-09-23 10:02:25,0.1009033918380737
2024-09-23 10:02:26,0.1009614765644073
2024-09-23 10:02:27,0.1009002849459648
2024-09-23 10:02:27,0.1008706390857696
2024-09-23 10:02:28,0.1007648333907127
2024-09-23 10:02:29,0.1007648333907127
2024-09-23 10:02:30,0.1007669046521186
2024-09-23 10:02:31,0.1005674377083778
2024-09-23 10:02:32,0.1005630567669868
2024-09-23 10:02:32,0.1004687547683715
