archivo,pico_promedio,pico_a_pico,valor_maximo,promedio_corriente,distancias_picos,distancias_valles
cafetera.csv,3.907534595578909,7.69150448590517,7.753286838531494,3.4413840645566363,"[Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:05'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:14'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:17'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:15'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:29'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:03:03'), Timedelta('0 days 00:00:11')]","[Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:49'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:20'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:14'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:26'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:05'), Timedelta('0 days 00:00:13'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:07')]"
esmeril2.csv,3.282844662666321,0.2173597812652588,3.39152455329895,3.25380952835083,[],[]
licuadora.csv,0.98875230550766,1.97750461101532,1.97750461101532,1.125007031140504,"[Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:13'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:05'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:05'), Timedelta('0 days 00:00:15'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:07')]",[]
microondas2.csv,6.430068613,7.725529434,10.29283333,9.640936775835293,"[Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:02'), Timedelta('0 days 00:00:03'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:01:05'), Timedelta('0 days 00:00:10'), Timedelta('0 days 00:00:10'), Timedelta('0 days 00:00:03'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:18'), Timedelta('0 days 00:00:12'), Timedelta('0 days 00:00:09'), Timedelta('0 days 00:00:04'), Timedelta('0 days 00:00:06'), Timedelta('0 days 00:00:11'), Timedelta('0 days 00:00:02')]","[Timedelta('0 days 00:00:57'), Timedelta('0 days 00:00:07'), Timedelta('0 days 00:00:10'), Timedelta('0 days 00:00:22')]"
