fecha,valor
2024-09-25_12-00-0,54.78799819946289
2024-09-25_12-00-1,54.78799819946289
2024-09-25_12-00-2,54.78799819946289
2024-09-25_12-00-2,54.78799819946289
2024-09-25_12-00-3,54.78799819946289
2024-09-25_12-00-4,54.78799819946289
2024-09-25_12-00-5,54.78799819946289
2024-09-25_12-00-6,54.78799819946289
2024-09-25_12-00-6,54.78799819946289
2024-09-25_12-00-7,54.78799819946289
2024-09-25_12-00-8,54.78799819946289
2024-09-25_12-00-9,54.78799819946289
2024-09-25_12-00-10,54.78799819946289
2024-09-25_12-00-11,54.78799819946289
2024-09-25_12-00-11,54.78799819946289
2024-09-25_12-00-12,54.78799819946289
2024-09-25_12-00-13,54.78799819946289
2024-09-25_12-00-14,54.78799819946289
2024-09-25_12-00-15,54.78799819946289
2024-09-25_12-00-15,54.78799819946289
2024-09-25_12-00-16,54.78799819946289
2024-09-25_12-00-17,54.78799819946289
2024-09-25_12-00-18,54.78799819946289
2024-09-25_12-00-19,54.78799819946289
2024-09-25_12-00-20,54.78799819946289
2024-09-25_12-00-20,54.78900146484375
2024-09-25_12-00-21,54.78900146484375
2024-09-25_12-00-22,54.78900146484375
2024-09-25_12-00-23,54.78900146484375
2024-09-25_12-00-24,54.78900146484375
2024-09-25_12-00-24,54.78900146484375
2024-09-25_12-00-25,54.78900146484375
2024-09-25_12-00-26,54.78900146484375
2024-09-25_12-00-27,54.78900146484375
2024-09-25_12-00-28,54.78900146484375
2024-09-25_12-00-28,54.78900146484375
2024-09-25_12-00-29,54.78900146484375
2024-09-25_12-00-30,54.78900146484375
2024-09-25_12-00-31,54.78900146484375
2024-09-25_12-00-32,54.78900146484375
2024-09-25_12-00-33,54.78900146484375
2024-09-25_12-00-33,54.78900146484375
2024-09-25_12-00-34,54.78900146484375
2024-09-25_12-00-35,54.78900146484375
2024-09-25_12-00-36,54.78900146484375
2024-09-25_12-00-37,54.78900146484375
2024-09-25_12-00-37,54.78900146484375
2024-09-25_12-00-38,54.78900146484375
2024-09-25_12-00-39,54.78900146484375
2024-09-25_12-00-40,54.78900146484375
2024-09-25_12-00-41,54.78900146484375
2024-09-25_12-00-42,54.78900146484375
2024-09-25_12-00-42,54.78900146484375
2024-09-25_12-00-43,54.78900146484375
2024-09-25_12-00-44,54.78900146484375
2024-09-25_12-00-45,54.78900146484375
2024-09-25_12-00-46,54.78900146484375
2024-09-25_12-00-46,54.78900146484375
2024-09-25_12-00-47,54.78900146484375
2024-09-25_12-00-48,54.78900146484375
2024-09-25_12-00-49,54.78900146484375
2024-09-25_12-00-50,54.78900146484375
2024-09-25_12-00-50,54.78900146484375
2024-09-25_12-00-51,54.78900146484375
2024-09-25_12-00-52,54.78900146484375
2024-09-25_12-00-53,54.78900146484375
2024-09-25_12-00-54,54.78900146484375
2024-09-25_12-00-55,54.78900146484375
2024-09-25_12-00-55,54.78900146484375
2024-09-25_12-00-56,54.78900146484375
2024-09-25_12-00-57,54.78900146484375
2024-09-25_12-00-58,54.78900146484375
2024-09-25_12-00-59,54.78900146484375
2024-09-25_12-00-59,54.78900146484375
2024-09-25_12-01-0,54.78900146484375
2024-09-25_12-01-1,54.78900146484375
2024-09-25_12-01-2,54.78900146484375
2024-09-25_12-01-3,54.78900146484375
2024-09-25_12-01-3,54.78900146484375
2024-09-25_12-01-4,54.78900146484375
2024-09-25_12-01-5,54.78900146484375
2024-09-25_12-01-6,54.78900146484375
2024-09-25_12-01-7,54.78900146484375
2024-09-25_12-01-8,54.78900146484375
2024-09-25_12-01-8,54.78900146484375
2024-09-25_12-01-9,54.78900146484375
2024-09-25_12-01-10,54.78900146484375
2024-09-25_12-01-11,54.78900146484375
2024-09-25_12-01-12,54.78900146484375
2024-09-25_12-01-12,54.78900146484375
2024-09-25_12-01-13,54.78900146484375
2024-09-25_12-01-14,54.78900146484375
2024-09-25_12-01-15,54.78900146484375
2024-09-25_12-01-16,54.790000915527344
2024-09-25_12-01-17,54.790000915527344
2024-09-25_12-01-17,54.790000915527344
2024-09-25_12-01-18,54.790000915527344
2024-09-25_12-01-19,54.790000915527344
2024-09-25_12-01-20,54.790000915527344
2024-09-25_12-01-21,54.790000915527344
