fecha,valor_corriente,dispositivo
2024-09-11_10-58-40,9.764430046,microondas2
2024-09-11_10-58-41,9.753861427,microondas2
2024-09-11_10-58-42,9.753861427,microondas2
2024-09-11_10-58-43,9.74087429,microondas2
2024-09-11_10-58-44,9.734823227,microondas2
2024-09-11_10-58-45,9.735876083,microondas2
2024-09-11_10-58-46,9.735876083,microondas2
2024-09-11_10-58-47,9.732478142,microondas2
2024-09-11_10-58-48,9.729398727,microondas2
2024-09-11_10-58-49,9.721731186,microondas2
2024-09-11_10-58-50,9.721731186,microondas2
2024-09-11_10-58-51,9.710785866,microondas2
2024-09-11_10-58-52,9.701189995,microondas2
2024-09-11_10-58-53,9.68030262,microondas2
2024-09-11_10-58-54,9.676856041,microondas2
2024-09-11_10-58-55,9.676856041,microondas2
2024-09-11_10-58-56,9.678530693,microondas2
2024-09-11_10-58-57,9.667168617,microondas2
2024-09-11_10-58-58,9.667741776,microondas2
2024-09-11_10-58-59,9.667741776,microondas2
2024-09-11_10-59-0,9.658943176,microondas2
2024-09-11_10-59-1,9.648978233,microondas2
2024-09-11_10-59-2,9.6210289,microondas2
2024-09-11_10-59-3,9.6210289,microondas2
2024-09-11_10-59-4,9.616285324,microondas2
2024-09-11_10-59-5,9.614071846,microondas2
2024-09-11_10-59-6,9.606805801,microondas2
2024-09-11_10-59-7,9.602933884,microondas2
2024-09-11_10-59-8,9.602933884,microondas2
2024-09-11_10-59-9,9.605368614,microondas2
2024-09-11_10-59-10,9.586648941,microondas2
2024-09-11_10-59-11,9.579574585,microondas2
2024-09-11_10-59-12,9.579574585,microondas2
2024-09-11_10-59-13,9.569203377,microondas2
2024-09-11_10-59-14,9.556077003,microondas2
2024-09-11_10-59-15,9.556114197,microondas2
2024-09-11_10-59-16,9.556114197,microondas2
2024-09-11_10-59-17,9.552325249,microondas2
2024-09-11_10-59-18,9.546869278,microondas2
2024-09-11_10-59-19,9.537208557,microondas2
2024-09-11_10-59-20,9.524999619,microondas2
2024-09-11_10-59-21,9.524999619,microondas2
2024-09-11_10-59-22,9.515937805,microondas2
2024-09-11_10-59-23,9.497513771,microondas2
2024-09-11_10-59-24,9.493540764,microondas2
2024-09-11_10-59-25,9.493540764,microondas2
2024-09-11_10-59-26,9.495519638,microondas2
2024-09-11_10-59-27,9.486610413,microondas2
2024-09-11_10-59-28,9.480955124,microondas2
2024-09-11_10-59-29,9.480955124,microondas2
2024-09-11_10-59-30,9.472172737,microondas2
2024-09-11_10-59-31,9.465346336,microondas2
2024-09-11_10-59-32,9.44298172,microondas2
2024-09-11_10-59-33,9.432966232,microondas2
2024-09-11_10-59-34,9.432966232,microondas2
2024-09-11_10-59-35,9.432861328,microondas2
2024-09-11_10-59-36,9.423424721,microondas2
2024-09-11_10-59-37,9.420825005,microondas2
2024-09-11_10-59-38,9.420825005,microondas2
2024-09-11_10-59-39,9.41787529,microondas2
2024-09-11_10-59-40,9.407079697,microondas2
2024-09-11_10-59-41,9.386054993,microondas2
2024-09-11_10-59-42,9.373306274,microondas2
2024-09-11_10-59-43,9.373306274,microondas2
2024-09-11_10-59-44,9.363481522,microondas2
2024-09-11_10-59-45,9.360185623,microondas2
2024-09-11_10-59-46,9.347177505,microondas2
2024-09-11_10-59-47,9.347177505,microondas2
2024-09-11_10-59-48,9.347842216,microondas2
2024-09-11_10-59-49,9.33873558,microondas2
2024-09-11_10-59-50,9.328172684,microondas2
2024-09-11_10-59-51,9.328172684,microondas2
2024-09-11_10-59-52,9.319846153,microondas2
2024-09-11_10-59-53,9.307322502,microondas2
2024-09-11_10-59-54,9.294073105,microondas2
2024-09-11_10-59-55,9.293638229,microondas2
2024-09-11_10-59-56,9.293638229,microondas2
2024-09-11_10-59-57,9.287629128,microondas2
2024-09-11_10-59-58,9.280982971,microondas2
2024-09-11_10-59-59,9.272809029,microondas2
2024-09-11_11-03-41,0.052792415,microondas2
2024-09-11_11-03-41,0.053416274,microondas2
2024-09-11_11-03-41,0.053416274,microondas2
2024-09-11_11-03-45,0.055323973,microondas2
2024-09-11_11-03-46,0.053954102,microondas2
2024-09-11_11-03-47,0.053871386,microondas2
2024-09-11_11-03-48,0.054457255,microondas2
2024-09-11_11-03-49,0.054457255,microondas2
2024-09-11_11-03-50,0.056728497,microondas2
2024-09-11_11-03-51,0.057816174,microondas2
2024-09-11_11-03-52,0.067117423,microondas2
2024-09-11_11-03-53,0.063738823,microondas2
2024-09-11_11-03-54,0.06051378,microondas2
2024-09-11_11-03-55,0.06051378,microondas2
2024-09-11_11-03-56,0.058197595,microondas2
2024-09-11_11-03-57,0.058307711,microondas2
2024-09-11_11-03-58,0.06114674,microondas2
2024-09-11_11-03-59,0.06114674,microondas2
2024-09-11_11-04-0,0.058273442,microondas2
2024-09-11_11-04-1,0.06109909,microondas2
2024-09-11_11-04-2,0.060616076,microondas2
2024-09-11_11-04-3,0.057653137,microondas2
2024-09-11_11-04-4,0.057653137,microondas2
2024-09-11_11-06-5,0.056691971,microondas2
2024-09-11_11-06-6,0.055931173,microondas2
2024-09-11_11-06-7,0.055003714,microondas2
2024-09-11_11-06-8,0.055003714,microondas2
2024-09-11_11-06-9,0.055097423,microondas2
2024-09-11_11-06-10,0.0584439,microondas2
2024-09-11_11-06-11,0.055843074,microondas2
2024-09-11_11-06-12,0.05616023,microondas2
2024-09-11_11-06-13,0.05616023,microondas2
2024-09-11_11-06-14,0.054880664,microondas2
2024-09-11_11-06-15,0.056161474,microondas2
2024-09-11_11-06-16,0.0562208,microondas2
2024-09-11_11-06-17,0.0562208,microondas2
2024-09-11_11-06-18,0.056317899,microondas2
2024-09-11_11-06-19,0.059055723,microondas2
2024-09-11_11-06-20,0.05661175,microondas2
2024-09-11_11-06-21,0.057472117,microondas2
2024-09-11_11-06-22,0.057472117,microondas2
2024-09-11_11-06-23,0.056849644,microondas2
2024-09-11_11-06-24,0.057098575,microondas2
2024-09-11_11-06-25,0.05507477,microondas2
2024-09-11_11-06-26,0.056367818,microondas2
2024-09-11_11-06-27,0.056367818,microondas2
2024-09-11_11-06-28,0.055891123,microondas2
2024-09-11_11-06-29,0.058098055,microondas2
2024-09-11_11-06-30,0.05689317,microondas2
2024-09-11_11-06-31,0.05689317,microondas2
2024-09-11_11-06-32,0.057352621,microondas2
2024-09-11_11-06-33,0.055540193,microondas2
2024-09-11_11-06-34,0.053811826,microondas2
2024-09-11_11-06-35,0.054418169,microondas2
2024-09-11_11-06-36,0.054418169,microondas2
2024-09-11_11-06-37,0.053900834,microondas2
2024-09-11_11-06-38,0.054268211,microondas2
2024-09-11_11-06-39,0.053743113,microondas2
2024-09-11_11-06-40,0.055616718,microondas2
2024-09-11_11-06-41,0.055616718,microondas2
2024-09-11_11-06-42,0.056948684,microondas2
2024-09-11_11-06-43,0.057057757,microondas2
2024-09-11_11-06-44,0.057119928,microondas2
2024-09-11_11-06-45,0.057119928,microondas2
2024-09-11_11-06-46,0.056603994,microondas2
2024-09-11_11-06-47,0.056235593,microondas2
2024-09-11_11-06-48,0.055242825,microondas2
2024-09-11_11-06-49,0.055242825,microondas2
2024-09-11_11-06-50,0.055674136,microondas2
2024-09-11_11-06-51,0.054511428,microondas2
2024-09-11_11-06-52,0.052568194,microondas2
2024-09-11_11-06-53,0.054312009,microondas2
2024-09-11_11-06-54,0.054312009,microondas2
2024-09-11_11-06-55,0.053231891,microondas2
2024-09-11_11-06-56,0.053187899,microondas2
2024-09-11_11-06-57,0.052481033,microondas2
2024-09-11_11-06-58,0.052481033,microondas2
2024-09-11_11-06-59,0.053282909,microondas2
2024-09-11_11-07-0,0.0547029,microondas2
2024-09-11_11-07-1,0.054377463,microondas2
2024-09-11_11-07-2,0.054377463,microondas2
2024-09-11_11-07-3,0.054541197,microondas2
2024-09-11_11-07-4,0.055159084,microondas2
2024-09-11_11-07-5,0.055213206,microondas2
2024-09-11_11-07-6,0.054631673,microondas2
2024-09-11_11-07-7,0.054631673,microondas2
2024-09-11_11-07-8,0.053834241,microondas2
2024-09-11_11-07-9,0.055068102,microondas2
2024-09-11_11-07-10,0.054019079,microondas2
2024-09-11_11-07-11,0.054019079,microondas2
2024-09-11_11-07-12,0.052893642,microondas2
2024-09-11_11-07-13,0.055511549,microondas2
2024-09-11_11-07-14,0.05764753,microondas2
2024-09-11_11-07-15,0.05764753,microondas2
2024-09-11_11-07-16,0.057195365,microondas2
2024-09-11_11-07-17,0.056335248,microondas2
2024-09-11_11-07-18,0.053398553,microondas2
2024-09-11_11-07-19,0.053537283,microondas2
2024-09-11_11-07-20,0.053537283,microondas2
2024-09-11_11-07-21,0.052917521,microondas2
2024-09-11_11-07-22,0.054919176,microondas2
2024-09-11_11-07-23,0.052988384,microondas2
2024-09-11_11-07-24,0.052988384,microondas2
2024-09-11_11-07-25,0.05529397,microondas2
2024-09-11_11-07-26,0.054246161,microondas2
2024-09-11_11-07-27,0.054479606,microondas2
2024-09-11_11-07-28,0.054479606,microondas2
2024-09-11_11-07-29,0.055190813,microondas2
2024-09-11_11-07-30,0.056188408,microondas2
2024-09-11_11-07-31,0.056913543,microondas2
2024-09-11_11-07-32,0.054070134,microondas2
2024-09-11_11-07-33,0.054070134,microondas2
2024-09-11_11-07-34,0.053823639,microondas2
2024-09-11_11-07-35,0.053779807,microondas2
2024-09-11_11-07-36,0.05551517,microondas2
2024-09-11_11-07-37,0.05551517,microondas2
2024-09-11_11-07-38,0.053802539,microondas2
2024-09-11_11-07-39,0.055556674,microondas2
2024-09-11_11-07-40,0.055469237,microondas2
2024-09-11_11-07-41,0.055249937,microondas2
2024-09-11_11-07-42,0.055249937,microondas2
2024-09-11_11-07-43,0.055758718,microondas2
2024-09-11_11-07-44,0.056271851,microondas2
2024-09-11_11-07-45,0.055084053,microondas2
2024-09-11_11-07-46,0.055084053,microondas2
2024-09-11_11-07-47,0.054683063,microondas2
2024-09-11_11-07-48,0.05383376,microondas2
2024-09-11_11-07-49,0.053198095,microondas2
