fecha,valor
2024-09-23_10:00:0,0.048690296709537506
2024-09-23_10:00:1,0.056133195757865906
2024-09-23_10:00:2,0.06156706064939499
2024-09-23_10:00:3,0.05570986494421959
2024-09-23_10:00:3,0.05935130640864372
2024-09-23_10:00:4,0.05935130640864372
2024-09-23_10:00:5,0.055346086621284485
2024-09-23_10:00:6,0.0558200478553772
2024-09-23_10:00:7,0.05777689069509506
2024-09-23_10:00:7,0.06063653528690338
2024-09-23_10:00:8,0.06063653528690338
2024-09-23_10:00:9,0.05949223041534424
2024-09-23_10:00:10,0.0537809357047081
2024-09-23_10:00:11,0.05375150963664055
2024-09-23_10:00:11,0.05190957710146904
2024-09-23_10:00:12,0.05302102863788605
2024-09-23_10:00:13,0.05302102863788605
2024-09-23_10:00:14,0.05494982749223709
2024-09-23_10:00:15,0.055352043360471725
2024-09-23_10:00:16,0.058694787323474884
2024-09-23_10:00:16,0.05884554237127304
2024-09-23_10:00:17,0.05884554237127304
2024-09-23_10:00:18,0.05913985148072243
2024-09-23_10:00:19,0.050170883536338806
2024-09-23_10:00:20,0.05290063098073006
2024-09-23_10:00:20,0.049517907202243805
2024-09-23_10:00:21,0.049517907202243805
2024-09-23_10:00:22,0.0
2024-09-23_10:00:23,0.046111613512039185
2024-09-23_10:00:24,0.0531073659658432
2024-09-23_10:00:24,0.060031138360500336
2024-09-23_10:00:25,0.05745679885149002
2024-09-23_10:00:26,0.05745679885149002
2024-09-23_10:00:27,0.05582689866423607
2024-09-23_10:00:28,0.054452039301395416
2024-09-23_10:00:29,0.05821305140852928
2024-09-23_10:00:29,0.06027024984359741
2024-09-23_10:00:30,0.06027024984359741
2024-09-23_10:00:31,0.05723174288868904
2024-09-23_10:00:32,0.05580947548151016
2024-09-23_10:00:33,0.05618603527545929
2024-09-23_10:00:33,0.054423194378614426
2024-09-23_10:00:34,0.054423194378614426
2024-09-23_10:00:35,0.05544399842619896
2024-09-23_10:00:36,0.06058705225586891
2024-09-23_10:00:37,0.06074296310544014
2024-09-23_10:00:38,0.060729123651981354
2024-09-23_10:00:38,0.06072644516825676
2024-09-23_10:00:39,0.06072644516825676
2024-09-23_10:00:40,0.05940878391265869
2024-09-23_10:00:41,0.05798918381333351
2024-09-23_10:00:42,0.059847716242074966
2024-09-23_10:00:42,0.0590849295258522
2024-09-23_10:00:43,0.0590849295258522
2024-09-23_10:00:44,0.05927228182554245
2024-09-23_10:00:45,0.057429295033216476
2024-09-23_10:00:46,0.05918044224381447
2024-09-23_10:00:46,0.06018311157822609
2024-09-23_10:00:47,0.06018311157822609
2024-09-23_10:00:48,0.05951846390962601
2024-09-23_10:00:49,0.05844418704509735
2024-09-23_10:00:50,0.06118586286902428
2024-09-23_10:00:51,0.05994167923927307
2024-09-23_10:00:51,0.05858730524778366
2024-09-23_10:00:52,0.05858730524778366
2024-09-23_10:00:53,0.051933202892541885
2024-09-23_10:00:54,0.0
2024-09-23_10:00:55,0.04536360874772072
2024-09-23_10:00:55,0.04784473776817322
2024-09-23_10:00:56,0.04784473776817322
2024-09-23_10:00:57,0.05577509105205536
2024-09-23_10:00:58,0.05924230441451073
2024-09-23_10:00:59,0.055050432682037354
2024-09-23_10:00:59,0.04703066870570183
2024-09-23_10:01:0,0.04548358544707298
2024-09-23_10:01:1,0.04548358544707298
2024-09-23_10:01:2,0.04981297627091408
2024-09-23_10:01:3,0.045694343745708466
2024-09-23_10:01:4,0.04519056901335716
2024-09-23_10:01:4,0.04563266783952713
2024-09-23_10:01:5,0.04563266783952713
2024-09-23_10:01:6,0.04537874460220337
2024-09-23_10:01:7,0.04822113364934921
2024-09-23_10:01:8,0.04807289317250252
2024-09-23_10:01:8,0.04801548644900322
2024-09-23_10:01:9,0.04801548644900322
2024-09-23_10:01:10,0.04707279056310654
2024-09-23_10:01:11,0.04830915108323097
2024-09-23_10:01:12,0.05259202420711517
2024-09-23_10:01:13,0.052437860518693924
2024-09-23_10:01:13,0.0495111383497715
2024-09-23_10:01:14,0.0495111383497715
2024-09-23_10:01:15,0.05004791170358658
2024-09-23_10:01:16,0.04982665553689003
2024-09-23_10:01:17,0.051967158913612366
2024-09-23_10:01:17,0.05415981262922287
2024-09-23_10:01:18,0.05415981262922287
2024-09-23_10:01:19,0.05308835580945015
2024-09-23_10:01:20,0.05384207144379616
2024-09-23_10:01:21,0.06067092716693878
2024-09-23_10:01:21,0.060597531497478485
2024-09-23_10:01:22,0.060597531497478485
2024-09-23_10:01:23,0.060403838753700256
2024-09-23_10:01:24,0.057797424495220184
2024-09-23_10:01:25,0.06043359637260437
2024-09-23_10:01:26,0.055639106780290604
2024-09-23_10:01:26,0.05483746901154518
2024-09-23_10:01:27,0.05483746901154518
2024-09-23_10:01:28,0.05663361772894859
2024-09-23_10:01:29,0.05713839828968048
2024-09-23_10:01:30,0.0553472638130188
2024-09-23_10:01:30,0.05458635464310646
2024-09-23_10:01:31,0.05458635464310646
2024-09-23_10:01:32,0.053594548255205154
2024-09-23_10:01:33,0.054102350026369095
2024-09-23_10:01:34,0.05117850378155708
2024-09-23_10:01:34,0.05001421645283699
2024-09-23_10:01:35,0.05492649972438812
2024-09-23_10:01:36,0.05492649972438812
2024-09-23_10:01:37,0.053566135466098785
2024-09-23_10:01:38,0.05159054696559906
2024-09-23_10:01:39,0.05161469802260399
2024-09-23_10:01:39,0.05251007899641991
2024-09-23_10:01:40,0.05251007899641991
2024-09-23_10:01:41,4.4710893630981445
2024-09-23_10:01:42,4.792357444763184
2024-09-23_10:01:43,0.8870303630828857
2024-09-23_10:01:43,0.8275991678237915
2024-09-23_10:01:44,0.8275991678237915
2024-09-23_10:01:45,0.8189632296562195
2024-09-23_10:01:46,0.8168239593505859
2024-09-23_10:01:47,0.8163571953773499
2024-09-23_10:01:48,0.8177763223648071
2024-09-23_10:01:48,0.8164132833480835
2024-09-23_10:01:49,0.8164132833480835
2024-09-23_10:01:50,0.8151761293411255
2024-09-23_10:01:51,0.8158774971961975
2024-09-23_10:01:52,0.8170290589332581
2024-09-23_10:01:52,0.8158937096595764
2024-09-23_10:01:53,0.8158937096595764
2024-09-23_10:01:54,0.8180631399154663
2024-09-23_10:01:55,0.8044998049736023
2024-09-23_10:01:56,0.8063195943832397
2024-09-23_10:01:56,0.8056446313858032
2024-09-23_10:01:57,0.8056446313858032
2024-09-23_10:01:58,0.8049352765083313
2024-09-23_10:01:59,0.8054946660995483
2024-09-23_10:02:0,0.8064581751823425
2024-09-23_10:02:1,0.8049399852752686
2024-09-23_10:02:1,0.8045185804367065
2024-09-23_10:02:2,0.8045185804367065
2024-09-23_10:02:3,0.8025158047676086
2024-09-23_10:02:4,0.803420901298523
2024-09-23_10:02:5,0.8038932681083679
2024-09-23_10:02:5,0.8040391206741333
2024-09-23_10:02:6,0.8040391206741333
2024-09-23_10:02:7,0.8006511926651001
2024-09-23_10:02:8,0.8028940558433533
2024-09-23_10:02:9,0.8012833595275879
2024-09-23_10:02:9,0.8085291981697083
2024-09-23_10:02:10,0.815887451171875
2024-09-23_10:02:11,0.815887451171875
2024-09-23_10:02:12,0.8160229921340942
2024-09-23_10:02:13,0.8158819675445557
2024-09-23_10:02:14,0.8155553340911865
2024-09-23_10:02:14,0.815015971660614
2024-09-23_10:02:15,0.815015971660614
2024-09-23_10:02:16,0.8140957355499268
2024-09-23_10:02:17,0.8148547410964966
2024-09-23_10:02:18,0.8148149251937866
2024-09-23_10:02:18,0.8149393200874329
2024-09-23_10:02:19,0.8149393200874329
2024-09-23_10:02:20,0.8157657384872437
2024-09-23_10:02:21,0.8156729340553284
2024-09-23_10:02:22,0.8154141306877136
2024-09-23_10:02:22,0.8129166960716248
2024-09-23_10:02:23,0.8123500943183899
2024-09-23_10:02:24,0.8123500943183899
2024-09-23_10:02:25,0.8119999766349792
2024-09-23_10:02:26,0.8125729560852051
2024-09-23_10:02:27,0.8117527961730957
2024-09-23_10:02:27,0.8112789392471313
2024-09-23_10:02:28,0.8112789392471313
2024-09-23_10:02:29,0.8106966614723206
2024-09-23_10:02:30,0.8112243413925171
2024-09-23_10:02:31,0.8090519905090332
2024-09-23_10:02:31,0.808622419834137
2024-09-23_10:02:32,0.808622419834137
2024-09-23_10:02:33,0.8078420758247375
2024-09-23_10:02:34,0.8062633872032166
2024-09-23_10:02:35,0.80642169713974
2024-09-23_10:02:35,0.8050554990768433
2024-09-23_10:02:36,0.8050554990768433
2024-09-23_10:02:37,0.8035799264907837
2024-09-23_10:02:38,0.8025527596473694
2024-09-23_10:02:39,0.801195502281189
2024-09-23_10:02:40,0.8008023500442505
2024-09-23_10:02:40,0.8016178607940674
2024-09-23_10:02:41,0.8016178607940674
2024-09-23_10:02:42,0.8012617230415344
2024-09-23_10:02:43,0.8020219206809998
2024-09-23_10:02:44,0.7998470664024353
2024-09-23_10:02:44,0.7985981702804565
2024-09-23_10:02:45,0.7985981702804565
2024-09-23_10:02:46,0.797294020652771
2024-09-23_10:02:47,0.7968494296073914
2024-09-23_10:02:48,0.7955357432365417
2024-09-23_10:02:48,0.7955251932144165
2024-09-23_10:02:49,0.7955251932144165
2024-09-23_10:02:50,0.7941319942474365
2024-09-23_10:02:51,0.7950265407562256
2024-09-23_10:02:52,0.7945864200592041
2024-09-23_10:02:52,0.7934895157814026
2024-09-23_10:02:53,0.7919643521308899
2024-09-23_10:02:54,0.7919643521308899
2024-09-23_10:02:55,0.7928272485733032
2024-09-23_10:02:56,0.7914435863494873
2024-09-23_10:02:57,0.7903033494949341
2024-09-23_10:02:57,0.7913008332252502
2024-09-23_10:02:58,0.7913008332252502
2024-09-23_10:02:59,0.7915528416633606
2024-09-23_10:03:0,0.7894697189331055
2024-09-23_10:03:1,0.7884604334831238
2024-09-23_10:03:1,0.7888179421424866
2024-09-23_10:03:2,0.7888179421424866
2024-09-23_10:03:3,0.7888711094856262
2024-09-23_10:03:4,0.7884325385093689
2024-09-23_10:03:5,0.7893795967102051
2024-09-23_10:03:5,0.7897165417671204
2024-09-23_10:03:6,0.7897165417671204
2024-09-23_10:03:7,0.790846586227417
2024-09-23_10:03:8,0.7893823385238647
2024-09-23_10:03:9,0.7898167967796326
2024-09-23_10:03:10,0.7875288128852844
2024-09-23_10:03:10,0.7866296768188477
2024-09-23_10:03:11,0.7866296768188477
2024-09-23_10:03:12,0.786702036857605
2024-09-23_10:03:13,0.7854903936386108
2024-09-23_10:03:14,0.7867699861526489
2024-09-23_10:03:14,0.7880001664161682
2024-09-23_10:03:15,0.7880001664161682
2024-09-23_10:03:16,0.7856377363204956
2024-09-23_10:03:17,0.7859472632408142
2024-09-23_10:03:18,0.7865883708000183
2024-09-23_10:03:18,0.7876161336898804
2024-09-23_10:03:19,0.7876161336898804
2024-09-23_10:03:20,0.7865263223648071
2024-09-23_10:03:21,0.7857397198677063
2024-09-23_10:03:22,0.7853685617446899
2024-09-23_10:03:22,0.7839877605438232
2024-09-23_10:03:23,0.7835749983787537
2024-09-23_10:03:24,0.7835749983787537
2024-09-23_10:03:25,0.7833263278007507
2024-09-23_10:03:26,0.7839251160621643
2024-09-23_10:03:27,0.7850939035415649
2024-09-23_10:03:27,0.7837587594985962
2024-09-23_10:03:28,0.7837587594985962
2024-09-23_10:03:29,0.7822602987289429
2024-09-23_10:03:30,0.7821462750434875
2024-09-23_10:03:31,0.784469485282898
2024-09-23_10:03:31,0.7838147282600403
2024-09-23_10:03:32,0.7838147282600403
2024-09-23_10:03:33,0.7839497923851013
2024-09-23_10:03:34,0.7838603854179382
2024-09-23_10:03:35,0.7841663956642151
2024-09-23_10:03:35,0.7834593057632446
2024-09-23_10:03:36,0.7834593057632446
2024-09-23_10:03:37,0.7828277945518494
2024-09-23_10:03:38,0.7820991277694702
2024-09-23_10:03:39,0.7804872393608093
2024-09-23_10:03:40,0.7831146121025085
2024-09-23_10:03:40,0.7817726135253906
2024-09-23_10:03:41,0.7817726135253906
2024-09-23_10:03:42,0.7814666628837585
2024-09-23_10:03:43,0.7807757258415222
2024-09-23_10:03:44,0.7827691435813904
2024-09-23_10:03:44,0.7826451063156128
2024-09-23_10:03:45,0.7826451063156128
2024-09-23_10:03:46,0.7822392582893372
2024-09-23_10:03:47,0.7807865738868713
2024-09-23_10:03:48,0.782200038433075
2024-09-23_10:03:48,0.7808245420455933
2024-09-23_10:03:49,0.7808245420455933
2024-09-23_10:03:50,0.78183913230896
2024-09-23_10:03:51,0.7809396386146545
2024-09-23_10:03:52,0.7810387015342712
2024-09-23_10:03:53,0.780515730381012
2024-09-23_10:03:53,0.7800725102424622
2024-09-23_10:03:54,0.7800725102424622
2024-09-23_10:03:55,0.7814072370529175
2024-09-23_10:03:56,0.779558002948761
2024-09-23_10:03:57,0.7807236909866333
2024-09-23_10:03:57,0.7802648544311523
2024-09-23_10:03:58,0.7802648544311523
2024-09-23_10:03:59,0.7806037664413452
2024-09-23_10:04:0,0.780248761177063
2024-09-23_10:04:1,0.7794377207756042
2024-09-23_10:04:1,0.7779483795166016
2024-09-23_10:04:2,0.7779483795166016
2024-09-23_10:04:3,0.7786716818809509
2024-09-23_10:04:4,0.7791104316711426
2024-09-23_10:04:5,0.7785539627075195
2024-09-23_10:04:5,0.777399480342865
2024-09-23_10:04:6,0.777399480342865
2024-09-23_10:04:7,0.7767695188522339
2024-09-23_10:04:8,0.776932418346405
2024-09-23_10:04:9,0.7781562805175781
2024-09-23_10:04:10,0.775998592376709
2024-09-23_10:04:10,0.7759042382240295
2024-09-23_10:04:11,0.7759042382240295
2024-09-23_10:04:12,0.7754570841789246
2024-09-23_10:04:13,0.7754380106925964
2024-09-23_10:04:14,0.7750154137611389
2024-09-23_10:04:14,0.7767564058303833
2024-09-23_10:04:15,0.7767564058303833
2024-09-23_10:04:16,0.7783487439155579
2024-09-23_10:04:17,0.7777921557426453
2024-09-23_10:04:18,0.7782924175262451
2024-09-23_10:04:18,0.7770718336105347
2024-09-23_10:04:19,0.7770718336105347
2024-09-23_10:04:20,0.7763097286224365
2024-09-23_10:04:21,0.7765914797782898
2024-09-23_10:04:22,0.7771263122558594
2024-09-23_10:04:23,0.7750981450080872
2024-09-23_10:04:23,0.7771638035774231
2024-09-23_10:04:24,0.7771638035774231
2024-09-23_10:04:25,0.7770776152610779
2024-09-23_10:04:26,0.7770329117774963
2024-09-23_10:04:27,0.77660071849823
2024-09-23_10:04:27,0.7757860422134399
2024-09-23_10:04:28,0.7757860422134399
2024-09-23_10:04:29,0.7753719687461853
2024-09-23_10:04:30,0.7774004936218262
2024-09-23_10:04:31,0.7768469452857971
2024-09-23_10:04:31,0.7767941951751709
2024-09-23_10:04:32,0.7767941951751709
2024-09-23_10:04:33,0.7758446931838989
2024-09-23_10:04:34,0.7749713063240051
2024-09-23_10:04:35,0.7666893601417542
2024-09-23_10:04:35,0.7537416815757751
2024-09-23_10:04:36,0.75397127866745
2024-09-23_10:04:37,0.75397127866745
2024-09-23_10:04:38,0.7534955739974976
2024-09-23_10:04:39,0.7555485963821411
2024-09-23_10:04:40,0.7566251158714294
2024-09-23_10:04:40,0.7570580840110779
2024-09-23_10:04:41,0.7570580840110779
2024-09-23_10:04:42,0.7576953768730164
2024-09-23_10:04:43,0.7558256983757019
2024-09-23_10:04:44,0.7561692595481873
2024-09-23_10:04:44,0.7554487586021423
2024-09-23_10:04:45,0.7554487586021423
2024-09-23_10:04:46,0.7534947395324707
2024-09-23_10:04:47,0.7538998126983643
2024-09-23_10:04:48,0.7530345320701599
2024-09-23_10:04:48,0.7524709701538086
2024-09-23_10:04:49,0.7524709701538086
2024-09-23_10:04:50,0.7520713806152344
2024-09-23_10:04:51,0.7578782439231873
2024-09-23_10:04:52,0.7723258137702942
2024-09-23_10:04:53,0.7730897068977356
2024-09-23_10:04:53,0.772540271282196
2024-09-23_10:04:54,0.772540271282196
2024-09-23_10:04:55,0.773561418056488
2024-09-23_10:04:56,0.7720193266868591
2024-09-23_10:04:57,0.7717810273170471
2024-09-23_10:04:57,0.7713549137115479
2024-09-23_10:04:58,0.7713549137115479
2024-09-23_10:04:59,0.771144449710846
2024-09-23_10:05:0,0.7708842158317566
2024-09-23_10:05:1,0.771779477596283
2024-09-23_10:05:1,0.7703304290771484
2024-09-23_10:05:2,0.7703304290771484
2024-09-23_10:05:3,0.770790696144104
2024-09-23_10:05:4,0.7712231278419495
2024-09-23_10:05:5,0.7730805277824402
2024-09-23_10:05:6,0.7709933519363403
2024-09-23_10:05:6,0.7714903950691223
2024-09-23_10:05:7,0.7714903950691223
2024-09-23_10:05:8,0.772813081741333
2024-09-23_10:05:9,0.7730191349983215
2024-09-23_10:05:10,0.7725476026535034
2024-09-23_10:05:10,0.773451566696167
2024-09-23_10:05:11,0.773451566696167
2024-09-23_10:05:12,0.7733567357063293
2024-09-23_10:05:13,0.7722604870796204
2024-09-23_10:05:14,0.7724139094352722
2024-09-23_10:05:14,0.7718458771705627
2024-09-23_10:05:15,0.7718458771705627
2024-09-23_10:05:16,0.7715681195259094
2024-09-23_10:05:17,0.7713485956192017
2024-09-23_10:05:18,0.7719362378120422
2024-09-23_10:05:19,0.7717770934104919
2024-09-23_10:05:19,0.7716661691665649
2024-09-23_10:05:20,0.7716661691665649
2024-09-23_10:05:21,0.7718047499656677
2024-09-23_10:05:22,0.7701207995414734
2024-09-23_10:05:23,0.7719624042510986
2024-09-23_10:05:23,0.7705463171005249
2024-09-23_10:05:24,0.7705463171005249
2024-09-23_10:05:25,0.7709673643112183
2024-09-23_10:05:26,0.7702300548553467
2024-09-23_10:05:27,0.7695600986480713
2024-09-23_10:05:27,0.7725030183792114
2024-09-23_10:05:28,0.7725030183792114
2024-09-23_10:05:29,0.7722222208976746
2024-09-23_10:05:30,0.7711718082427979
2024-09-23_10:05:31,0.7686170339584351
2024-09-23_10:05:32,0.7695756554603577
2024-09-23_10:05:32,0.7694066762924194
2024-09-23_10:05:33,0.7694066762924194
2024-09-23_10:05:34,0.7700003385543823
2024-09-23_10:05:35,0.7687702775001526
2024-09-23_10:05:36,0.7686233520507812
2024-09-23_10:05:36,0.7696026563644409
2024-09-23_10:05:37,0.7696026563644409
2024-09-23_10:05:38,0.770048201084137
2024-09-23_10:05:39,0.7710245251655579
2024-09-23_10:05:40,0.7708394527435303
2024-09-23_10:05:40,0.7727851271629333
2024-09-23_10:05:41,0.7727851271629333
2024-09-23_10:05:42,0.7723953127861023
2024-09-23_10:05:43,0.7713743448257446
2024-09-23_10:05:44,0.7723896503448486
2024-09-23_10:05:44,0.7714094519615173
2024-09-23_10:05:45,0.7714094519615173
2024-09-23_10:05:46,0.768412709236145
2024-09-23_10:05:47,0.7684409618377686
2024-09-23_10:05:48,0.7683886885643005
2024-09-23_10:05:49,0.7690525054931641
2024-09-23_10:05:49,0.7701611518859863
2024-09-23_10:05:50,0.7701611518859863
2024-09-23_10:05:51,0.7715153694152832
2024-09-23_10:05:52,0.77110755443573
