Consumo_T,cafetera,esmeril,licuadora,microondas
7.63115406,7.63115406,0,0,0
7.631042004,7.631042004,0,0,0
7.634733677,7.634733677,0,0,0
7.6369133,7.6369133,0,0,0
7.634123325,7.634123325,0,0,0
7.629263401,7.629263401,0,0,0
7.640435219,7.640435219,0,0,0
7.626767635,7.626767635,0,0,0
7.625203609,7.625203609,0,0,0
7.63603878,7.63603878,0,0,0
0.063201256,0.063201256,0,0,0
0.06359107,0.06359107,0,0,0
0.063618205,0.063618205,0,0,0
0.062670581,0.062670581,0,0,0
0.063070804,0.063070804,0,0,0
0.063147813,0.063147813,0,0,0
0.063651837,0.063651837,0,0,0
0.063147165,0.063147165,0,0,0
6.136881351,6.136881351,0,0,0
7.727715015,7.727715015,0,0,0
7.700019836,7.700019836,0,0,0
7.671792984,7.671792984,0,0,0
7.659673691,7.659673691,0,0,0
7.668943405,7.668943405,0,0,0
7.661977768,7.661977768,0,0,0
7.635638237,7.635638237,0,0,0
7.628025055,7.628025055,0,0,0
7.639451504,7.639451504,0,0,0
7.638227463,7.638227463,0,0,0
7.638952255,7.638952255,0,0,0
7.633624554,7.633624554,0,0,0
7.63226366,7.63226366,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
7.631701469,7.631701469,0,0,0
3.391524553,0,3.391524553,0,0
3.391524553,0,3.391524553,0,0
3.342880249,0,3.342880249,0,0
3.324609041,0,3.324609041,0,0
3.304415464,0,3.304415464,0,0
3.293869495,0,3.293869495,0,0
3.278769732,0,3.278769732,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
3.278769732,0,3.278769732,0,0
3.274022341,0,3.274022341,0,0
3.26362443,0,3.26362443,0,0
3.262094259,0,3.262094259,0,0
3.254340649,0,3.254340649,0,0
3.243947983,0,3.243947983,0,0
3.230356455,0,3.230356455,0,0
3.230356455,0,3.230356455,0,0
3.225209951,0,3.225209951,0,0
3.219054461,0,3.219054461,0,0
3.209993601,0,3.209993601,0,0
3.201296329,0,3.201296329,0,0
3.201296329,0,3.201296329,0,0
3.196396828,0,3.196396828,0,0
3.193239927,0,3.193239927,0,0
3.185315847,0,3.185315847,0,0
3.174164772,0,3.174164772,0,0
3.174164772,0,3.174164772,0,0
11.20653629,0,3.174164772,0,8.032371521
11.56408143,0,3.278769732,0,8.285311699
13.56685567,0,3.274022341,0,10.29283333
13.49970269,0,3.26362443,0,10.23607826
13.31976962,0,3.262094259,0,10.05767536
13.28500223,0,3.254340649,0,10.03066158
13.18770504,0,3.243947983,0,9.943757057
13.19313359,0,3.230356455,0,9.962777138
13.2012198,0,3.230356455,0,9.970863342
13.19250274,0,3.225209951,0,9.967292786
13.18913961,0,3.219054461,0,9.970085144
13.17194676,0,3.209993601,0,9.961953163
13.14494371,0,3.201296329,0,9.943647385
13.15212679,0,3.201296329,0,9.95083046
13.12320614,0,3.196396828,0,9.926809311
13.13166308,0,3.193239927,0,9.938423157
13.13149047,0,3.185315847,0,9.946174622
13.12654209,0,3.174164772,0,9.952377319
13.12510681,0,3.174164772,0,9.950942039
13.11996651,0,3.174164772,0,9.945801735
13.28455472,0,3.278769732,0,10.00578499
13.42601991,0,3.274022341,0,10.15199757
13.43926454,0,3.26362443,0,10.17564011
13.43773437,0,3.262094259,0,10.17564011
13.43943548,0,3.254340649,0,10.18509483
13.42062759,0,3.243947983,0,10.17667961
13.39161039,0,3.230356455,0,10.16125393
13.39161039,0,3.230356455,0,10.16125393
13.3682611,0,3.225209951,0,10.14305115
13.3411839,0,3.219054461,0,10.12212944
13.30905938,0,3.209993601,0,10.09906578
13.27189016,0,3.201296329,0,10.07059383
13.27189016,0,3.201296329,0,10.07059383
13.28679943,0,3.196396828,0,10.0904026
13.30015064,0,3.193239927,0,10.10691071
