Consumo_T,Corriente_R,Corriente_V
1.111022323,0.771707535,0.339314789
1.110314101,0.770359337,0.339954764
1.110818535,0.770863771,0.339954764
1.110225528,0.770863771,0.339361757
1.109505117,0.769590974,0.339914143
1.107495844,0.76951164,0.337984204
1.10364446,0.769159198,0.334485263
1.105156451,0.770671189,0.334485263
1.106945544,0.768963754,0.33798179
1.108287156,0.768963754,0.339323401
1.105346233,0.769253731,0.336092502
1.104135871,0.768553674,0.335582197
1.108093739,0.769536912,0.338556826
1.108596861,0.770040035,0.338556826
1.105958998,0.770040035,0.335918963
1.105367571,0.769296765,0.336070806
1.108462155,0.768853962,0.339608192
1.108005136,0.770535409,0.337469727
1.106587142,0.769117415,0.337469727
1.105354905,0.769117415,0.33623749
1.101577312,0.769987166,0.331590146
1.099953294,0.769585192,0.330368102
1.101040989,0.771140099,0.329900891
1.098794132,0.768893242,0.329900891
1.098314494,0.767310441,0.331004053
1.098823875,0.767310441,0.331513435
1.097905576,0.766803622,0.331101954
1.097682804,0.766789258,0.330893546
1.098182142,0.766854227,0.331327915
1.098131239,0.766803324,0.331327915
1.098549843,0.766803324,0.331746519
1.099049002,0.768177092,0.33087191
1.099955648,0.769482791,0.330472857
1.100721568,0.769703686,0.331017882
1.098518282,0.767500401,0.331017882
1.098002374,0.767500401,0.330501974
1.098402411,0.768108845,0.330293566
1.084043205,0.753317118,0.330726087
1.078619838,0.748168528,0.33045131
1.078960836,0.748509526,0.33045131
1.079728901,0.749006271,0.33072263
1.079951912,0.749006271,0.330945641
1.083597004,0.751239479,0.332357526
1.100299746,0.767495692,0.332804054
1.098940104,0.767585874,0.331354231
1.099915296,0.768561065,0.331354231
1.102232814,0.768561065,0.333671749
1.106262922,0.767877996,0.338384926
1.106136709,0.767714679,0.33842203
1.106744915,0.767472804,0.339272112
1.107186407,0.767914295,0.339272112
1.105816692,0.767914295,0.337902397
1.106021911,0.76686722,0.339154691
1.103908658,0.767195821,0.336712837
1.100936621,0.766668022,0.3342686
1.101903647,0.767635047,0.3342686
1.098013818,0.767153561,0.330860257
1.097236693,0.767153561,0.330083132
1.093836725,0.76750499,0.326331735
1.095536619,0.767408431,0.328128189
1.098135382,0.768290758,0.329844624
1.096618742,0.766774118,0.329844624
1.098155797,0.766774118,0.331381679
1.102092087,0.766733348,0.335358739
1.102891982,0.765942454,0.336949527
1.106186032,0.766871631,0.339314401
1.107627451,0.76831305,0.339314401
1.107945859,0.76831305,0.339632809
1.109432071,0.768384099,0.341047972
1.106150448,0.768039763,0.338110685
1.100876749,0.767779589,0.33309716
1.100528717,0.767431557,0.33309716
1.093850195,0.767602444,0.326247752
1.095911652,0.767602444,0.328309208
1.098831892,0.76890862,0.329923272
1.101250976,0.767401993,0.333848983
1.104112029,0.768073201,0.336038828
1.103051364,0.767012537,0.336038828
1.100022852,0.767012537,0.333010316
1.102844387,0.766420364,0.336424023
1.100073457,0.766309559,0.333763897
1.09787634,0.767746329,0.330130011
1.097534269,0.767404258,0.330130011
1.095425159,0.767404258,0.3280209
1.100371867,0.76864785,0.331724018
1.102687061,0.766978025,0.335709035
1.105329603,0.766999841,0.338329762
1.102485538,0.767577469,0.334908068
1.102099121,0.767191052,0.334908068
1.104213983,0.767191052,0.33702293
1.104408115,0.767191231,0.337216884
1.106593966,0.766849458,0.339744508
1.10585314,0.76780653,0.33804661
1.104783535,0.766736925,0.33804661
1.103369474,0.766736925,0.33663255
1.105106413,0.767088473,0.338017941
1.102608263,0.766390502,0.336217761
1.103220046,0.766638935,0.336581111
1.103693783,0.767112672,0.336581111
1.100954592,0.767112672,0.33384192
1.103662342,0.767374635,0.336287707
1.103086025,0.766328454,0.336757571
1.104915172,0.766839147,0.338076025
1.101910233,0.766530752,0.335379481
1.1017012,0.766321719,0.335379481
1.099918574,0.766321719,0.333596855
1.104972988,0.767617047,0.337355942
1.100120187,0.766775131,0.333345056
1.099390626,0.76746732,0.331923306
1.099764585,0.76784128,0.331923306
1.100829452,0.76784128,0.332988173
1.097495377,0.766890109,0.330605268
1.094386905,0.766644001,0.327742904
1.094928116,0.767069519,0.327858597
1.095751017,0.76789242,0.327858597
1.095997244,0.766528428,0.329468817
1.087931544,0.766528428,0.321403116
1.09447065,0.766579866,0.327890784
1.095489293,0.765806377,0.329682916
1.092712373,0.766725957,0.325986415
1.091422111,0.765435696,0.325986415
1.087270319,0.765435696,0.321834624
1.083758146,0.761339128,0.322419018
1.06588316,0.743829548,0.322053611
1.065338671,0.743954241,0.32138443
1.066317081,0.744932652,0.32138443
1.066685557,0.744932652,0.321752906
1.066181004,0.744538546,0.321642458
1.064989418,0.742941141,0.322048277
1.065911174,0.743749857,0.322161317
1.066434741,0.744273424,0.322161317
1.066749871,0.745120645,0.321629226
1.068267226,0.745120645,0.323146582
1.069543689,0.743677735,0.325865954
1.056671083,0.727274179,0.329396904
1.058529705,0.727154255,0.33137545
1.057775825,0.726400375,0.33137545
1.053534806,0.726400375,0.32713443
1.053024083,0.727818072,0.325206012
1.060253978,0.73423624,0.326017737
1.070475489,0.744244397,0.326231092
1.071576148,0.745345056,0.326231092
1.070124626,0.745345056,0.32477957
1.071087211,0.744070649,0.327016562
1.064701319,0.73922199,0.325479329
1.053023517,0.727303267,0.325720251
1.058974981,0.733254731,0.325720251
1.071451515,0.745571136,0.325880378
1.077328563,0.745571136,0.331757426
1.074365824,0.745150208,0.329215616
1.074152499,0.744920254,0.329232246
1.07800135,0.745514512,0.332486838
1.075930923,0.743444085,0.332486838
1.076897919,0.743444085,0.333453834
1.079536527,0.744980574,0.334555954
1.074641228,0.744583726,0.330057502
1.079843789,0.744550884,0.335292906
1.078946799,0.743653893,0.335292906
1.082979023,0.743653893,0.33932513
1.081062526,0.742769837,0.338292688
1.081025034,0.743243754,0.33778128
1.078796625,0.743502438,0.335294187
1.077093244,0.741799057,0.335294187
1.0809111,0.743347287,0.337563813
1.080961972,0.743347287,0.337614685
1.083061248,0.743752003,0.339309245
1.075698197,0.742713273,0.332984924
1.072365344,0.744291782,0.328073561
1.072753668,0.744680107,0.328073561
1.084156394,0.744680107,0.339476287
1.079556018,0.743118167,0.336437851
1.082372457,0.744582713,0.337789744
1.082496285,0.745312393,0.337183893
1.081225097,0.744041204,0.337183893
1.076819032,0.744041204,0.332777828
1.074685425,0.742566884,0.332118541
1.07638225,0.742186248,0.334196001
1.075005561,0.741384625,0.333620936
1.076198548,0.742212534,0.333986014
1.07862559,0.744639575,0.333986014
1.077141404,0.744639575,0.332501829
1.074171156,0.743845284,0.330325872
1.071967006,0.744343162,0.327623844
1.073493391,0.7437554,0.329737991
1.072113961,0.74237597,0.329737991
1.072120726,0.74237597,0.329744756
1.075011671,0.74334079,0.33167088
1.07732752,0.745794535,0.331532985
1.074932635,0.743219972,0.331712663
1.07550317,0.743790507,0.331712663
1.074485749,0.743790507,0.330695242
1.075994581,0.745528698,0.330465883
1.072454005,0.743729889,0.328724116
1.073742628,0.743502498,0.33024013
1.075487435,0.742100954,0.333386481
1.076269448,0.742882967,0.333386481
1.075935721,0.742882967,0.333052754
1.076738983,0.742773414,0.33396557
1.076825887,0.743860543,0.332965344
1.078376681,0.743941545,0.334435135
1.078260571,0.743825436,0.334435135
1.07836324,0.743825436,0.334537804
1.079130769,0.744940639,0.33419013
1.07613641,0.742223084,0.333913326
1.075383186,0.742547333,0.332835853
1.076081753,0.7432459,0.332835853
1.079480916,0.744337976,0.33514294
1.079704076,0.744337976,0.3353661
1.07596004,0.743595302,0.332364738
1.078233033,0.744170666,0.334062368
1.077560097,0.743799984,0.333760113
1.076437801,0.742677689,0.333760113
1.075790375,0.742677689,0.333112687
1.07487604,0.743555307,0.331320733
1.075605452,0.742513955,0.333091497
1.075997889,0.743131459,0.33286643
1.076783538,0.743917108,0.33286643
1.077754587,0.743917108,0.333837479
1.079391003,0.743466735,0.335924268
1.078054428,0.743028224,0.335026205
1.077845931,0.742070436,0.335775495
1.07774964,0.741685927,0.336063713
1.077533454,0.741469741,0.336063713
1.078791112,0.741469741,0.337321371
1.077801526,0.740749002,0.337052524
1.077537239,0.741976738,0.335560501
1.078942209,0.741528869,0.337413341
1.080687672,0.743274331,0.337413341
1.076367408,0.743274331,0.333093077
1.079330146,0.743969262,0.335360885
1.082233369,0.744867027,0.337366343
1.08075431,0.743885756,0.336868554
1.081374437,0.744505882,0.336868554
1.082259774,0.745081425,0.337178349
1.082196712,0.745081425,0.337115288
1.080105096,0.742969394,0.337135702
1.078297704,0.74186331,0.336434394
1.080106348,0.744301081,0.335805267
1.080140382,0.744335115,0.335805267
1.08037284,0.744335115,0.336037725
1.080766618,0.744807482,0.335959136
1.080491036,0.744128287,0.336362749
1.080944389,0.743791282,0.337153107
1.07894066,0.741787553,0.337153107
1.077735573,0.741787553,0.33594802
1.080566406,0.743599057,0.336967349
1.079703361,0.742836058,0.336867303
1.080754697,0.743912876,0.336841822
1.081035554,0.744193733,0.336841822
1.077727199,0.744193733,0.333533466
1.074281305,0.741730809,0.332550496
1.075894177,0.743193567,0.33270061
1.074097961,0.743103206,0.330994755
1.074179739,0.744390428,0.329789311
1.074090153,0.744300842,0.329789311
1.074002743,0.744300842,0.3297019
1.072106093,0.743629038,0.328477055
1.07172671,0.74444598,0.32728073
1.072254777,0.74445492,0.327799857
1.07156682,0.743766963,0.327799857
1.073505729,0.743766963,0.329738766
1.073263526,0.744049191,0.329214334
1.07436645,0.744508088,0.329858363
1.073693991,0.742822766,0.330871224
1.072547436,0.741676211,0.330871224
1.07393688,0.741676211,0.332260668
1.074579149,0.74315691,0.33142224
1.073541254,0.742787182,0.330754071
1.072734207,0.742849588,0.329884619
1.073589742,0.742858648,0.330731094
1.074184954,0.74345386,0.330731094
1.07344982,0.74345386,0.32999596
1.072873414,0.742830634,0.330042779
1.070887119,0.741629779,0.329257339
1.072227687,0.742656052,0.329571635
1.069885105,0.74031347,0.329571635
1.070512831,0.74031347,0.330199361
1.073321521,0.743282259,0.330039263
1.069830924,0.741643488,0.328187436
1.069809496,0.742001176,0.327808321
1.070984244,0.743175924,0.327808321
1.068089038,0.743175924,0.324913114
1.066809177,0.739219725,0.327589452
1.069745928,0.742470384,0.327275544
1.0706231,0.741960645,0.328662455
1.074086785,0.741265178,0.332821608
1.075820148,0.74299854,0.332821608
1.075971276,0.74299854,0.332972735
1.071546644,0.741954029,0.329592615
1.072285026,0.742986441,0.329298586
1.070044488,0.742837667,0.32720682
1.069910794,0.742703974,0.32720682
1.068364173,0.742703974,0.325660199
1.068739265,0.741910338,0.326828927
1.067723781,0.742299497,0.325424284
1.065217942,0.740516901,0.324701041
1.068212658,0.742508709,0.325703949
1.068212658,0.742508709,0.325703949
1.067301571,0.741116285,0.326185286
1.073191047,0.743072093,0.330118954
1.07505241,0.741717637,0.333334774
1.076079279,0.738431513,0.337647766
1.076493591,0.738845825,0.337647766
1.077010214,0.738845825,0.338164389
1.077716947,0.740272462,0.337444484
1.077196777,0.741012514,0.336184263
1.076433331,0.74205941,0.334373921
1.076822013,0.742448092,0.334373921
1.077192217,0.742448092,0.334744126
1.074204564,0.742279053,0.331925511
1.073484302,0.742049038,0.331435263
1.075877309,0.742559671,0.333317637
1.08030507,0.741033137,0.339271933
1.08030507,0.741033137,0.339271933
1.080656737,0.742220998,0.338435739
1.074536294,0.741155565,0.333380729
1.070771217,0.740194201,0.330577016
1.074692905,0.74088794,0.333804965
1.075756848,0.741951883,0.333804965
1.075305492,0.741951883,0.333353609
1.079536766,0.741757095,0.337779671
1.078805864,0.741283178,0.337522686
1.078567475,0.74096024,0.337607235
1.079862088,0.741608918,0.33825317
1.079862088,0.741608918,0.33825317
1.077448577,0.741320908,0.336127669
1.076343089,0.741379976,0.334963113
1.078274786,0.740344584,0.337930202
1.072868377,0.740731239,0.332137138
1.072545499,0.740408361,0.332137138
1.074474752,0.740408361,0.334066391
1.080746055,0.742486238,0.338259816
1.077927023,0.740363419,0.337563604
1.076719224,0.739238858,0.337480366
1.076690018,0.739209652,0.337480366
1.075921327,0.739209652,0.336711675
1.076516062,0.73975116,0.336764902
1.072664946,0.740617096,0.33204785
1.067429543,0.740692198,0.326737344
1.068979055,0.73980999,0.329169065
1.068979055,0.73980999,0.329169065
1.070099831,0.740181744,0.329918087
1.07045418,0.739283144,0.331171036
1.069279045,0.739084482,0.330194563
1.070036888,0.738785028,0.33125186
1.070518136,0.739266276,0.33125186
1.072834432,0.739266276,0.333568156
1.073925227,0.740142703,0.333782524
1.072916627,0.7397542,0.333162427
1.072413743,0.741063476,0.331350267
0.659815192,0.330913752,0.32890144
0.659815192,0.330913752,0.32890144
2.371950448,2.04296422,0.328986228
6.127803981,5.798734665,0.329069316
3.169104308,2.840105772,0.328998536
1.166511506,0.837929666,0.32858184
1.142424136,0.813842297,0.32858184
1.142196536,0.813842297,0.328354239
1.137625307,0.810138702,0.327486604
1.135068506,0.806468487,0.328600019
1.142380476,0.806208611,0.336171865
1.142282188,0.806110322,0.336171865
1.140882969,0.806110322,0.334772646
1.140926421,0.806783438,0.334142983
1.13932091,0.806954026,0.332366884
1.142577648,0.807717383,0.334860265
1.143924415,0.807893395,0.33603102
1.143924415,0.807893395,0.33603102
1.14566955,0.807887197,0.337782353
1.147413284,0.808267236,0.339146048
1.143072993,0.806773841,0.336299151
1.140791297,0.804977417,0.33581388
1.14267993,0.80686605,0.33581388
1.142122597,0.80686605,0.335256547
1.145034015,0.806716681,0.338317335
1.145986587,0.807252884,0.338733703
1.14658615,0.808152914,0.338433236
1.144717842,0.806284606,0.338433236
1.144240677,0.806284606,0.337956071
1.141608328,0.806931376,0.334676951
1.136153966,0.809198022,0.326955944
1.131956905,0.807492495,0.324464411
1.133047163,0.80935055,0.323696613
1.133047163,0.80935055,0.323696613
1.135726273,0.809258997,0.326467276
1.132132053,0.808516979,0.323615074
1.131704062,0.808932662,0.3227714
1.132784843,0.808689713,0.32409513
1.132420063,0.808324933,0.32409513
1.132113069,0.808324933,0.323788136
1.138568819,0.809937775,0.328631043
1.137340665,0.8094818,0.327858865
1.137229651,0.809205174,0.328024477
1.136968583,0.808944106,0.328024477
1.13604328,0.808944106,0.327099174
1.137854427,0.809802592,0.328051835
1.133531243,0.809448421,0.324082822
1.132750571,0.808628321,0.32412225
1.147555709,0.808144689,0.33941102
1.147555709,0.808144689,0.33941102
1.148282737,0.808647335,0.339635402
1.143989652,0.808173537,0.335816115
1.141544342,0.807726979,0.333817363
1.142301708,0.807809174,0.334492534
1.142003089,0.807510555,0.334492534
1.141986519,0.807510555,0.334475964
1.14245075,0.806905806,0.335544944
1.140712112,0.807245195,0.333466917
1.142944038,0.807454526,0.335489511
1.142479539,0.806990027,0.335489511
1.143305242,0.806990027,0.336315215
1.14336735,0.806781054,0.336586297
1.142768919,0.806735337,0.336033583
1.143781185,0.80673027,0.337050915
1.143507093,0.806647778,0.336859316
1.143507093,0.806647778,0.336859316
1.142730325,0.804499984,0.338230342
1.142812639,0.804435253,0.338377386
1.140393317,0.803836942,0.336556375
1.139938176,0.80345273,0.336485445
1.1391837,0.802698255,0.336485445
1.140109986,0.802698255,0.337411731
1.137845963,0.80045718,0.337388784
1.125854254,0.789534152,0.336320102
1.118779421,0.783281386,0.335498035
1.118684709,0.783186674,0.335498035
1.116221398,0.783186674,0.333034724
1.117046505,0.783032358,0.334014148
1.117327899,0.782039583,0.335288316
1.116262227,0.781671584,0.334590644
1.118157268,0.781147361,0.337009907
1.118157268,0.781147361,0.337009907
1.116998196,0.780763566,0.336234629
1.118997455,0.779045463,0.339951992
1.119177043,0.779599488,0.339577556
1.117621064,0.779314935,0.338306129
1.116960168,0.778654039,0.338306129
1.115487844,0.778654039,0.336833805
1.11421451,0.777091861,0.337122649
1.112754703,0.776894927,0.335859776
1.113663644,0.775533676,0.338129967
1.113014489,0.776257157,0.336757332
1.113014489,0.776257157,0.336757332
1.110142797,0.775245368,0.334897429
1.12527898,0.789481401,0.335797578
1.131987035,0.793753564,0.338233471
1.131450593,0.792597353,0.33885324
1.131450593,0.792597353,0.33885324
1.130450726,0.792366028,0.338084698
1.129515976,0.790748239,0.338767737
1.1286529,0.788471639,0.340181261
1.126026303,0.788635671,0.337390631
1.125910848,0.788520217,0.337390631
1.12508589,0.788520217,0.336565673
1.121949136,0.787324846,0.33462429
1.122696251,0.788179278,0.334516972
1.121446669,0.787782133,0.333664536
1.123947531,0.788484454,0.335463077
1.123947531,0.788484454,0.335463077
1.124458373,0.788057625,0.336400747
1.124888778,0.789169192,0.335719585
1.124620229,0.788514733,0.336105496
1.124135762,0.788783669,0.335352093
1.124135762,0.788783669,0.335352093
1.12371701,0.788499475,0.335217535
1.123722136,0.786839187,0.336882949
1.123129129,0.785891414,0.337237716
1.121602386,0.786400259,0.335202128
1.121617407,0.786415279,0.335202128
1.12214905,0.786415279,0.335733771
1.123327762,0.785650551,0.337677211
1.123357654,0.785831511,0.337526143
1.12488398,0.786596298,0.338287681
1.122444123,0.785129905,0.337314218
1.122444123,0.785129905,0.337314218
1.120467335,0.785529912,0.334937423
1.121042907,0.784513772,0.336529136
1.121556759,0.784070611,0.337486148
1.111527592,0.784301341,0.327226251
1.111527592,0.784301341,0.327226251
1.112122118,0.783787131,0.328334987
1.119815201,0.784886658,0.334928542
1.121813506,0.784661591,0.337151915
1.122407824,0.784039378,0.338368446
1.122963041,0.784594595,0.338368446
1.12049064,0.784594595,0.335896045
1.116037667,0.783771276,0.33226639
1.115282685,0.784004748,0.331277937
1.111964345,0.783792794,0.328171551
1.117343098,0.78369081,0.333652288
1.117343098,0.78369081,0.333652288
1.120864451,0.782931149,0.337933302
1.118820876,0.782116354,0.336704522
1.119519204,0.781879604,0.3376396
1.118079096,0.782837272,0.335241824
1.117420942,0.782179117,0.335241824
1.11728856,0.782179117,0.335109442
1.11736089,0.781471789,0.335889101
1.116952032,0.782351017,0.334601015
1.118193567,0.781833768,0.336359799
1.117933869,0.78157407,0.336359799
1.117574185,0.78157407,0.336000115
1.117992461,0.780843019,0.337149441
1.117620945,0.780196667,0.337424278
1.118717462,0.78097254,0.337744921
1.118869841,0.780980647,0.337889194
1.118869841,0.780980647,0.337889194
1.118055463,0.780177891,0.337877572
1.118148059,0.779824138,0.338323921
1.118463337,0.781514049,0.336949289
1.117243946,0.779626906,0.33761704
1.117536128,0.779919088,0.33761704
1.11873883,0.779919088,0.338819742
1.118789256,0.780491412,0.338297844
1.116820455,0.778943062,0.337877393
1.115820765,0.778508663,0.337312102
1.115294516,0.777982414,0.337312102
1.11237517,0.777982414,0.334392756
1.110745013,0.776436448,0.334308565
1.106883615,0.776984513,0.329899102
1.10514012,0.776502073,0.328638047
1.109946668,0.776879609,0.33306706
1.109946668,0.776879609,0.33306706
1.114088506,0.777823269,0.336265236
1.114454836,0.776588261,0.337866575
1.111934304,0.777001798,0.334932506
1.111868888,0.775337815,0.336531073
1.112260133,0.77572906,0.336531073
1.112862855,0.77572906,0.337133795
1.11093688,0.775397956,0.335538924
1.102883369,0.774826765,0.328056604
1.104699373,0.774966836,0.329732537
1.10358429,0.773851752,0.329732537
1.109717995,0.773851752,0.335866243
1.113497138,0.774519503,0.338977635
1.112900317,0.775010943,0.337889373
1.111308485,0.774646282,0.336662203
1.107294917,0.775096714,0.332198203
1.107294917,0.775096714,0.332198203
1.10728243,0.7750898,0.33219263
1.105993301,0.773914278,0.332079023
1.106542826,0.776090205,0.330452621
1.106672049,0.776301861,0.330370188
1.107318163,0.776947975,0.330370188
1.105729401,0.776947975,0.328781426
1.106103003,0.777411997,0.328691006
1.104276687,0.776196718,0.328079969
1.105811626,0.776523709,0.329287916
1.104286492,0.774888217,0.329398274
1.104286492,0.774888217,0.329398274
1.104536295,0.776228368,0.328307927
1.10486269,0.776091754,0.328770936
1.10569042,0.776177108,0.329513311
1.105234444,0.777836323,0.327398121
1.104536474,0.777138352,0.327398121
1.10530749,0.777138352,0.328169137
1.10558635,0.777512968,0.328073382
1.103399992,0.776166558,0.327233434
1.103838027,0.776133716,0.32770431
1.105109751,0.777405441,0.32770431
1.105943203,0.777405441,0.328537762
1.104082972,0.776548922,0.32753405
1.104455888,0.774926722,0.329529166
1.10758248,0.774943054,0.332639426
1.108461827,0.775650024,0.332811803
1.108461827,0.775650024,0.332811803
1.111276269,0.775859654,0.335416615
1.112894505,0.776082098,0.336812407
1.11260277,0.775611222,0.336991549
1.114056706,0.775862873,0.338193834
1.114018142,0.775824308,0.338193834
1.112792879,0.775824308,0.336968571
1.114186555,0.775498331,0.338688225
1.112601191,0.773866296,0.338734895
1.111488581,0.773891449,0.337597132
1.110837728,0.773425996,0.337411731
1.110837728,0.773425996,0.337411731
1.108690947,0.772700965,0.335989982
1.109511256,0.771962345,0.337548912
1.109455764,0.771340132,0.338115633
1.10936898,0.772499502,0.336869478
1.108355939,0.771486461,0.336869478
1.107435435,0.771486461,0.335948974
1.107856661,0.771420717,0.336435944
1.108453304,0.771246433,0.33720687
1.11025238,0.772768855,0.337483525
1.11151275,0.772933066,0.338579684
1.11151275,0.772933066,0.338579684
1.109613717,0.771528363,0.338085353
1.109370887,0.772026837,0.33734405
1.107685357,0.77049309,0.337192267
1.106969535,0.769741237,0.337228298
1.106969535,0.769741237,0.337228298
1.104610682,0.769079566,0.335531116
1.104119688,0.770023763,0.334095925
1.10556066,0.769365013,0.336195648
1.105867058,0.769165099,0.336701959
1.105176002,0.768474042,0.336701959
1.103457958,0.768474042,0.334983915
1.103505433,0.769837677,0.333667755
1.105015188,0.769863725,0.335151464
1.105914116,0.769970357,0.335943758
1.104781002,0.771081924,0.333699077
1.104781002,0.771081924,0.333699077
1.10729748,0.771923125,0.335374355
1.108491689,0.772167206,0.336324483
1.105559319,0.772421718,0.333137602
1.104013592,0.770999193,0.333014399
1.104013592,0.770999193,0.333014399
1.10662359,0.772320926,0.334302664
1.107352376,0.771104097,0.336248279
1.106119096,0.771714091,0.334405005
1.108377844,0.772024512,0.336353332
1.104952037,0.771242559,0.333709478
1.104952037,0.771242559,0.333709478
1.105513543,0.772104681,0.333408862
1.100491583,0.770628273,0.32986331
1.103034586,0.770750105,0.33228448
1.10336864,0.7712363,0.332132339
1.10336864,0.7712363,0.332132339
1.10300526,0.770443439,0.332561821
1.104416519,0.771110952,0.333305568
1.104900539,0.770725846,0.334174693
1.100492597,0.770611644,0.329880953
1.095724106,0.770611644,0.325112462
1.080812812,0.75570035,0.325112462
1.075112224,0.749506772,0.325605452
1.076650918,0.749541759,0.327109158
1.080148965,0.750052392,0.330096573
1.083721668,0.748092055,0.335629612
1.083721668,0.748092055,0.335629612
1.082739621,0.748867631,0.33387199
1.085611463,0.750555515,0.335055947
1.084400684,0.749637544,0.334763139
1.083134711,0.749800265,0.333334446
1.083134711,0.749800265,0.333334446
1.074921906,0.749210894,0.325711012
1.074241608,0.751061022,0.323180586
1.074832857,0.751062095,0.323770761
1.072197527,0.750121593,0.322075933
1.071732074,0.749082386,0.322649688
1.071732074,0.749082386,0.322649688
1.076456189,0.749562681,0.326893508
1.074936062,0.749320924,0.325615138
1.077864081,0.74951601,0.32834807
1.09517923,0.767071903,0.328107327
1.09517923,0.767071903,0.328107327
1.095713288,0.768774569,0.326938719
1.096387923,0.768166244,0.328221679
1.095354915,0.76830858,0.327046335
1.095270365,0.768461823,0.326808542
1.094268829,0.767460287,0.326808542
1.095584571,0.767460287,0.328124285
1.09572047,0.767893314,0.327827156
1.095926762,0.767193675,0.328733087
1.099483758,0.766843915,0.332639843
1.098421723,0.76761061,0.330811113
1.098421723,0.76761061,0.330811113
1.094899565,0.766857445,0.32804212
1.095375299,0.768527627,0.326847672
1.091439664,0.767067373,0.324372292
1.094762355,0.767623484,0.327138871
1.094762355,0.767623484,0.327138871
1.094466984,0.767575502,0.326891482
1.094309568,0.768520117,0.325789452
1.09913218,0.767120123,0.332012057
1.09987393,0.768625736,0.331248194
1.098309726,0.767061532,0.331248194
1.100087285,0.767061532,0.333025753
1.095777661,0.766262114,0.329515547
1.095812649,0.766977608,0.32883504
1.101752162,0.767290354,0.334461808
1.101370215,0.766908407,0.334461808
1.097373813,0.766908407,0.330465406
1.097197562,0.766892731,0.330304831
1.095235974,0.766664922,0.328571051
1.094011009,0.765716791,0.328294218
1.095513493,0.767263293,0.3282502
1.094864815,0.766614616,0.3282502
1.092911243,0.766614616,0.326296628
1.09307465,0.766561329,0.32651332
1.095122039,0.767434299,0.32768774
1.095444769,0.767337084,0.328107685
1.094865233,0.766757548,0.328107685
1.095491171,0.766757548,0.328733623
1.098885179,0.765881121,0.333004057
1.099987864,0.767048597,0.332939267
1.100372344,0.76579684,0.334575504
1.099964231,0.765388727,0.334575504
1.096834958,0.765388727,0.33144623
1.09697023,0.766022921,0.33094731
1.093161076,0.766001999,0.327159077
1.093223155,0.766606092,0.326617062
1.092333764,0.767030776,0.325302988
1.092575938,0.767272949,0.325302988
1.093542129,0.767272949,0.32626918
1.095116556,0.767537951,0.327578604
1.094926953,0.767603219,0.327323735
1.095266491,0.766570508,0.328695983
1.094767958,0.766071975,0.328695983
1.096663445,0.766071975,0.33059147
1.102641553,0.766524792,0.336116761
1.096606046,0.7663486,0.330257446
1.093055397,0.765713155,0.327342242
1.092835635,0.765493393,0.327342242
1.098200589,0.765493393,0.332707196
1.100002766,0.765638232,0.334364533
1.099031061,0.765555859,0.333475202
1.101334959,0.766397715,0.334937245
1.098937243,0.766102433,0.33283481
1.098937243,0.766102433,0.33283481
1.099292129,0.766338289,0.33295384
1.102331936,0.766174138,0.336157799
1.102605432,0.766049385,0.336556047
1.102874279,0.76672858,0.336145699
1.102423191,0.766277492,0.336145699
1.100840062,0.766277492,0.33456257
1.101039678,0.767724097,0.333315581
1.099955887,0.766232371,0.333723515
1.101494789,0.766624868,0.334869921
1.100073516,0.765203595,0.334869921
1.097127736,0.765203595,0.33192414
1.100466102,0.765441597,0.335024506
1.102355897,0.76614958,0.336206317
1.101956934,0.766402662,0.335554272
1.1026344,0.765271664,0.337362736
1.102659553,0.765296817,0.337362736
1.101547748,0.765296817,0.336250931
1.100148618,0.764849305,0.335299313
1.099256665,0.76437813,0.334878534
1.099981844,0.764576077,0.335405767
1.099968791,0.764563024,0.335405767
1.098694742,0.764563024,0.334131718
1.099090189,0.764903307,0.334186882
1.099996328,0.765190303,0.334806025
1.101686299,0.765492082,0.336194217
1.101834238,0.76564002,0.336194217
1.099096417,0.76510489,0.333991528
1.100556135,0.76510489,0.335451245
1.101216257,0.764946878,0.336269379
1.100573897,0.764464557,0.33610934
1.099151134,0.763391197,0.335759938
1.100432396,0.764672458,0.335759938
1.1032269,0.764672458,0.338554442
1.09661141,0.764798582,0.331812829
1.094750524,0.765394866,0.329355657
1.091841131,0.763973773,0.327867359
1.091560811,0.763693452,0.327867359
1.090484589,0.763693452,0.326791137
1.090226084,0.764030337,0.326195747
1.090743333,0.764473021,0.326270312
1.091225326,0.764469206,0.32675612
1.090623617,0.763867497,0.32675612
1.090822548,0.764252782,0.326569766
1.091994673,0.764252782,0.327741891
1.093343437,0.764343143,0.329000294
1.0933595,0.763594508,0.329764992
1.09182924,0.763242424,0.328586817
1.091804802,0.763217986,0.328586817
1.093851119,0.763217986,0.330633134
1.092937976,0.763408124,0.329529852
1.090564936,0.761941731,0.328623205
1.092360079,0.762878835,0.329481244
1.092108369,0.762627125,0.329481244
1.090854049,0.762627125,0.328226924
1.093086094,0.763165474,0.32992062
1.092651308,0.763450265,0.329201043
1.092123985,0.763344944,0.328779042
1.090794563,0.762517273,0.32827729
1.090975523,0.762698233,0.32827729
1.091977805,0.762698233,0.329279572
1.092668116,0.763364553,0.329303563
1.091561735,0.763301492,0.328260243
1.092346668,0.763188779,0.329157889
1.09185636,0.762698472,0.329157889
1.091352493,0.762698472,0.328654021
