fecha,Corriente_linea1
2024-09-23_10:00:0.5,0.0486902967095375
2024-09-23_10:00:1.3,0.0561331957578659
2024-09-23_10:00:2.2,0.0615670606493949
2024-09-23_10:00:3.0,0.0557098649442195
2024-09-23_10:00:3.8,0.0593513064086437
2024-09-23_10:00:4.6,0.0593513064086437
2024-09-23_10:00:5.4,0.0553460866212844
2024-09-23_10:00:6.2,0.0558200478553772
2024-09-23_10:00:7.0,0.057776890695095
2024-09-23_10:00:7.8,0.0606365352869033
2024-09-23_10:00:8.6,0.0606365352869033
2024-09-23_10:00:9.4,0.0594922304153442
2024-09-23_10:00:10.3,0.0537809357047081
2024-09-23_10:00:11.1,0.0537515096366405
2024-09-23_10:00:11.9,0.051909577101469
2024-09-23_10:00:12.7,0.051909577101469
2024-09-23_10:00:13.5,0.053021028637886
2024-09-23_10:00:14.3,0.054949827492237
2024-09-23_10:00:15.1,0.0553520433604717
2024-09-23_10:00:15.9,0.0586947873234748
2024-09-23_10:00:16.8,0.058845542371273
2024-09-23_10:00:17.6,0.058845542371273
2024-09-23_10:00:18.4,0.0591398514807224
2024-09-23_10:00:19.2,0.0501708835363388
2024-09-23_10:00:20.0,0.05290063098073
2024-09-23_10:00:20.8,0.0495179072022438
2024-09-23_10:00:21.6,0.0495179072022438
2024-09-23_10:00:22.5,0.0
2024-09-23_10:00:23.3,0.0461116135120391
2024-09-23_10:00:24.1,0.0531073659658432
2024-09-23_10:00:24.9,0.0600311383605003
2024-09-23_10:00:25.7,0.0600311383605003
2024-09-23_10:00:26.5,0.05745679885149
2024-09-23_10:00:27.3,0.055826898664236
2024-09-23_10:00:28.1,0.0544520393013954
2024-09-23_10:00:29.0,0.0582130514085292
2024-09-23_10:00:29.8,0.0602702498435974
2024-09-23_10:00:30.6,0.0602702498435974
2024-09-23_10:00:31.4,0.057231742888689
2024-09-23_10:00:32.2,0.0558094754815101
2024-09-23_10:00:33.0,0.0561860352754592
2024-09-23_10:00:33.8,0.0544231943786144
2024-09-23_10:00:34.7,0.0544231943786144
2024-09-23_10:00:35.5,0.0554439984261989
2024-09-23_10:00:36.3,0.0605870522558689
2024-09-23_10:00:37.1,0.0607429631054401
2024-09-23_10:00:37.9,0.0607291236519813
2024-09-23_10:00:38.7,0.0607291236519813
2024-09-23_10:00:39.5,0.0607264451682567
2024-09-23_10:00:40.4,0.0594087839126586
2024-09-23_10:00:41.2,0.0579891838133335
2024-09-23_10:00:42.0,0.0598477162420749
2024-09-23_10:00:42.8,0.0590849295258522
2024-09-23_10:00:43.6,0.0590849295258522
2024-09-23_10:00:44.4,0.0592722818255424
2024-09-23_10:00:45.3,0.0574292950332164
2024-09-23_10:00:46.1,0.0591804422438144
2024-09-23_10:00:46.9,0.060183111578226
2024-09-23_10:00:47.7,0.060183111578226
2024-09-23_10:00:48.5,0.059518463909626
2024-09-23_10:00:49.3,0.0584441870450973
2024-09-23_10:00:50.1,0.0611858628690242
2024-09-23_10:00:51.0,0.059941679239273
2024-09-23_10:00:51.8,0.0585873052477836
2024-09-23_10:00:52.6,0.0585873052477836
2024-09-23_10:00:53.4,0.0519332028925418
2024-09-23_10:00:54.2,0.0
2024-09-23_10:00:55.0,0.0453636087477207
2024-09-23_10:00:55.8,0.0478447377681732
2024-09-23_10:00:56.7,0.0478447377681732
2024-09-23_10:00:57.5,0.0557750910520553
2024-09-23_10:00:58.3,0.0592423044145107
2024-09-23_10:00:59.1,0.0550504326820373
2024-09-23_10:00:59.9,0.0470306687057018
2024-09-23_10:01:0.7,0.0470306687057018
2024-09-23_10:01:1.5,0.0454835854470729
